vintage,month,horizon_month,entity,division,scenario,revenue_forecast,gross_profit_forecast,marginal_contribution_forecast,opex_forecast,bias_correction,active_action_count,action_opex_reduction_pct,action_revenue_impact_forecast,action_gross_profit_impact_forecast,action_opex_impact_forecast,action_ebit_impact_forecast,personnel_cost_forecast,non_people_opex_forecast,workforce_fte_forecast,workforce_hires_forecast,workforce_attrition_forecast,workforce_target_fte
2024-06,2025-08,14,JP01,Spare Parts,Base,2284995.02,963007.67,1042864.93,322839.47,1.01161,0,0.0,0.0,0.0,0.0,0.0,254289.62,68549.85,26.9728,0.0,0.2495,22.1407
2024-06,2025-08,14,JP01,Spare Parts,Upside,2378568.52,1030986.9,1105551.57,332270.62,1.01161,0,0.0,0.0,-0.0,0.0,0.0,260913.57,71357.05,27.6754,0.0,0.256,23.0474
2024-06,2025-08,14,JP01,Spare Parts,Downside,2139057.05,862999.31,949307.16,311931.14,1.01161,0,0.0,0.0,0.0,0.0,0.0,247759.44,64171.71,26.2801,0.0,0.2431,20.7266
2024-06,2025-08,14,US01,Events,Base,1754506.03,662660.14,760221.4,486706.25,0.89286,0,0.0,0.0,0.0,0.0,0.0,407753.48,78952.77,31.0085,0.0,0.2869,24.9368
2024-06,2025-08,14,US01,Events,Upside,1826355.32,711713.19,806694.83,496943.02,0.89286,0,0.0,0.0,-0.0,0.0,0.0,414757.04,82185.99,31.5411,0.0,0.2918,25.958
2024-06,2025-08,14,US01,Events,Downside,1642449.31,590773.3,690972.74,472065.74,0.89286,0,0.0,0.0,0.0,0.0,0.0,398155.52,73910.22,30.2786,0.0,0.2801,23.3442
2024-06,2025-08,14,US01,Hardware,Base,4804144.57,1353547.64,1617679.99,814401.59,1.01793,0,0.0,0.0,-0.0,0.0,0.0,670277.28,144124.32,48.1449,0.0,0.4454,39.1701
2024-06,2025-08,14,US01,Hardware,Upside,5000880.49,1468987.72,1725933.47,835728.44,1.01793,0,0.0,0.0,0.0,0.0,0.0,685702.04,150026.39,49.2529,0.0,0.4557,40.7741
2024-06,2025-08,14,US01,Hardware,Downside,4497313.66,1186147.66,1457695.92,788922.47,1.01793,0,0.0,0.0,-0.0,0.0,0.0,654003.08,134919.39,46.976,0.0,0.4346,36.6683
2024-06,2025-08,14,US01,Software,Base,774530.18,573070.33,607819.1,188902.65,0.98376,0,0.0,0.0,0.0,0.0,0.0,146303.47,42599.18,10.1813,0.0,0.0942,8.535
2024-06,2025-08,14,US01,Software,Upside,806248.19,606213.28,639482.56,194895.73,0.98376,0,0.0,0.0,0.0,0.0,0.0,150552.06,44343.67,10.477,0.0,0.0969,8.8845
2024-06,2025-08,14,US01,Software,Downside,725062.52,523418.38,559863.15,180222.67,0.98376,0,0.0,0.0,0.0,0.0,0.0,140344.21,39878.46,9.7666,0.0,0.0904,7.9898
2024-06,2025-09,15,DE01,Hardware,Base,5195277.17,1503385.1,1788590.3,617521.21,1.01677,0,0.0,0.0,0.0,0.0,0.0,461662.92,155858.29,42.3407,0.4262,0.3878,42.6895
2024-06,2025-09,15,DE01,Hardware,Upside,5423556.38,1634526.15,1912738.4,641337.33,1.01677,0,0.0,0.0,0.0,0.0,0.0,478630.66,162706.67,43.8061,0.9278,0.3967,44.5652
2024-06,2025-09,15,DE01,Hardware,Downside,4840592.05,1313617.32,1605490.56,590300.11,1.01677,0,0.0,0.0,0.0,0.0,0.0,445082.37,145217.74,40.8968,0.0,0.3784,39.775
2024-06,2025-09,15,DE01,Software,Base,772478.17,571343.42,606061.78,135736.64,0.98523,0,0.0,0.0,0.0,0.0,0.0,93250.3,42486.34,8.2798,0.2441,0.0743,8.4795
2024-06,2025-09,15,DE01,Software,Upside,806420.67,606125.16,639465.92,141220.71,0.98523,0,0.0,0.0,0.0,0.0,0.0,96867.53,44353.18,8.5898,0.3206,0.0765,8.852
2024-06,2025-09,15,DE01,Software,Downside,719740.56,519382.08,555616.8,127357.09,0.98523,0,0.0,0.0,0.0,0.0,0.0,87771.32,39585.77,7.814,0.1058,0.0713,7.9006
2024-06,2025-09,15,ES01,Events,Base,2253330.33,874143.2,998007.35,374986.89,0.89286,0,0.0,0.0,0.0,0.0,0.0,273587.03,101399.86,39.4286,0.1122,0.3637,39.5204
2024-06,2025-09,15,ES01,Events,Upside,2352341.12,940780.93,1061619.22,390495.06,0.89286,0,0.0,0.0,0.0,0.0,0.0,284639.71,105855.34,40.68,0.7051,0.3698,41.2569
2024-06,2025-09,15,ES01,Events,Downside,2099493.93,776673.96,903419.09,360429.41,0.89286,0,0.0,0.0,0.0,0.0,0.0,265952.19,94477.22,38.3916,0.0,0.3552,36.8223
2024-06,2025-09,15,ES01,Hardware,Base,4880491.5,1400001.4,1667585.19,438509.69,1.0361,0,0.0,0.0,0.0,0.0,0.0,292094.94,146414.75,39.615,0.4061,0.3627,39.9472
2024-06,2025-09,15,ES01,Hardware,Upside,5094939.11,1522656.39,1783655.97,456801.05,1.0361,0,0.0,0.0,0.0,0.0,0.0,303952.87,152848.18,40.9899,0.871,0.3712,41.7025
2024-06,2025-09,15,ES01,Hardware,Downside,4547297.01,1222571.0,1496442.07,416977.35,1.0361,0,0.0,0.0,0.0,0.0,0.0,280558.44,136418.91,38.2533,0.0,0.3539,37.22
2024-06,2025-09,15,ES01,Spare Parts,Base,2056853.26,866540.57,938194.36,197003.73,1.01892,0,0.0,0.0,0.0,0.0,0.0,135298.18,61705.55,19.6709,0.3084,0.1791,19.9233
2024-06,2025-09,15,ES01,Spare Parts,Upside,2147230.89,930382.92,997455.13,205374.92,1.01892,0,0.0,0.0,0.0,0.0,0.0,140958.05,64416.87,20.3795,0.5123,0.1838,20.7987
2024-06,2025-09,15,ES01,Spare Parts,Downside,1916430.48,772885.5,849996.16,186026.46,1.01892,0,0.0,0.0,0.0,0.0,0.0,128533.6,57492.87,18.8627,0.0,0.1745,18.5631
2024-06,2025-09,15,JP01,Hardware,Base,3278579.46,1056212.38,1231437.06,385106.02,1.0589,0,0.0,0.0,0.0,0.0,0.0,286748.65,98357.37,28.1179,0.292,0.2574,28.3568
2024-06,2025-09,15,JP01,Hardware,Upside,3422639.45,1143693.77,1314296.27,400157.76,1.0589,0,0.0,0.0,0.0,0.0,0.0,297478.59,102679.17,29.0956,0.62,0.2634,29.6028
2024-06,2025-09,15,JP01,Hardware,Downside,3054748.6,929118.56,1108876.17,367821.65,1.0589,0,0.0,0.0,-0.0,0.0,0.0,276179.21,91642.45,27.1476,0.0,0.2512,26.4209
2024-06,2025-09,15,JP01,Software,Base,637140.25,470022.92,498716.44,107790.78,0.98145,0,0.0,0.0,0.0,0.0,0.0,72748.05,35042.74,6.8705,0.2023,0.0617,7.036
2024-06,2025-09,15,JP01,Software,Upside,665136.04,498657.25,526217.06,112177.01,0.98145,0,0.0,0.0,0.0,0.0,0.0,75594.5,36582.51,7.1276,0.2659,0.0635,7.3452
2024-06,2025-09,15,JP01,Software,Downside,593642.25,427248.58,457188.84,101079.03,0.98145,0,0.0,0.0,0.0,0.0,0.0,68428.69,32650.34,6.4842,0.0873,0.0592,6.5556
2024-06,2025-09,15,JP01,Spare Parts,Base,2840567.32,1197152.77,1296426.48,343013.62,1.01161,0,0.0,0.0,0.0,0.0,0.0,257796.61,85217.01,27.1496,0.4241,0.2473,27.4966
2024-06,2025-09,15,JP01,Spare Parts,Upside,2965381.16,1285339.94,1378300.34,356775.46,1.01161,0,0.0,0.0,0.0,0.0,0.0,267814.03,88961.43,28.1274,0.7057,0.2537,28.7048
2024-06,2025-09,15,JP01,Spare Parts,Downside,2646639.85,1067782.81,1174570.89,325532.73,1.01161,0,0.0,0.0,0.0,0.0,0.0,246133.54,79399.19,26.0392,0.0,0.2409,25.6194
2024-06,2025-09,15,US01,Events,Base,2176720.04,822126.33,943165.26,504443.35,0.89286,0,0.0,0.0,0.0,0.0,0.0,406490.95,97952.4,30.8248,0.1005,0.2842,30.907
2024-06,2025-09,15,US01,Events,Upside,2272364.58,885518.73,1003695.58,522126.69,0.89286,0,0.0,0.0,0.0,0.0,0.0,419870.29,102256.4,31.8092,0.5572,0.2891,32.2651
2024-06,2025-09,15,US01,Events,Downside,2028113.87,729493.15,853220.49,486807.78,0.89286,0,0.0,0.0,0.0,0.0,0.0,395542.66,91265.12,30.0011,0.0,0.2776,28.797
2024-06,2025-09,15,US01,Hardware,Base,5965064.59,1680631.99,2008591.85,851851.15,1.01793,0,0.0,0.0,0.0,0.0,0.0,672899.24,178951.91,48.1896,0.4859,0.4413,48.5872
2024-06,2025-09,15,US01,Hardware,Upside,6227168.07,1829204.57,2149157.1,883278.77,1.01793,0,0.0,0.0,0.0,0.0,0.0,696463.75,186815.02,49.8578,1.0564,0.4515,50.7221
2024-06,2025-09,15,US01,Hardware,Downside,5557825.55,1465853.24,1801435.31,816445.98,1.01793,0,0.0,0.0,0.0,0.0,0.0,649711.24,166734.74,46.5454,0.0,0.4306,45.2701
2024-06,2025-09,15,US01,Software,Base,966954.23,715443.76,758825.51,203018.54,0.98376,0,0.0,0.0,0.0,0.0,0.0,149836.03,53182.51,10.3942,0.3062,0.0933,10.6448
2024-06,2025-09,15,US01,Software,Upside,1009441.97,758993.49,800647.43,210986.33,0.98376,0,0.0,0.0,0.0,0.0,0.0,155466.99,55519.34,10.7833,0.4024,0.096,11.1125
2024-06,2025-09,15,US01,Software,Downside,900939.61,650383.02,695668.13,190919.27,0.98376,0,0.0,0.0,0.0,0.0,0.0,141367.57,49551.71,9.8096,0.1325,0.0895,9.9181
2024-06,2025-10,16,DE01,Hardware,Base,5410584.29,1565689.67,1862714.59,637598.27,1.01677,0,0.0,0.0,-0.0,0.0,0.0,475280.77,162317.51,43.3066,1.354,0.3881,44.4145
2024-06,2025-10,16,DE01,Hardware,Upside,5664539.82,1707152.62,1997726.59,665559.97,1.01677,0,0.0,0.0,0.0,0.0,0.0,495623.79,169936.17,45.1066,1.702,0.4016,46.4991
2024-06,2025-10,16,DE01,Hardware,Downside,5017490.73,1361623.26,1664162.96,597420.49,1.01677,0,0.0,0.0,0.0,0.0,0.0,446895.79,150524.7,40.8881,0.3661,0.3749,41.1876
2024-06,2025-10,16,DE01,Software,Base,808891.28,598275.43,634630.35,141473.03,0.98523,0,0.0,0.0,0.0,0.0,0.0,96983.96,44489.07,8.5704,0.3666,0.0759,8.8703
2024-06,2025-10,16,DE01,Software,Upside,846858.05,636518.86,671531.48,147798.85,0.98523,0,0.0,0.0,0.0,0.0,0.0,101221.61,46577.24,8.9376,0.4266,0.0787,9.2867
2024-06,2025-10,16,DE01,Software,Downside,750123.14,541306.89,579071.19,131737.44,0.98523,0,0.0,0.0,0.0,0.0,0.0,90480.63,41256.81,8.0083,0.266,0.0716,8.2259
2024-06,2025-10,16,ES01,Events,Base,2344816.89,909633.94,1038527.05,389014.74,0.89286,0,0.0,0.0,-0.0,0.0,0.0,283497.98,105516.75,40.1765,1.1093,0.3614,41.0841
2024-06,2025-10,16,ES01,Events,Upside,2454875.1,981787.75,1107893.14,406728.0,0.89286,0,0.0,0.0,-0.0,0.0,0.0,296258.62,110469.37,41.795,1.488,0.3729,43.0124
2024-06,2025-10,16,ES01,Events,Downside,2174459.61,804406.3,935677.06,362416.53,0.89286,0,0.0,0.0,0.0,0.0,0.0,264565.86,97850.68,38.0724,0.0328,0.3519,38.0992
2024-06,2025-10,16,ES01,Hardware,Base,5082753.01,1458021.46,1736694.68,455297.23,1.0361,0,0.0,0.0,-0.0,0.0,0.0,302814.64,152482.59,40.5221,1.2703,0.3631,41.5614
2024-06,2025-10,16,ES01,Hardware,Upside,5321321.18,1590312.18,1862908.68,476083.89,1.0361,0,0.0,0.0,0.0,0.0,0.0,316444.25,159639.64,42.2081,1.5939,0.3757,43.5122
2024-06,2025-10,16,ES01,Hardware,Downside,4713477.28,1267249.67,1551129.31,424045.17,1.0361,0,0.0,0.0,-0.0,0.0,0.0,282640.85,141404.32,38.2542,0.3516,0.3507,38.5419
2024-06,2025-10,16,ES01,Spare Parts,Base,2144665.18,903535.23,978248.09,205070.38,1.01892,0,0.0,0.0,0.0,0.0,0.0,140730.48,64339.9,20.185,0.6944,0.1803,20.7532
2024-06,2025-10,16,ES01,Spare Parts,Upside,2245328.9,972888.23,1043024.69,214517.72,1.01892,0,0.0,0.0,0.0,0.0,0.0,147157.91,67359.81,21.0367,0.844,0.1868,21.7273
2024-06,2025-10,16,ES01,Spare Parts,Downside,1988849.46,802091.67,882116.22,190686.38,1.01892,0,0.0,0.0,0.0,0.0,0.0,131020.95,59665.43,18.9954,0.3056,0.1729,19.2454
2024-06,2025-10,16,JP01,Hardware,Base,3414453.16,1099984.84,1282471.33,397968.56,1.0589,0,0.0,0.0,0.0,0.0,0.0,295534.97,102433.58,28.7635,0.9034,0.2577,29.5027
2024-06,2025-10,16,JP01,Hardware,Upside,3574716.67,1194511.21,1372694.05,415535.18,1.0589,0,0.0,0.0,0.0,0.0,0.0,308293.7,107241.49,29.9611,1.1322,0.2667,30.8874
2024-06,2025-10,16,JP01,Hardware,Downside,3166383.92,963073.06,1149399.88,372543.71,1.0589,0,0.0,0.0,-0.0,0.0,0.0,277552.21,94991.5,27.152,0.2533,0.2489,27.3592
2024-06,2025-10,16,JP01,Software,Base,667173.8,492178.88,522224.96,112397.27,0.98145,0,0.0,0.0,0.0,0.0,0.0,75702.68,36694.58,7.1116,0.304,0.063,7.3603
2024-06,2025-10,16,JP01,Software,Upside,698488.8,523662.05,552603.84,117443.67,0.98145,0,0.0,0.0,0.0,0.0,0.0,79026.76,38416.91,7.4162,0.3539,0.0653,7.7058
2024-06,2025-10,16,JP01,Software,Downside,618701.82,445284.13,476488.26,104627.05,0.98145,0,0.0,0.0,0.0,0.0,0.0,70598.43,34028.62,6.6452,0.2204,0.0594,6.8256
2024-06,2025-10,16,JP01,Spare Parts,Base,2961837.84,1248262.04,1351773.98,355500.49,1.01161,0,0.0,0.0,0.0,0.0,0.0,266645.36,88855.13,27.8585,0.9577,0.2489,28.642
2024-06,2025-10,16,JP01,Spare Parts,Upside,3100857.04,1344061.75,1441269.13,371376.2,1.01161,0,0.0,0.0,0.0,0.0,0.0,278350.49,93025.7,29.0338,1.1642,0.2578,29.9864
2024-06,2025-10,16,JP01,Spare Parts,Downside,2746652.32,1108132.69,1218956.13,332028.28,1.01161,0,0.0,0.0,0.0,0.0,0.0,249628.72,82399.56,26.2189,0.4183,0.2387,26.5611
2024-06,2025-10,16,US01,Events,Base,2265096.17,855505.15,981458.34,517959.27,0.89286,0,0.0,0.0,0.0,0.0,0.0,416029.94,101929.33,31.4154,0.8732,0.2826,32.1299
2024-06,2025-10,16,US01,Events,Upside,2371412.54,924116.78,1047444.72,539761.88,0.89286,0,0.0,0.0,0.0,0.0,0.0,433048.31,106713.56,32.6838,1.1662,0.2916,33.638
2024-06,2025-10,16,US01,Events,Downside,2100530.82,755540.84,883686.05,488009.18,0.89286,0,0.0,0.0,0.0,0.0,0.0,393485.29,94523.89,29.7643,0.0382,0.275,29.7956
2024-06,2025-10,16,US01,Hardware,Base,6212273.9,1750282.18,2091833.64,876913.61,1.01793,0,0.0,0.0,-0.0,0.0,0.0,690545.42,186368.19,49.2893,1.5415,0.4417,50.5505
2024-06,2025-10,16,US01,Hardware,Upside,6503858.17,1910481.13,2244650.03,914520.65,1.01793,0,0.0,0.0,0.0,0.0,0.0,719404.93,195115.72,51.3381,1.9373,0.457,52.9232
2024-06,2025-10,16,US01,Hardware,Downside,5760935.42,1519422.62,1867268.49,824315.25,1.01793,0,0.0,0.0,-0.0,0.0,0.0,651487.21,172828.04,46.5362,0.4175,0.4267,46.8778
2024-06,2025-10,16,US01,Software,Base,1012534.57,749168.39,794595.06,211220.69,0.98376,0,0.0,0.0,0.0,0.0,0.0,155531.26,55689.43,10.7591,0.4601,0.0953,11.1355
2024-06,2025-10,16,US01,Software,Upside,1060059.7,797052.67,840795.31,220511.54,0.98376,0,0.0,0.0,0.0,0.0,0.0,162208.22,58303.31,11.22,0.5355,0.0988,11.6582
2024-06,2025-10,16,US01,Software,Downside,938971.2,677837.8,725034.55,196950.81,0.98376,0,0.0,0.0,0.0,0.0,0.0,145307.37,51643.44,10.0534,0.3337,0.0899,10.3265
2024-06,2025-11,17,DE01,Hardware,Base,5627084.85,1628339.6,1937249.75,661298.82,1.01677,0,0.0,0.0,0.0,0.0,0.0,492486.3,168812.52,44.6895,1.7799,0.397,46.1458
2024-06,2025-11,17,DE01,Hardware,Upside,5908115.26,1780560.25,2083628.92,692951.95,1.01677,0,0.0,0.0,0.0,0.0,0.0,515708.52,177243.43,46.7596,2.0665,0.4135,48.4504
2024-06,2025-11,17,DE01,Hardware,Downside,5193719.92,1409447.51,1722613.31,613839.62,1.01677,0,0.0,0.0,-0.0,0.0,0.0,458028.04,155811.58,41.6565,1.1432,0.3748,42.5919
2024-06,2025-11,17,DE01,Software,Base,845858.94,625617.6,663634.0,147778.41,0.98523,0,0.0,0.0,0.0,0.0,0.0,101256.13,46522.29,8.9179,0.4261,0.0786,9.2665
2024-06,2025-11,17,DE01,Software,Upside,888103.21,667519.72,704237.58,154914.31,0.98523,0,0.0,0.0,0.0,0.0,0.0,106068.59,48845.73,9.3362,0.4805,0.0819,9.7293
2024-06,2025-11,17,DE01,Software,Downside,780715.87,563383.33,602687.8,136790.97,0.98523,0,0.0,0.0,0.0,0.0,0.0,93851.56,42939.42,8.2748,0.3399,0.0734,8.5529
2024-06,2025-11,17,ES01,Events,Base,2436670.79,945267.18,1079209.44,404013.3,0.89286,0,0.0,0.0,-0.0,0.0,0.0,294363.12,109650.18,41.3718,1.5636,0.3683,42.6511
2024-06,2025-11,17,ES01,Events,Upside,2558364.1,1023176.51,1154598.06,423832.24,0.89286,0,0.0,0.0,-0.0,0.0,0.0,308705.86,115126.38,43.265,1.8531,0.3831,44.7812
2024-06,2025-11,17,ES01,Events,Downside,2249012.76,831986.04,967757.53,373813.47,0.89286,0,0.0,0.0,0.0,0.0,0.0,272607.91,101205.57,38.627,0.9036,0.349,39.3663
2024-06,2025-11,17,ES01,Hardware,Base,5286135.64,1516363.12,1806187.25,473227.41,1.0361,0,0.0,0.0,0.0,0.0,0.0,314643.34,158584.07,41.8177,1.667,0.3715,43.1815
2024-06,2025-11,17,ES01,Hardware,Upside,5550138.21,1658695.67,1943013.83,496449.96,1.0361,0,0.0,0.0,0.0,0.0,0.0,329945.81,166504.15,43.7555,1.9343,0.3869,45.3381
2024-06,2025-11,17,ES01,Hardware,Downside,4879028.61,1311759.25,1605609.58,437821.35,1.0361,0,0.0,0.0,0.0,0.0,0.0,291450.48,146370.86,38.9774,1.0738,0.3507,39.856
2024-06,2025-11,17,ES01,Spare Parts,Base,2233158.47,940816.95,1018612.61,213523.49,1.01892,0,0.0,0.0,-0.0,0.0,0.0,146528.79,66994.7,20.8734,0.8734,0.185,21.588
2024-06,2025-11,17,ES01,Spare Parts,Upside,2344687.87,1015939.91,1089180.0,224055.68,1.01892,0,0.0,0.0,0.0,0.0,0.0,153715.1,70340.58,21.8462,1.0023,0.1928,22.6662
2024-06,2025-11,17,ES01,Spare Parts,Downside,2061173.76,831259.64,914194.28,197386.47,1.01892,0,0.0,0.0,0.0,0.0,0.0,135551.31,61835.16,19.4286,0.6073,0.1741,19.9254
2024-06,2025-11,17,JP01,Hardware,Base,3551079.99,1143999.92,1333788.47,412902.29,1.0589,0,0.0,0.0,0.0,0.0,0.0,306369.9,106532.39,29.6839,1.1841,0.2637,30.6527
2024-06,2025-11,17,JP01,Hardware,Upside,3728429.64,1245875.24,1431719.95,432741.67,1.0589,0,0.0,0.0,0.0,0.0,0.0,320888.79,111852.87,31.0599,1.3734,0.2746,32.1836
2024-06,2025-11,17,JP01,Hardware,Downside,3277596.73,996899.04,1189770.22,383078.19,1.0589,0,0.0,0.0,0.0,0.0,0.0,284750.31,98327.89,27.667,0.7639,0.2489,28.292
2024-06,2025-11,17,JP01,Software,Base,697664.74,514672.27,546091.5,117425.03,0.98145,0,0.0,0.0,0.0,0.0,0.0,79053.44,38371.58,7.3999,0.3535,0.0652,7.6891
2024-06,2025-11,17,JP01,Software,Upside,732507.83,549166.36,579517.71,123111.41,0.98145,0,0.0,0.0,0.0,0.0,0.0,82823.45,40287.96,7.7469,0.3987,0.068,8.0731
2024-06,2025-11,17,JP01,Software,Downside,643934.71,463444.42,495921.17,108668.44,0.98145,0,0.0,0.0,0.0,0.0,0.0,73252.01,35416.43,6.8662,0.2819,0.0609,7.0969
2024-06,2025-11,17,JP01,Spare Parts,Base,3084049.35,1299767.9,1407550.95,369548.26,1.01161,0,0.0,0.0,0.0,0.0,0.0,277026.79,92521.47,28.8082,1.2051,0.2554,29.7942
2024-06,2025-11,17,JP01,Spare Parts,Upside,3238074.34,1403538.39,1505047.32,387410.4,1.01161,0,0.0,0.0,0.0,0.0,0.0,290268.18,97142.22,30.1507,1.383,0.2661,31.2822
2024-06,2025-11,17,JP01,Spare Parts,Downside,2846534.04,1148429.82,1263283.34,342479.35,1.01161,0,0.0,0.0,0.0,0.0,0.0,257083.34,85396.01,26.8151,0.8366,0.2403,27.4996
2024-06,2025-11,17,US01,Events,Base,2353827.16,889017.99,1019905.16,535748.65,0.89286,0,0.0,0.0,0.0,0.0,0.0,429826.43,105922.22,32.3528,1.2253,0.288,33.3554
2024-06,2025-11,17,US01,Events,Upside,2471383.05,963074.33,1091601.35,560866.87,0.89286,0,0.0,0.0,0.0,0.0,0.0,449654.64,111212.24,33.8346,1.4504,0.2996,35.0212
2024-06,2025-11,17,US01,Events,Downside,2172549.25,781445.18,913983.96,498675.79,0.89286,0,0.0,0.0,0.0,0.0,0.0,400911.07,97764.71,30.2037,0.7123,0.2728,30.7865
2024-06,2025-11,17,US01,Hardware,Base,6460853.48,1820318.44,2175536.82,908462.6,1.01793,0,0.0,0.0,0.0,0.0,0.0,714637.02,193825.58,50.8634,2.0259,0.4518,52.521
2024-06,2025-11,17,US01,Hardware,Upside,6783524.34,1992631.9,2341170.07,951352.05,1.01793,0,0.0,0.0,0.0,0.0,0.0,747846.35,203505.7,53.2196,2.3521,0.4706,55.144
2024-06,2025-11,17,US01,Hardware,Downside,5963276.6,1572789.26,1932852.51,844766.62,1.01793,0,0.0,0.0,0.0,0.0,0.0,665868.34,178898.27,47.4112,1.3016,0.4266,48.4761
2024-06,2025-11,17,US01,Software,Base,1058809.06,783406.61,830909.36,220499.96,0.98376,0,0.0,0.0,0.0,0.0,0.0,162265.43,58234.53,11.1953,0.5348,0.0986,11.6328
2024-06,2025-11,17,US01,Software,Upside,1111688.58,835872.12,881745.19,231028.34,0.98376,0,0.0,0.0,0.0,0.0,0.0,169885.44,61142.9,11.7203,0.6032,0.1028,12.2138
2024-06,2025-11,17,US01,Software,Downside,977265.82,705482.46,754604.07,204297.41,0.98376,0,0.0,0.0,0.0,0.0,0.0,150547.76,53749.65,10.3879,0.4266,0.0922,10.7369
2024-06,2025-12,18,DE01,Hardware,Base,5945556.05,1720497.31,2046890.58,695645.66,1.01677,0,0.0,0.0,0.0,0.0,0.0,517279.01,178366.66,46.7159,2.436,0.4097,48.709
2024-06,2025-12,18,DE01,Hardware,Upside,6260413.25,1886734.18,2207874.68,731356.18,1.01677,0,0.0,0.0,-0.0,0.0,0.0,543543.81,187812.37,49.0576,2.7266,0.4286,51.2885
2024-06,2025-12,18,DE01,Hardware,Downside,5461855.3,1482212.84,1811546.41,641345.5,1.01677,0,0.0,0.0,0.0,0.0,0.0,477489.86,163855.64,43.1841,1.9094,0.3819,44.7463
2024-06,2025-12,18,DE01,Software,Base,898618.7,664639.99,705027.63,156443.12,0.98523,0,0.0,0.0,0.0,0.0,0.0,107019.04,49424.08,9.3854,0.5492,0.0817,9.8347
2024-06,2025-12,18,DE01,Software,Upside,946206.61,711191.63,750311.72,164509.59,0.98523,0,0.0,0.0,0.0,0.0,0.0,112468.18,52041.42,9.8583,0.6077,0.0856,10.3555
2024-06,2025-12,18,DE01,Software,Downside,825511.57,595708.99,637268.66,144048.56,0.98523,0,0.0,0.0,0.0,0.0,0.0,98645.37,45403.18,8.6585,0.4596,0.0759,9.0346
2024-06,2025-12,18,ES01,Events,Base,2572494.75,997957.9,1139366.32,426069.24,0.89286,0,0.0,0.0,-0.0,0.0,0.0,310306.99,115762.26,43.1877,2.1952,0.3792,44.9838
2024-06,2025-12,18,ES01,Events,Upside,2708725.66,1083311.19,1222456.72,448353.49,0.89286,0,0.0,0.0,0.0,0.0,0.0,326460.84,121892.65,45.342,2.4737,0.3966,47.3659
2024-06,2025-12,18,ES01,Events,Downside,2363209.42,874231.26,1016896.72,391988.43,0.89286,0,0.0,0.0,0.0,0.0,0.0,285644.02,106344.42,39.9511,1.6781,0.3541,41.3241
2024-06,2025-12,18,ES01,Hardware,Base,5585310.44,1602183.4,1908410.45,499340.91,1.0361,0,0.0,0.0,0.0,0.0,0.0,331781.6,167559.32,43.7145,2.2802,0.3833,45.5801
2024-06,2025-12,18,ES01,Hardware,Upside,5881090.21,1757602.87,2058874.78,525443.43,1.0361,0,0.0,0.0,-0.0,0.0,0.0,349010.72,176432.71,45.9061,2.5517,0.4011,47.9939
2024-06,2025-12,18,ES01,Hardware,Downside,5130917.47,1379481.24,1688502.14,459409.35,1.0361,0,0.0,0.0,0.0,0.0,0.0,305481.82,153927.53,40.4086,1.7885,0.3573,41.8719
2024-06,2025-12,18,ES01,Spare Parts,Base,2362377.52,995256.2,1077553.42,225721.62,1.01892,0,0.0,0.0,0.0,0.0,0.0,154850.35,70871.27,21.8549,1.1728,0.1913,22.8145
2024-06,2025-12,18,ES01,Spare Parts,Upside,2487481.31,1077811.49,1155511.97,237561.67,1.01892,0,0.0,0.0,0.0,0.0,0.0,162937.29,74624.38,22.9531,1.3072,0.2003,24.0227
2024-06,2025-12,18,ES01,Spare Parts,Downside,2170186.28,875223.78,962544.71,207574.64,1.01892,0,0.0,0.0,0.0,0.0,0.0,142469.11,65105.53,20.1899,0.9394,0.1781,20.9584
2024-06,2025-12,18,JP01,Hardware,Base,3752057.36,1208745.88,1409275.73,434545.32,1.0589,0,0.0,0.0,0.0,0.0,0.0,321983.61,112561.71,31.0308,1.6189,0.2721,32.3554
2024-06,2025-12,18,JP01,Hardware,Upside,3950754.05,1320166.16,1517092.7,456912.19,1.0589,0,0.0,0.0,0.0,0.0,0.0,338389.59,118522.61,32.5867,1.8115,0.2847,34.0688
2024-06,2025-12,18,JP01,Hardware,Downside,3446808.71,1048365.8,1251194.31,400502.91,1.0589,0,0.0,0.0,0.0,0.0,0.0,297098.66,103404.25,28.6837,1.2703,0.2536,29.7231
2024-06,2025-12,18,JP01,Software,Base,741181.01,546774.53,580153.51,124355.06,0.98145,0,0.0,0.0,0.0,0.0,0.0,83590.07,40764.98,7.7877,0.4557,0.0678,8.1606
2024-06,2025-12,18,JP01,Software,Upside,780431.53,585095.1,617432.17,130781.55,0.98145,0,0.0,0.0,0.0,0.0,0.0,87857.79,42923.76,8.1801,0.5043,0.071,8.5927
2024-06,2025-12,18,JP01,Software,Downside,680882.22,490035.8,524376.0,114480.64,0.98145,0,0.0,0.0,0.0,0.0,0.0,77032.09,37448.55,7.1846,0.3813,0.0629,7.4967
2024-06,2025-12,18,JP01,Spare Parts,Base,3262504.2,1374977.42,1488997.21,389632.51,1.01161,0,0.0,0.0,0.0,0.0,0.0,291757.39,97875.12,30.1627,1.6185,0.2641,31.4869
2024-06,2025-12,18,JP01,Spare Parts,Upside,3435275.75,1489015.04,1596705.95,409759.18,1.01161,0,0.0,0.0,0.0,0.0,0.0,306700.91,103058.26,31.6783,1.804,0.2764,33.1544
