month,entity,division,supplier,supplier_name,supplier_category,supplier_criticality,single_source,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ap,overdue_ap,overdue_pct,weighted_age_days,trailing_12m_spend,supplier_spend_share,group_top5_spend_concentration,group_supplier_count_trailing12
2024-06,JP01,Software,SUP-JP01-DEL-01,Delivery Partner JP01 01,Delivery Partners,4,False,30,17917.95,0.0,0.0,0.0,0.0,17917.95,0.0,0.0,0.0,198423.88999999998,0.0008333251466405404,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-DEL-02,Delivery Partner JP01 02,Delivery Partners,4,False,30,15438.84,0.0,0.0,0.0,0.0,15438.84,0.0,0.0,0.0,193436.78,0.0008123806717990155,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-DEL-03,Delivery Partner JP01 03,Delivery Partners,4,True,30,24156.83,0.0,0.0,0.0,0.0,24156.83,0.0,0.0,0.0,202056.79,0.0008485823161539011,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-DEL-04,Delivery Partner JP01 04,Delivery Partners,4,False,30,25912.62,0.0,0.0,0.0,0.0,25912.62,0.0,0.0,0.0,192704.0,0.0008093031996208658,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-DEL-05,Delivery Partner JP01 05,Delivery Partners,4,False,30,23953.49,0.0,0.0,0.0,0.0,23953.49,0.0,0.0,0.0,210692.17,0.0008848485102336402,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-LOG-01,Logistics Partner JP01 01,Logistics & Freight,4,False,45,4099.91,0.0,0.0,0.0,0.0,4099.91,0.0,0.0,0.0,47816.33,0.003983295737200037,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-LOG-02,Logistics Partner JP01 02,Logistics & Freight,4,False,45,3834.77,0.0,0.0,0.0,0.0,3834.77,0.0,0.0,0.0,46240.81,0.004219919489542191,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-LOG-03,Logistics Partner JP01 03,Logistics & Freight,4,True,45,6044.45,0.0,0.0,0.0,0.0,6044.45,0.0,0.0,0.0,47360.33,0.004041743644178675,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-LOG-04,Logistics Partner JP01 04,Logistics & Freight,4,False,45,6025.3,0.0,0.0,0.0,0.0,6025.3,0.0,0.0,0.0,49287.57,0.004078598555267521,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-01,Business Services JP01 01,Corporate Services,3,False,30,5365.38,0.0,0.0,0.0,0.0,5365.38,0.0,0.0,0.0,47767.69,0.0014175579027403506,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-02,Business Services JP01 02,Corporate Services,3,False,30,5676.47,0.0,0.0,0.0,0.0,5676.47,0.0,0.0,0.0,49056.15,0.0013940468938810973,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-03,Business Services JP01 03,Corporate Services,3,False,30,5973.31,0.0,0.0,0.0,0.0,5973.31,0.0,0.0,0.0,51803.12,0.0014478056014267367,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-04,Business Services JP01 04,Corporate Services,3,False,30,5728.7699999999995,0.0,0.0,0.0,0.0,5728.7699999999995,0.0,0.0,0.0,47275.99,0.001313893144486523,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-05,Business Services JP01 05,Corporate Services,3,False,30,4585.81,0.0,0.0,0.0,0.0,4585.81,0.0,0.0,0.0,49647.26,0.0013419206602162527,0.40936346346237446,92
2024-06,JP01,Software,SUP-JP01-OPS-06,Business Services JP01 06,Corporate Services,3,False,30,3550.87,0.0,0.0,0.0,0.0,3550.87,0.0,0.0,0.0,48949.56,0.0013529715143150692,0.40936346346237446,92
2024-06,JP01,Spare Parts,SUP-JP01-LOG-01,Logistics Partner JP01 01,Logistics & Freight,4,False,45,64036.73,0.0,0.0,0.0,0.0,64036.73,0.0,0.0,0.0,493394.54000000004,0.003983295737200037,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-06,Business Services US01 06,Corporate Services,3,False,30,52022.06,16598.24999999987,0.0,0.0,0.0,68620.30999999987,16598.24999999987,0.2418853834965173,24.927316708420516,300201.25,0.002054544708924547,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-LOG-01,Logistics Partner US01 01,Logistics & Freight,4,False,45,39562.809999999896,0.0,0.0,0.0,0.0,39562.809999999896,0.0,0.0,9.607704811665249,321509.39999999997,0.005030173254206866,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-LOG-02,Logistics Partner US01 02,Logistics & Freight,4,False,45,57752.46000000001,0.0,0.0,0.0,0.0,57752.46000000001,0.0,0.0,14.756540240883245,225886.39,0.004475287482448007,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-LOG-03,Logistics Partner US01 03,Logistics & Freight,4,True,45,52457.55,0.0,0.0,0.0,0.0,52457.55,0.0,0.0,14.62877698253159,344923.85,0.004816516604747011,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-LOG-04,Logistics Partner US01 04,Logistics & Freight,4,False,45,39991.18,0.0,0.0,0.0,0.0,39991.18,0.0,0.0,16.107964306129503,420093.15,0.005353577707038755,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-OPS-01,Business Services US01 01,Corporate Services,3,False,30,46553.42,0.0,0.0,0.0,0.0,46553.42,0.0,0.0,12.498931335227361,229814.07,0.002361483396288726,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-OPS-02,Business Services US01 02,Corporate Services,3,False,30,13270.710000000001,0.0,0.0,0.0,0.0,13270.710000000001,0.0,0.0,19.411425613249026,143254.56,0.001993477141446762,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-OPS-03,Business Services US01 03,Corporate Services,3,False,30,44181.83,0.0,0.0,0.0,0.0,44181.83,0.0,0.0,12.606960825298543,173502.06,0.0021672871239626053,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-OPS-06,Business Services US01 06,Corporate Services,3,False,30,22805.3,0.0,0.0,0.0,0.0,22805.3,0.0,0.0,23.371606600220126,117991.93,0.002054544708924547,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-LOG-01,Logistics Partner US01 01,Logistics & Freight,4,False,45,165712.15,0.0,0.0,0.0,0.0,165712.15,0.0,0.0,13.29384477843055,804155.44,0.005030173254206866,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-LOG-02,Logistics Partner US01 02,Logistics & Freight,4,False,45,158182.43,0.0,0.0,0.0,0.0,158182.43,0.0,0.0,16.71474638491772,767875.65,0.004475287482448007,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-LOG-03,Logistics Partner US01 03,Logistics & Freight,4,True,45,153046.18,0.0,0.0,0.0,0.0,153046.18,0.0,0.0,14.095998345074669,732795.74,0.004816516604747011,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-LOG-04,Logistics Partner US01 04,Logistics & Freight,4,False,45,163476.2,0.0,0.0,0.0,0.0,163476.2,0.0,0.0,14.912981828547519,778151.12,0.005353577707038755,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-01,Business Services US01 01,Corporate Services,3,False,30,53540.83,0.0,0.0,0.0,0.0,53540.83,0.0,0.0,15.017725724461126,255112.65,0.002361483396288726,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-02,Business Services US01 02,Corporate Services,3,False,30,59960.850000000006,0.0,0.0,0.0,0.0,59960.850000000006,0.0,0.0,13.751262698911038,264831.11,0.001993477141446762,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-03,Business Services US01 03,Corporate Services,3,False,30,49612.990000000005,0.0,0.0,0.0,0.0,49612.990000000005,0.0,0.0,14.59091862836729,269531.3,0.0021672871239626053,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-04,Business Services US01 04,Corporate Services,3,False,30,65656.38,0.0,0.0,0.0,0.0,65656.38,0.0,0.0,14.140443015591172,296995.23,0.0019199270346910735,0.40936346346237446,92
2024-06,US01,Hardware,SUP-US01-OPS-05,Business Services US01 05,Corporate Services,3,False,30,61577.259999999995,0.0,0.0,0.0,0.0,61577.259999999995,0.0,0.0,17.13482542094273,263510.41,0.0020605993219258204,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-CAP-01,Capacity Provider US01 01,Delivery Capacity,4,False,45,46591.06,0.0,0.0,0.0,0.0,46591.06,0.0,0.0,0.0,346919.45999999996,0.001973219111141822,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-CAP-02,Capacity Provider US01 02,Delivery Capacity,4,True,45,28382.46,0.0,0.0,0.0,0.0,28382.46,0.0,0.0,0.0,325579.20999999996,0.0018410368976070996,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-CAP-03,Capacity Provider US01 03,Delivery Capacity,4,False,45,5831.04,0.0,0.0,0.0,0.0,5831.04,0.0,0.0,0.0,422780.08,0.002313298139611864,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-DEL-01,Delivery Partner US01 01,Delivery Partners,4,True,30,312861.49,0.0,0.0,0.0,0.0,312861.49,0.0,0.0,0.0,1990877.74,0.009629994920720744,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-DEL-03,Delivery Partner US01 03,Delivery Partners,4,False,30,45393.59,0.0,0.0,0.0,0.0,45393.59,0.0,0.0,0.0,2418966.9099999997,0.011488395442330128,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-DEL-04,Delivery Partner US01 04,Delivery Partners,4,False,30,152121.68,0.0,0.0,0.0,0.0,152121.68,0.0,0.0,0.0,1584545.3599999999,0.007907836315770798,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-DEL-05,Delivery Partner US01 05,Delivery Partners,4,False,30,154340.41999999998,0.0,0.0,0.0,0.0,154340.41999999998,0.0,0.0,0.0,2216762.39,0.010430820729801575,0.40936346346237446,92
2024-06,US01,Events,SUP-US01-OPS-05,Business Services US01 05,Corporate Services,3,False,30,5021.95,0.0,0.0,0.0,0.0,5021.95,0.0,0.0,0.0,149365.01,0.0020605993219258204,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-CAP-01,Capacity Provider US01 01,Delivery Capacity,4,False,45,14921.1,0.0,0.0,0.0,0.0,14921.1,0.0,0.0,0.0,122925.73,0.001973219111141822,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-CAP-02,Capacity Provider US01 02,Delivery Capacity,4,True,45,11321.12,0.0,0.0,0.0,0.0,11321.12,0.0,0.0,0.0,112791.94,0.0018410368976070996,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-CAP-03,Capacity Provider US01 03,Delivery Capacity,4,False,45,12457.4,0.0,0.0,0.0,0.0,12457.4,0.0,0.0,0.0,128041.67,0.002313298139611864,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-DEL-01,Delivery Partner US01 01,Delivery Partners,4,True,30,30124.32,0.0,0.0,0.0,0.0,30124.32,0.0,0.0,0.0,302130.05,0.009629994920720744,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-DEL-02,Delivery Partner US01 02,Delivery Partners,4,False,30,34468.55,0.0,0.0,0.0,0.0,34468.55,0.0,0.0,0.0,311255.48,0.008129710896954719,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-DEL-03,Delivery Partner US01 03,Delivery Partners,4,False,30,44726.54,0.0,0.0,0.0,0.0,44726.54,0.0,0.0,0.0,316546.5,0.011488395442330128,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-DEL-04,Delivery Partner US01 04,Delivery Partners,4,False,30,28868.57,0.0,0.0,0.0,0.0,28868.57,0.0,0.0,0.0,298397.51,0.007907836315770798,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-DEL-05,Delivery Partner US01 05,Delivery Partners,4,False,30,24733.83,0.0,0.0,0.0,0.0,24733.83,0.0,0.0,0.0,266930.83999999997,0.010430820729801575,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-LOG-01,Logistics Partner US01 01,Logistics & Freight,4,False,45,8778.44,0.0,0.0,0.0,0.0,8778.44,0.0,0.0,0.0,72074.78,0.005030173254206866,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-LOG-02,Logistics Partner US01 02,Logistics & Freight,4,False,45,4971.86,0.0,0.0,0.0,0.0,4971.86,0.0,0.0,0.0,71853.17,0.004475287482448007,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-LOG-03,Logistics Partner US01 03,Logistics & Freight,4,True,45,7019.0599999999995,0.0,0.0,0.0,0.0,7019.0599999999995,0.0,0.0,0.0,69146.03,0.004816516604747011,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-LOG-04,Logistics Partner US01 04,Logistics & Freight,4,False,45,10079.17,0.0,0.0,0.0,0.0,10079.17,0.0,0.0,0.0,76501.51,0.005353577707038755,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-01,Business Services US01 01,Corporate Services,3,False,30,7451.67,0.0,0.0,0.0,0.0,7451.67,0.0,0.0,0.0,77368.47,0.002361483396288726,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-02,Business Services US01 02,Corporate Services,3,False,30,6649.46,0.0,0.0,0.0,0.0,6649.46,0.0,0.0,0.0,66583.18,0.001993477141446762,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-03,Business Services US01 03,Corporate Services,3,False,30,8843.4,0.0,0.0,0.0,0.0,8843.4,0.0,0.0,0.0,73021.56,0.0021672871239626053,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-04,Business Services US01 04,Corporate Services,3,False,30,8810.12,0.0,0.0,0.0,0.0,8810.12,0.0,0.0,0.0,80267.68,0.0019199270346910735,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-05,Business Services US01 05,Corporate Services,3,False,30,6735.04,0.0,0.0,0.0,0.0,6735.04,0.0,0.0,0.0,77775.96,0.0020605993219258204,0.40936346346237446,92
2024-06,US01,Software,SUP-US01-OPS-06,Business Services US01 06,Corporate Services,3,False,30,8992.77,0.0,0.0,0.0,0.0,8992.77,0.0,0.0,0.0,71016.53,0.002054544708924547,0.40936346346237446,92
2024-07,CN01,Hardware,SUP-CN01-MFG-05,Industrial Supply CN01 05,Manufacturing Supply,5,False,60,3851810.1100000045,0.0,0.0,0.0,0.0,3851810.1100000045,0.0,0.0,11.080017000111171,14456532.870000001,0.07156493783155074,0.39547051531019384,92
2024-07,CN01,Hardware,SUP-CN01-MFG-06,Industrial Supply CN01 06,Manufacturing Supply,5,False,60,2600454.57,0.0,0.0,0.0,0.0,2600454.57,0.0,0.0,30.0,14514037.86,0.0764086735833314,0.39547051531019384,92
2024-07,CN01,Spare Parts,SUP-CN01-MFG-05,Industrial Supply CN01 05,Manufacturing Supply,5,False,60,561892.7699999998,0.0,0.0,0.0,0.0,561892.7699999998,0.0,0.0,30.0,3741777.9000000004,0.07156493783155074,0.39547051531019384,92
2024-07,CN01,Hardware,SUP-CN01-FAC-02,Facilities Services CN01 02,Factory Fixed Cost,5,False,60,399709.91,0.0,0.0,0.0,0.0,399709.91,0.0,0.0,0.0,944381.8400000001,0.0037137857751203523,0.39547051531019384,92
2024-07,CN01,Hardware,SUP-CN01-MFG-01,Industrial Supply CN01 01,Manufacturing Supply,5,False,60,871513.72,0.0,0.0,0.0,0.0,871513.72,0.0,0.0,0.0,7391173.26,0.033389338759852505,0.39547051531019384,92
2024-07,CN01,Hardware,SUP-CN01-MFG-08,Industrial Supply CN01 08,Manufacturing Supply,5,False,60,322628.93,0.0,0.0,0.0,0.0,322628.93,0.0,0.0,0.0,6081157.02,0.03868503799364366,0.39547051531019384,92
2024-07,CN01,Spare Parts,SUP-CN01-MFG-01,Industrial Supply CN01 01,Manufacturing Supply,5,False,60,842839.15,0.0,0.0,0.0,0.0,842839.15,0.0,0.0,0.0,1099430.96,0.033389338759852505,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-02,Industrial Supply CZ01 02,Manufacturing Supply,5,False,60,1687059.2100000007,0.0,0.0,0.0,0.0,1687059.2100000007,0.0,0.0,10.974347130353541,10683548.36,0.04377463573171788,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-05,Industrial Supply CZ01 05,Manufacturing Supply,5,False,60,1556859.16,0.0,0.0,0.0,0.0,1556859.16,0.0,0.0,30.0,26049436.9,0.11470276314281731,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-06,Industrial Supply CZ01 06,Manufacturing Supply,5,False,60,2640684.35,0.0,0.0,0.0,0.0,2640684.35,0.0,0.0,30.0,15054783.3,0.06644032184932433,0.39547051531019384,92
2024-07,CZ01,Spare Parts,SUP-CZ01-MFG-06,Industrial Supply CZ01 06,Manufacturing Supply,5,False,60,141265.31999999983,0.0,0.0,0.0,0.0,141265.31999999983,0.0,0.0,30.0,1840384.38,0.06644032184932433,0.39547051531019384,92
2024-07,CZ01,Spare Parts,SUP-CZ01-MFG-08,Industrial Supply CZ01 08,Manufacturing Supply,5,False,60,304630.54,0.0,0.0,0.0,0.0,304630.54,0.0,0.0,30.0,1626746.06,0.06635381890317005,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-FAC-02,Facilities Services CZ01 02,Factory Fixed Cost,5,False,60,194176.8,0.0,0.0,0.0,0.0,194176.8,0.0,0.0,0.0,201772.61,0.0007934716838973804,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-01,Industrial Supply CZ01 01,Manufacturing Supply,5,False,60,1212907.8,0.0,0.0,0.0,0.0,1212907.8,0.0,0.0,0.0,4135190.8099999996,0.022901313407179828,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-03,Industrial Supply CZ01 03,Manufacturing Supply,5,False,60,2165440.17,0.0,0.0,0.0,0.0,2165440.17,0.0,0.0,0.0,8759745.48,0.037363588382138005,0.39547051531019384,92
2024-07,CZ01,Hardware,SUP-CZ01-MFG-08,Industrial Supply CZ01 08,Manufacturing Supply,5,False,60,172251.09,0.0,0.0,0.0,0.0,172251.09,0.0,0.0,0.0,15246424.71,0.06635381890317005,0.39547051531019384,92
2024-07,CZ01,Spare Parts,SUP-CZ01-MFG-01,Industrial Supply CZ01 01,Manufacturing Supply,5,False,60,179703.55,0.0,0.0,0.0,0.0,179703.55,0.0,0.0,0.0,1688404.25,0.022901313407179828,0.39547051531019384,92
2024-07,CZ01,Spare Parts,SUP-CZ01-MFG-05,Industrial Supply CZ01 05,Manufacturing Supply,5,False,60,489140.23,0.0,0.0,0.0,0.0,489140.23,0.0,0.0,0.0,3118429.2800000003,0.11470276314281731,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-LOG-01,Logistics Partner DE01 01,Logistics & Freight,4,False,45,113280.21000000004,0.0,0.0,0.0,0.0,113280.21000000004,0.0,0.0,11.861175045491182,725661.77,0.0030936534992327585,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-LOG-02,Logistics Partner DE01 02,Logistics & Freight,4,False,45,159949.61,0.0,0.0,0.0,0.0,159949.61,0.0,0.0,13.848313228147292,791482.31,0.003357340820284127,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-LOG-03,Logistics Partner DE01 03,Logistics & Freight,4,False,45,139990.3,0.0,0.0,0.0,0.0,139990.3,0.0,0.0,16.41728962649555,754086.49,0.0032280609953505663,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-LOG-04,Logistics Partner DE01 04,Logistics & Freight,4,False,45,117746.36,0.0,0.0,0.0,0.0,117746.36,0.0,0.0,16.868371132661764,712451.49,0.003058475044849852,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-01,Business Services DE01 01,Corporate Services,3,False,30,58653.490000000005,0.0,0.0,0.0,0.0,58653.490000000005,0.0,0.0,16.739377315825536,251674.61,0.0012729505848465285,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-02,Business Services DE01 02,Corporate Services,3,False,30,44662.41,0.0,0.0,0.0,0.0,44662.41,0.0,0.0,19.979089798333767,278452.67,0.0013403539468306066,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-03,Business Services DE01 03,Corporate Services,3,False,30,50037.45,0.0,0.0,0.0,0.0,50037.45,0.0,0.0,15.264093194197546,288932.77,0.0013859366675250018,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-04,Business Services DE01 04,Corporate Services,3,False,30,47020.67,0.0,0.0,0.0,0.0,47020.67,0.0,0.0,13.684500880144839,269591.88,0.0013131377914795375,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-05,Business Services DE01 05,Corporate Services,3,False,30,43398.56,0.0,0.0,0.0,0.0,43398.56,0.0,0.0,14.325579005386354,244889.52,0.0012340179651037515,0.39547051531019384,92
2024-07,DE01,Hardware,SUP-DE01-OPS-06,Business Services DE01 06,Corporate Services,3,False,30,53563.84,0.0,0.0,0.0,0.0,53563.84,0.0,0.0,12.66426753571066,266405.17,0.0012946233639694158,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-CAP-01,Capacity Provider DE01 01,Delivery Capacity,4,False,45,10816.7,0.0,0.0,0.0,0.0,10816.7,0.0,0.0,0.0,111486.03,0.0004384193075320474,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-CAP-02,Capacity Provider DE01 02,Delivery Capacity,4,True,45,8349.65,0.0,0.0,0.0,0.0,8349.65,0.0,0.0,0.0,103320.81999999999,0.0004063095829858083,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-CAP-03,Capacity Provider DE01 03,Delivery Capacity,4,False,45,12130.56,0.0,0.0,0.0,0.0,12130.56,0.0,0.0,0.0,106761.74,0.00041984101614988433,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-DEL-01,Delivery Partner DE01 01,Delivery Partners,4,True,30,28719.73,0.0,0.0,0.0,0.0,28719.73,0.0,0.0,0.0,237285.5,0.000933126281359159,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-DEL-02,Delivery Partner DE01 02,Delivery Partners,4,False,30,21330.04,0.0,0.0,0.0,0.0,21330.04,0.0,0.0,0.0,274449.23,0.001079272814444138,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-DEL-03,Delivery Partner DE01 03,Delivery Partners,4,False,30,33491.49,0.0,0.0,0.0,0.0,33491.49,0.0,0.0,0.0,280049.67,0.001101296569587942,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-DEL-04,Delivery Partner DE01 04,Delivery Partners,4,False,30,21609.03,0.0,0.0,0.0,0.0,21609.03,0.0,0.0,0.0,284841.86,0.0011201418780213126,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-DEL-05,Delivery Partner DE01 05,Delivery Partners,4,False,30,28575.21,0.0,0.0,0.0,0.0,28575.21,0.0,0.0,0.0,257744.66999999998,0.001013582058141958,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-LOG-01,Logistics Partner DE01 01,Logistics & Freight,4,False,45,5466.64,0.0,0.0,0.0,0.0,5466.64,0.0,0.0,0.0,61026.090000000004,0.0030936534992327585,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-LOG-02,Logistics Partner DE01 02,Logistics & Freight,4,False,45,5541.51,0.0,0.0,0.0,0.0,5541.51,0.0,0.0,0.0,62258.83,0.003357340820284127,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-LOG-03,Logistics Partner DE01 03,Logistics & Freight,4,False,45,6826.57,0.0,0.0,0.0,0.0,6826.57,0.0,0.0,0.0,66779.97,0.0032280609953505663,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-LOG-04,Logistics Partner DE01 04,Logistics & Freight,4,False,45,7126.55,0.0,0.0,0.0,0.0,7126.55,0.0,0.0,0.0,65290.81,0.003058475044849852,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-01,Business Services DE01 01,Corporate Services,3,False,30,6561.9,0.0,0.0,0.0,0.0,6561.9,0.0,0.0,0.0,72025.11,0.0012729505848465285,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-02,Business Services DE01 02,Corporate Services,3,False,30,4828.42,0.0,0.0,0.0,0.0,4828.42,0.0,0.0,0.0,62387.11,0.0013403539468306066,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-03,Business Services DE01 03,Corporate Services,3,False,30,6805.26,0.0,0.0,0.0,0.0,6805.26,0.0,0.0,0.0,63498.28,0.0013859366675250018,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-04,Business Services DE01 04,Corporate Services,3,False,30,8268.45,0.0,0.0,0.0,0.0,8268.45,0.0,0.0,0.0,64327.08,0.0013131377914795375,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-05,Business Services DE01 05,Corporate Services,3,False,30,6993.08,0.0,0.0,0.0,0.0,6993.08,0.0,0.0,0.0,68909.99,0.0012340179651037515,0.39547051531019384,92
2024-07,DE01,Software,SUP-DE01-OPS-06,Business Services DE01 06,Corporate Services,3,False,30,4965.18,0.0,0.0,0.0,0.0,4965.18,0.0,0.0,0.0,62805.740000000005,0.0012946233639694158,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-DEL-05,Delivery Partner ES01 05,Delivery Partners,4,True,30,700683.6700000006,0.0,0.0,0.0,0.0,700683.6700000006,0.0,0.0,0.13240083074865366,2695346.8,0.01059946324767973,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-LOG-01,Logistics Partner ES01 01,Logistics & Freight,4,True,45,111117.0,0.0,0.0,0.0,0.0,111117.0,0.0,0.0,9.980010259456249,483963.51,0.006065092311001755,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-LOG-02,Logistics Partner ES01 02,Logistics & Freight,4,False,45,100306.53,0.0,0.0,0.0,0.0,100306.53,0.0,0.0,20.424207676210116,361000.29000000004,0.005625549172351975,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-LOG-03,Logistics Partner ES01 03,Logistics & Freight,4,True,45,105794.95999999999,0.0,0.0,0.0,0.0,105794.95999999999,0.0,0.0,7.637748527907189,570070.4199999999,0.0066222674323957965,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-LOG-04,Logistics Partner ES01 04,Logistics & Freight,4,True,45,108505.57,0.0,0.0,0.0,0.0,108505.57,0.0,0.0,22.21113349296262,521643.35,0.00619261167167443,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-OPS-01,Business Services ES01 01,Corporate Services,3,False,30,57375.869999999995,0.0,0.0,0.0,0.0,57375.869999999995,0.0,0.0,11.069536723364717,188350.97,0.0019866811459922726,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-OPS-02,Business Services ES01 02,Corporate Services,3,False,30,23548.29,0.0,0.0,0.0,0.0,23548.29,0.0,0.0,24.292986879302067,177934.81,0.002052566797214303,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-OPS-03,Business Services ES01 03,Corporate Services,3,False,30,72133.09,0.0,0.0,0.0,0.0,72133.09,0.0,0.0,14.934726905502039,273166.51,0.002509799638543878,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-OPS-04,Business Services ES01 04,Corporate Services,3,False,30,69032.18000000001,0.0,0.0,0.0,0.0,69032.18000000001,0.0,0.0,12.379439559926979,229146.99000000002,0.0022226048284249857,0.39547051531019384,92
2024-07,ES01,Events,SUP-ES01-OPS-05,Business Services ES01 05,Corporate Services,3,False,30,50958.61,0.0,0.0,0.0,0.0,50958.61,0.0,0.0,19.28671720048879,232012.92,0.0023273739037592985,0.39547051531019384,92
