month,entity,division,product,product_family,product_subfamily,product_type,quality_tier,generation,age_0_30,age_31_60,age_61_90,age_91_180,age_180_plus,inventory_value,monthly_usage,coverage_months,months_since_sale,slow_moving_value,obsolescence_risk_value,stock_status,inventory_risk_multiplier,provision_age_0_30,provision_age_31_60,provision_age_61_90,provision_age_91_180,provision_age_180_plus,gross_inventory,inventory_provision,net_inventory,provision_pct
2024-03,ES01,Hardware,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,91742.56560000002,40063.6963026301,0.0,0.0,0.0,131806.26190263013,45871.28280000001,2.873393850294287,0,0.0,0.0,Healthy,1.0,0.0,200.31848151315052,0.0,0.0,0.0,131806.26190263013,200.31848151315052,131605.94342111697,0.0015197948763703863
2024-03,ES01,Hardware,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,127922.3712,33097.60247203244,0.0,0.0,0.0,161019.97367203244,63961.1856,2.5174638675245635,0,0.0,0.0,Healthy,1.0,0.0,165.4880123601622,0.0,0.0,0.0,161019.97367203244,165.4880123601622,160854.48565967227,0.0010277483506315205
2024-03,ES01,Hardware,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,57425.652,4708.542800816387,0.0,0.0,0.0,62134.19480081639,28712.826,2.163987438952069,0,0.0,0.0,Healthy,1.1,0.0,25.89698540449013,0.0,0.0,0.0,62134.19480081639,25.89698540449013,62108.2978154119,0.0004167911966592326
2024-03,ES01,Hardware,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,95060.6496,42427.63471133087,0.0,0.0,0.0,137488.28431133088,47530.3248,2.892643483709812,0,0.0,0.0,Healthy,1.0,0.0,212.13817355665438,0.0,0.0,0.0,137488.28431133088,212.13817355665438,137276.14613777422,0.0015429545478674023
2024-03,ES01,Hardware,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,95645.63520000002,24747.236026563143,0.0,0.0,0.0,120392.87122656316,47822.81760000001,2.5174775822193114,0,0.0,0.0,Healthy,1.0,0.0,123.73618013281572,0.0,0.0,0.0,120392.87122656316,123.73618013281572,120269.13504643034,0.0010277699906330907
2024-03,ES01,Hardware,HW-SEN-RFID-X,Sensors & Readers,Readers,RFID Reader,Premium,G2,42808.7592,3532.127712086214,0.0,0.0,0.0,46340.886912086215,21404.3796,2.1650189250094507,0,0.0,0.0,Healthy,1.1,0.0,19.42670241647418,0.0,0.0,0.0,46340.886912086215,19.42670241647418,46321.46020966974,0.000419213004130214
2024-03,ES01,Hardware,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,135588.564,57263.5330545248,0.0,0.0,0.0,192852.0970545248,67794.282,2.844666118811093,0,0.0,0.0,Healthy,1.0,0.0,286.317665272624,0.0,0.0,0.0,192852.0970545248,286.317665272624,192565.7793892522,0.0014846489597241652
2024-03,ES01,Hardware,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,116900.2368,30246.628014378453,0.0,0.0,0.0,147146.86481437847,58450.11840000001,2.517477617536844,0,0.0,0.0,Healthy,1.0,0.0,151.23314007189228,0.0,0.0,0.0,147146.86481437847,151.23314007189228,146995.63167430658,0.0010277700463592516
2024-03,ES01,Hardware,HW-TRM-FIX-X,Terminals,Fixed Terminals,Fixed Terminal,Premium,G2,52321.8096,4317.044537267626,0.0,0.0,0.0,56638.854137267626,26160.9048,2.165018930739262,0,0.0,0.0,Healthy,1.1,0.0,23.743744954971945,0.0,0.0,0.0,56638.854137267626,23.743744954971945,56615.11039231266,0.0004192130175767251
2024-03,ES01,Hardware,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,21442.096800000003,8786.850681748814,0.0,0.0,0.0,30228.94748174881,10721.0484,2.819588752322843,0,0.0,0.0,Healthy,1.0,0.0,43.93425340874407,0.0,0.0,0.0,30228.94748174881,43.93425340874407,30185.013228340067,0.0014533834972345644
2024-03,ES01,Hardware,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,129490.7616,33503.9682222599,0.0,0.0,0.0,162994.72982225992,64745.380800000006,2.517472718644662,0,0.0,0.0,Healthy,1.0,0.0,167.5198411112995,0.0,0.0,0.0,162994.72982225992,167.5198411112995,162827.20998114863,0.0010277623165728983
2024-03,ES01,Hardware,HW-TRM-KSK-X,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,G2,135302.49360000002,22215.81161282872,0.0,0.0,0.0,157518.30521282874,67651.24680000001,2.328387319726807,0,0.0,0.0,Healthy,1.1,0.0,122.18696387055796,0.0,0.0,0.0,157518.30521282874,122.18696387055796,157396.11824895817,0.0007757000921605059
2024-03,ES01,Hardware,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,141669.6912,61158.75318520033,0.0,0.0,0.0,202828.44438520036,70834.8456,2.863399258756912,0,0.0,0.0,Healthy,1.0,0.0,305.79376592600164,0.0,0.0,0.0,202828.44438520036,305.79376592600164,202522.65061927435,0.0015076473462728695
2024-03,ES01,Hardware,HW-TRM-MOB-P,Terminals,Mobile Terminals,Mobile Terminal,Professional,G2,166466.12400000004,44920.30172278825,0.0,0.0,0.0,211386.4257227883,83233.06200000002,2.5396930095253283,0,0.0,0.0,Healthy,1.0,0.0,224.60150861394126,0.0,0.0,0.0,211386.4257227883,224.60150861394126,211161.82421417435,0.001062516232279187
2024-03,ES01,Hardware,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,64017.2052,5239.382813760629,0.0,0.0,0.0,69256.58801376063,32008.6026,2.163686708827477,0,0.0,0.0,Healthy,1.1,0.0,28.816605475683463,0.0,0.0,0.0,69256.58801376063,28.816605475683463,69227.77140828494,0.00041608468309120106
2024-03,ES01,Hardware,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,77618.23920000001,31807.09502789918,0.0,0.0,0.0,109425.3342278992,38809.119600000005,2.8195778558166307,0,0.0,0.0,Healthy,1.0,0.0,159.0354751394959,0.0,0.0,0.0,109425.3342278992,159.0354751394959,109266.29875275971,0.0014533697910236588
2024-03,ES01,Hardware,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,117262.1016,30339.45271276437,0.0,0.0,0.0,147601.55431276438,58631.050800000005,2.517463908608037,0,0.0,0.0,Healthy,1.0,0.0,151.69726356382185,0.0,0.0,0.0,147601.55431276438,151.69726356382185,147449.85704920057,0.0010277484154562408
2024-03,ES01,Hardware,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,70186.8996,12365.572753864457,0.0,0.0,0.0,82552.47235386446,35093.4498,2.352361276088179,0,0.0,0.0,Healthy,1.1,0.0,68.01065014625452,0.0,0.0,0.0,82552.47235386446,68.01065014625452,82484.4617037182,0.0008238475263917495
2024-03,ES01,Spare Parts,SP-CON-BAT-E,Consumables,Power & Service,Battery Pack,Essential,G2,15268.1112,7634.0556,3920.4963708327377,0.0,0.0,26822.663170832737,7634.0556,3.513553552168619,0,0.0,0.0,Healthy,0.85,0.0,32.444736299999995,66.64843830415654,0.0,0.0,26822.663170832737,99.09317460415653,26723.56999622858,0.0036943823949559026
2024-03,ES01,Spare Parts,SP-CON-BAT-P,Consumables,Power & Service,Battery Pack,Professional,G2,19505.6928,9752.8464,1584.9774331153058,0.0,0.0,30843.51663311531,9752.8464,3.1625143438243124,0,0.0,0.0,Healthy,0.85,0.0,41.4495972,26.9446163629602,0.0,0.0,30843.51663311531,68.3942135629602,30775.12241955235,0.002217458351993767
2024-03,ES01,Spare Parts,SP-CON-BAT-X,Consumables,Power & Service,Battery Pack,Premium,G2,13812.703200000002,4914.859792207158,0.0,0.0,0.0,18727.56299220716,6906.351600000001,2.711643437355138,0,0.0,0.0,Healthy,0.935,0.0,22.976969528568464,0.0,0.0,0.0,18727.56299220716,22.976969528568464,18704.58602267859,0.001226906540809904
2024-03,ES01,Spare Parts,SP-CON-FIL-E,Consumables,Routine Consumables,Filter Pack,Essential,G2,25572.456,12786.228,7377.689028243318,0.0,0.0,45736.373028243324,12786.228,3.577002774253933,0,0.0,0.0,Healthy,0.85,0.0,54.341469,125.42071348013641,0.0,0.0,45736.373028243324,179.7621824801364,45556.610845763185,0.0039303987303306465
2024-03,ES01,Spare Parts,SP-CON-FIL-P,Consumables,Routine Consumables,Filter Pack,Professional,G2,22485.0672,11242.5336,1993.0126954881453,0.0,0.0,35720.61349548815,11242.5336,3.1772743374756867,0,0.0,0.0,Healthy,0.85,0.0,47.78076780000001,33.88121582329847,0.0,0.0,35720.61349548815,81.66198362329848,35638.95151186485,0.002286130489713262
2024-03,ES01,Spare Parts,SP-CON-LUB-E,Consumables,Power & Service,Service Lubricant Pack,Essential,G2,25667.877600000003,12833.938800000002,6923.056764725656,0.0,0.0,45424.87316472567,12833.938800000002,3.53943351862685,0,0.0,0.0,Healthy,0.85,0.0,54.5442399,117.69196500033615,0.0,0.0,45424.87316472567,172.23620490033616,45252.63695982534,0.0037916716745856503
2024-03,ES01,Spare Parts,SP-CON-LUB-P,Consumables,Power & Service,Service Lubricant Pack,Professional,G2,21392.992800000004,10696.496400000002,1738.1021132950882,0.0,0.0,33827.591313295095,10696.496400000002,3.1624926563145563,0,0.0,0.0,Healthy,0.85,0.0,45.46010970000001,29.547735926016497,0.0,0.0,33827.591313295095,75.0078456260165,33752.58346766908,0.002217356977365886
2024-03,ES01,Spare Parts,SP-CON-LUB-X,Consumables,Power & Service,Service Lubricant Pack,Premium,G2,20703.42,7752.09892401262,0.0,0.0,0.0,28455.518924012624,10351.71,2.748871338553014,0,0.0,0.0,Healthy,0.935,0.0,36.241062469759,0.0,0.0,0.0,28455.518924012624,36.241062469759,28419.277861542865,0.0012736039910759254
2024-03,ES01,Spare Parts,SP-CON-SEL-E,Consumables,Routine Consumables,Seal Pack,Essential,G2,28485.1152,14242.5576,7778.098206285475,0.0,0.0,50505.77100628548,14242.5576,3.5461166754407563,0,0.0,0.0,Healthy,0.85,0.0,60.5308698,132.22766950685306,0.0,0.0,50505.77100628548,192.75853930685307,50313.01246697863,0.0038165646314529903
2024-03,ES01,Spare Parts,SP-CON-SEL-P,Consumables,Routine Consumables,Seal Pack,Professional,G2,11412.4896,5706.2448,970.3389891387816,0.0,0.0,18089.073389138783,5706.2448,3.170048608699505,0,0.0,0.0,Healthy,0.85,0.0,24.2515404,16.49576281535929,0.0,0.0,18089.073389138783,40.74730321535929,18048.326085923425,0.002252592066978134
2024-03,ES01,Spare Parts,SP-CON-SEL-X,Consumables,Routine Consumables,Seal Pack,Premium,G2,22555.4544,7828.62613034869,0.0,0.0,0.0,30384.08053034869,11277.7272,2.69416700648236,0,0.0,0.0,Healthy,0.935,0.0,36.59882715938013,0.0,0.0,0.0,30384.08053034869,36.59882715938013,30347.481703189307,0.0012045395654748851
2024-03,ES01,Spare Parts,SP-INT-CNX-E,Interface Components,User Interfaces,Connector Set,Essential,G1 Legacy,38872.9872,19436.4936,10369.00235263756,0.0,0.0,68678.48315263756,19436.4936,3.533481118869998,0,0.0,0.0,Healthy,0.85,0.0,82.60509780000001,176.27303999483854,0.0,0.0,68678.48315263756,258.87813779483855,68419.60501484273,0.0037694213079733177
2024-03,ES01,Spare Parts,SP-INT-CNX-P,Interface Components,User Interfaces,Connector Set,Professional,G2,43137.036,21568.518,3051.932814905689,0.0,0.0,67757.48681490569,21568.518,3.141499421281781,0,0.0,0.0,Healthy,0.85,0.0,91.6662015,51.882857853396715,0.0,0.0,67757.48681490569,143.54905935339673,67613.9377555523,0.0021185711882368394
2024-03,ES01,Spare Parts,SP-INT-CNX-X,Interface Components,User Interfaces,Connector Set,Premium,G2,9286.2648,3458.678374409801,0.0,0.0,0.0,12744.943174409802,4643.1324,2.744901949039791,0,0.0,0.0,Healthy,0.935,0.0,16.169321400365824,0.0,0.0,0.0,12744.943174409802,16.169321400365824,12728.773853009436,0.0012686852486585999
2024-03,ES01,Spare Parts,SP-INT-DSP-E,Interface Components,User Interfaces,Display Interface,Essential,G2,41948.9496,20974.4748,11116.037967466727,0.0,0.0,74039.46236746672,20974.4748,3.5299793236046475,0,0.0,0.0,Healthy,0.85,0.0,89.14151790000001,188.97264544693437,0.0,0.0,74039.46236746672,278.1141633469344,73761.34820411979,0.003756296364857709
2024-03,ES01,Spare Parts,SP-INT-DSP-P,Interface Components,User Interfaces,Display Interface,Professional,G2,34619.076,17309.538,2483.223167050499,0.0,0.0,54411.8371670505,17309.538,3.143459817763507,0,0.0,0.0,Healthy,0.85,0.0,73.56553650000001,42.21479383985848,0.0,0.0,54411.8371670505,115.7803303398585,54296.05683671064,0.0021278518860592737
2024-03,ES01,Spare Parts,SP-INT-DSP-X,Interface Components,User Interfaces,Display Interface,Premium,G2,20697.3648,7161.487393743015,0.0,0.0,0.0,27858.85219374301,10348.6824,2.6920192462127366,0,0.0,0.0,Healthy,0.935,0.0,33.479953565748595,0.0,0.0,0.0,27858.85219374301,33.479953565748595,27825.37224017726,0.0012017707453599996
2024-03,ES01,Spare Parts,SP-INT-NET-E,Interface Components,Network Interfaces,Network Interface,Essential,G2,25274.455200000008,12637.227600000004,7110.298179512096,0.0,0.0,45021.98097951211,12637.227600000004,3.562646998579981,0,0.0,0.0,Healthy,0.85,0.0,53.708217300000015,120.87506905170562,0.0,0.0,45021.98097951211,174.58328635170562,44847.397693160405,0.003877734443341181
2024-03,ES01,Spare Parts,SP-INT-NET-P,Interface Components,Network Interfaces,Network Interface,Professional,G2,53681.04,26840.52,4502.665997180353,0.0,0.0,85024.22599718036,26840.52,3.167756287776107,0,0.0,0.0,Healthy,0.85,0.0,114.07221000000001,76.545321952066,0.0,0.0,85024.22599718036,190.61753195206603,84833.60846522829,0.0022419202258705355
2024-03,ES01,Spare Parts,SP-INT-NET-X,Interface Components,Network Interfaces,Network Interface,Premium,G2,15395.925600000002,5319.294391623989,0.0,0.0,0.0,20715.21999162399,7697.962800000001,2.6910002723868693,0,0.0,0.0,Healthy,0.935,0.0,24.86770128084215,0.0,0.0,0.0,20715.21999162399,24.86770128084215,20690.352290343148,0.0012004555728057523
2024-03,ES01,Spare Parts,SP-INT-USB-E,Interface Components,Network Interfaces,Service Interface,Essential,G2,48458.5272,24229.2636,12973.127475420322,0.0,0.0,85660.91827542034,24229.2636,3.535432181909991,0,0.0,0.0,Healthy,0.85,0.0,102.97437029999999,220.54316708214546,0.0,0.0,85660.91827542034,323.51753738214546,85337.4007380382,0.003776722733019966
2024-03,ES01,Spare Parts,SP-INT-USB-P,Interface Components,Network Interfaces,Service Interface,Professional,G2,32361.328800000003,16180.6644,2252.703054378202,0.0,0.0,50794.69625437821,16180.6644,3.139221913185357,0,0.0,0.0,Healthy,0.85,0.0,68.7678237,38.29595192442944,0.0,0.0,50794.69625437821,107.06377562442944,50687.632478753774,0.002107774699316194
2024-03,ES01,Spare Parts,SP-KIT-CAL-E,Maintenance Kits,Preventive Kits,Calibration Kit,Essential,G2,52427.4408,26213.7204,14337.873615790904,0.0,0.0,92979.03481579092,26213.7204,3.546960652551665,0,0.0,0.0,Healthy,0.85,0.0,111.4083117,243.7438514684454,0.0,0.0,92979.03481579092,355.1521631684454,92623.88265262247,0.003819701547473246
2024-03,ES01,Spare Parts,SP-KIT-CAL-P,Maintenance Kits,Preventive Kits,Calibration Kit,Professional,G2,33629.63760000001,16814.818800000005,2743.59056634445,0.0,0.0,53188.04696634447,16814.818800000005,3.1631650390633084,0,0.0,0.0,Healthy,0.85,0.0,71.46297990000002,46.64103962785565,0.0,0.0,53188.04696634447,118.10401952785567,53069.94294681661,0.0022204992712476874
2024-03,ES01,Spare Parts,SP-KIT-CAL-X,Maintenance Kits,Preventive Kits,Calibration Kit,Premium,G2,29779.4736,10103.230140599517,0.0,0.0,0.0,39882.70374059952,14889.7368,2.678536516548735,0,0.0,0.0,Healthy,0.935,0.0,47.232600907302746,0.0,0.0,0.0,39882.70374059952,47.232600907302746,39835.47113969222,0.001184287836013014
2024-03,ES01,Spare Parts,SP-KIT-OVR-E,Maintenance Kits,Overhaul Kits,Overhaul Kit,Essential,G2,32959.4904,16479.7452,8900.608048876871,0.0,0.0,58339.84364887688,16479.7452,3.540093790338268,0,0.0,0.0,Healthy,0.85,0.0,70.0389171,151.3103368309068,0.0,0.0,58339.84364887688,221.3492539309068,58118.49439494597,0.0037941351928043447
2024-03,ES01,Spare Parts,SP-KIT-OVR-P,Maintenance Kits,Overhaul Kits,Overhaul Kit,Professional,G2,52613.88480000001,26306.942400000004,4139.135067783391,0.0,0.0,83059.9622677834,26306.942400000004,3.1573400285311526,0,0.0,0.0,Healthy,0.85,0.0,111.80450520000001,70.36529615231764,0.0,0.0,83059.9622677834,182.16980135231765,82877.79246643108,0.0021932324116041182
2024-03,ES01,Spare Parts,SP-KIT-OVR-X,Maintenance Kits,Overhaul Kits,Overhaul Kit,Premium,G2,45136.1232,16231.536730256266,0.0,0.0,0.0,61367.65993025627,22568.0616,2.7192260025671087,0,0.0,0.0,Healthy,0.935,0.0,75.88243421394804,0.0,0.0,0.0,61367.65993025627,75.88243421394804,61291.77749604232,0.0012365215538638376
2024-03,ES01,Spare Parts,SP-KIT-PRE-E,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Essential,G2,39143.952,19571.976,10672.55978129658,0.0,0.0,69388.48778129657,19571.976,3.545298021073425,0,0.0,0.0,Healthy,0.85,0.0,83.18089799999998,181.4335162820419,0.0,0.0,69388.48778129657,264.6144142820419,69123.87336701453,0.0038135204086890014
2024-03,ES01,Spare Parts,SP-KIT-PRE-P,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Professional,G2,34465.31280000001,17232.656400000003,2960.5971369990366,0.0,0.0,54658.56633699904,17232.656400000003,3.171801553299643,0,0.0,0.0,Healthy,0.85,0.0,73.23878970000001,50.330151328983625,0.0,0.0,54658.56633699904,123.56894102898363,54534.99739597006,0.0022607424473433057
2024-03,ES01,Spare Parts,SP-KIT-PRE-X,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Premium,G2,28881.8784,10366.740127481067,0.0,0.0,0.0,39248.61852748107,14440.9392,2.717871599894352,0,0.0,0.0,Healthy,0.935,0.0,48.46451009597399,0.0,0.0,0.0,39248.61852748107,48.46451009597399,39200.154017385095,0.0012348080496652422
2024-03,ES01,Spare Parts,SP-KIT-SAF-E,Maintenance Kits,Overhaul Kits,Safety Service Kit,Essential,G2,48071.808,24035.904,13295.603080168625,0.0,0.0,85403.31508016861,24035.904,3.553155940386873,0,0.0,0.0,Healthy,0.85,0.0,102.152592,226.0252523628666,0.0,0.0,85403.31508016861,328.1778443628666,85075.13723580574,0.003842682734912621
2024-03,ES01,Spare Parts,SP-KIT-SAF-P,Maintenance Kits,Overhaul Kits,Safety Service Kit,Professional,G2,25086.7008,12543.3504,2236.160845071234,0.0,0.0,39866.21204507124,12543.3504,3.1782746055687987,0,0.0,0.0,Healthy,0.85,0.0,53.3092392,38.01473436621097,0.0,0.0,39866.21204507124,91.32397356621098,39774.888071505025,0.0022907612457126235
2024-03,ES01,Spare Parts,SP-KIT-SAF-X,Maintenance Kits,Overhaul Kits,Safety Service Kit,Premium,G2,21606.156000000003,7597.627150866494,0.0,0.0,0.0,29203.783150866497,10803.078,2.703283559636105,0,0.0,0.0,Healthy,0.935,0.0,35.51890693030086,0.0,0.0,0.0,29203.783150866497,35.51890693030086,29168.264243936195,0.0012162433458299045
2024-03,ES01,Spare Parts,SP-MEC-COL-E,Mechanical Parts,Enclosures,Cooling Assembly,Essential,G2,26747.3088,13373.6544,7341.793919778509,0.0,0.0,47462.75711977851,13373.6544,3.5489744014753746,0,0.0,0.0,Healthy,0.85,0.0,56.8380312,124.81049663623465,0.0,0.0,47462.75711977851,181.64852783623465,47281.10859194227,0.0038271802747956826
2024-03,ES01,Spare Parts,SP-MEC-COL-P,Mechanical Parts,Enclosures,Cooling Assembly,Professional,G2,50755.51440000001,25377.757200000004,3873.825251829134,0.0,0.0,80007.09685182915,25377.757200000004,3.152646477830954,0,0.0,0.0,Healthy,0.85,0.0,107.85546810000002,65.85502928109527,0.0,0.0,80007.09685182915,173.7104973810953,79833.38635444806,0.002171188609715488
2024-03,ES01,Spare Parts,SP-MEC-COL-X,Mechanical Parts,Enclosures,Cooling Assembly,Premium,G2,9223.92,3100.1731807661727,0.0,0.0,0.0,12324.093180766173,4611.96,2.672202963765118,0,0.0,0.0,Healthy,0.935,0.0,14.493309620081858,0.0,0.0,0.0,12324.093180766173,14.493309620081858,12309.59987114609,0.001176014284174767
2024-03,ES01,Spare Parts,SP-MEC-DRV-E,Mechanical Parts,Drive Components,Drive Assembly,Essential,G2,18082.3464,9041.1732,4630.668100095678,0.0,0.0,31754.18770009568,9041.1732,3.512175576958937,0,0.0,0.0,Healthy,0.85,0.0,38.4249861,78.72135770162652,0.0,0.0,31754.18770009568,117.14634380162651,31637.041356294056,0.003689162037713644
2024-03,ES01,Spare Parts,SP-MEC-DRV-P,Mechanical Parts,Drive Components,Drive Assembly,Professional,G2,31658.508,15829.254,2339.241464414532,0.0,0.0,49827.00346441453,15829.254,3.1477796404312253,0,0.0,0.0,Healthy,0.85,0.0,67.2743295,39.76710489504704,0.0,0.0,49827.00346441453,107.04143439504703,49719.96203001948,0.0021482615239243504
2024-03,ES01,Spare Parts,SP-MEC-DRV-X,Mechanical Parts,Drive Components,Drive Assembly,Premium,G2,17201.556,5942.446381536756,0.0,0.0,0.0,23144.00238153676,8600.778,2.6909196332630323,0,0.0,0.0,Healthy,0.935,0.0,27.78093683368434,0.0,0.0,0.0,23144.00238153676,27.78093683368434,23116.221444703075,0.0012003514507001052
2024-03,ES01,Spare Parts,SP-MEC-FAN-E,Mechanical Parts,Drive Components,Cooling Fan,Essential,G2,28117.915200000003,14058.957600000002,7490.52547402581,0.0,0.0,49667.39827402581,14058.957600000002,3.5327938021539955,0,0.0,0.0,Healthy,0.85,0.0,59.75056980000001,127.33893305843877,0.0,0.0,49667.39827402581,187.08950285843878,49480.308771167365,0.0037668472551395872
2024-03,ES01,Spare Parts,SP-MEC-FAN-P,Mechanical Parts,Drive Components,Cooling Fan,Professional,G2,23390.841600000003,11695.420800000002,1677.979546021303,0.0,0.0,36764.241946021306,11695.420800000002,3.143473208421992,0,0.0,0.0,Healthy,0.85,0.0,49.70553840000001,28.525652282362152,0.0,0.0,36764.241946021306,78.23119068236215,36686.010755338946,0.002127915238867817
2024-03,ES01,Spare Parts,SP-MEC-FAN-X,Mechanical Parts,Drive Components,Cooling Fan,Premium,G2,17163.2376,5916.263586379708,0.0,0.0,0.0,23079.501186379708,8581.6188,2.6894111384182797,0,0.0,0.0,Healthy,0.935,0.0,27.658532266325135,0.0,0.0,0.0,23079.501186379708,27.658532266325135,23051.84265411338,0.001198402514983631
2024-03,ES01,Spare Parts,SP-MEC-HSG-E,Mechanical Parts,Enclosures,Housing Kit,Essential,G2,35238.1968,17619.0984,9769.751556961848,0.0,0.0,62627.04675696184,17619.0984,3.554497814539809,0,0.0,0.0,Healthy,0.85,0.0,74.88116819999999,166.0857764683514,0.0,0.0,62627.04675696184,240.9669446683514,62386.07981229349,0.003847649811805387
2024-03,ES01,Spare Parts,SP-MEC-HSG-P,Mechanical Parts,Enclosures,Housing Kit,Professional,G2,23436.8352,11718.4176,1935.3670576970835,0.0,0.0,37090.619857697086,11718.4176,3.165156006873921,0,0.0,0.0,Healthy,0.85,0.0,49.803274800000004,32.90123998085042,0.0,0.0,37090.619857697086,82.70451478085042,37007.91534291623,0.0022297959726248007
2024-03,ES01,Spare Parts,SP-MEC-HSG-X,Mechanical Parts,Enclosures,Housing Kit,Premium,G2,16814.3904,6044.324072680502,0.0,0.0,0.0,22858.7144726805,8407.1952,2.7189465605224084,0,0.0,0.0,Healthy,0.935,0.0,28.257215039781347,0.0,0.0,0.0,22858.7144726805,28.257215039781347,22830.45725764072,0.0012361681613177696
2024-03,ES01,Spare Parts,SP-MOD-CPU-E,Control Modules,Electronic Boards,Processor Board,Essential,G2,19280.9736,9640.4868,5471.310271639839,0.0,0.0,34392.77067163984,9640.4868,3.5675346468644964,0,0.0,0.0,Healthy,0.85,0.0,40.972068900000004,93.01227461787725,0.0,0.0,34392.77067163984,133.98434351787725,34258.78632812196,0.003895712409944346
2024-03,ES01,Spare Parts,SP-MOD-CPU-P,Control Modules,Electronic Boards,Processor Board,Professional,G2,40830.804,20415.402,3162.8755017514995,0.0,0.0,64409.08150175149,20415.402,3.1549259476620395,0,0.0,0.0,Healthy,0.85,0.0,86.76545849999998,53.76888352977549,0.0,0.0,64409.08150175149,140.53434202977547,64268.54715972172,0.0021819025943717874
2024-03,ES01,Spare Parts,SP-MOD-CPU-X,Control Modules,Electronic Boards,Processor Board,Premium,G2,9300.168,3414.809992675675,0.0,0.0,0.0,12714.977992675676,4650.084000000001,2.7343544746021093,0,0.0,0.0,Healthy,0.935,0.0,15.964236715758782,0.0,0.0,0.0,12714.977992675676,15.964236715758782,12699.013755959917,0.0012555457606733416
2024-03,ES01,Spare Parts,SP-MOD-IO-E,Control Modules,Electronic Boards,I/O Board,Essential,G1 Legacy,56686.9608,28343.4804,15917.098458760418,0.0,0.0,100947.53965876042,28343.4804,3.5615788263871933,0,0.0,0.0,Healthy,0.85,0.0,120.4597917,270.5906737989271,0.0,0.0,100947.53965876042,391.0504654989271,100556.4891932615,0.0038737988743541506
2024-03,ES01,Spare Parts,SP-MOD-IO-P,Control Modules,Electronic Boards,I/O Board,Professional,G2,16958.3256,8479.1628,1174.4170942176245,0.0,0.0,26611.905494217623,8479.1628,3.1385062560914183,0,0.0,0.0,Healthy,0.85,0.0,36.0364419,19.965090601699615,0.0,0.0,26611.905494217623,56.001532501699614,26555.90396171592,0.0021043789034147866
2024-03,ES01,Spare Parts,SP-MOD-IO-X,Control Modules,Electronic Boards,I/O Board,Premium,G2,15724.6416,5855.632466931261,0.0,0.0,0.0,21580.274066931262,7862.3208,2.744771501428848,0,0.0,0.0,Healthy,0.935,0.0,27.375081782903646,0.0,0.0,0.0,21580.274066931262,27.375081782903646,21552.89898514836,0.0012685233606394327
2024-03,ES01,Spare Parts,SP-MOD-PWR-E,Control Modules,Power & Relay,Power Module,Essential,G2,10858.0752,5429.037600000001,3017.870960138788,0.0,0.0,19304.983760138788,5429.037600000001,3.5558758628119995,0,0.0,0.0,Healthy,0.85,0.0,23.073409800000004,51.3038063223594,0.0,0.0,19304.983760138788,74.3772161223594,19230.606544016428,0.0038527468889113783
2024-03,ES01,Spare Parts,SP-MOD-PWR-P,Control Modules,Power & Relay,Power Module,Professional,G2,19282.356,9641.178,1848.3596318245764,0.0,0.0,30771.893631824576,9641.178,3.191715123590144,0,0.0,0.0,Healthy,0.85,0.0,40.9750065,31.422113741017796,0.0,0.0,30771.893631824576,72.3971202410178,30699.49651158356,0.0023527027977941544
2024-03,ES01,Spare Parts,SP-MOD-PWR-X,Control Modules,Power & Relay,Power Module,Premium,G2,30749.5224,10814.00140223936,0.0,0.0,0.0,41563.52380223936,15374.7612,2.7033606090896134,0,0.0,0.0,Healthy,0.935,0.0,50.555456555469014,0.0,0.0,0.0,41563.52380223936,50.555456555469014,41512.96834568389,0.0012163419250979194
2024-03,ES01,Spare Parts,SP-MOD-REL-E,Control Modules,Power & Relay,Relay Module,Essential,G2,28982.9448,14491.4724,7963.559064779691,0.0,0.0,51437.97626477969,14491.4724,3.5495341567072014,0,0.0,0.0,Healthy,0.85,0.0,61.5887577,135.38050410125473,0.0,0.0,51437.97626477969,196.96926180125473,51241.00700297843,0.0038292576050687746
