month,entity,division,customer,customer_segment,product,product_family,product_subfamily,product_type,quality_tier,generation,strategic_role,quantity,unit_price,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,ebit_before_dep,source_factory,management_action_count,management_action_price_uplift_pct,management_action_volume_uplift_pct,management_action_variable_cost_reduction_pct,management_action_opex_reduction_pct,management_action_revenue_impact,management_action_gross_profit_impact,management_action_opex_impact,management_action_ebit_impact,personnel_cost_allocated,workforce_opening_fte_allocated,workforce_hires_allocated,workforce_attrition_allocated,workforce_ending_fte_allocated,workforce_average_fte_allocated,non_people_opex_before_actions,non_people_opex
2023-09,US01,Hardware,C045,Strategic,HW-SEN-BIO-X,Sensors & Readers,Readers,Biometric Reader,Premium,G2,Premium,2.0,27151.49,54302.98,41016.21,2747.73,3285.33,10539.04,7253.71,7301.355652454628,-47.64565245462836,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.265652454628,0.4344227501627762,0.002189859842200587,0.0039830769133406925,0.4326314918213698,0.4335285900393732,1629.09,1629.09
2023-09,US01,Hardware,C046,Core,HW-CTL-MCU-E,Control Systems,Controllers,Compact Controller,Essential,G1 Legacy,Harvest,2.0,17609.87,35219.74,26166.11,2092.05,1840.23,6961.58,5121.34,4735.4989933993,385.8410066007,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.9089933993,0.28175721315511476,0.0014202957973714462,0.002583337660066937,0.28059544168222017,0.2811772802110181,1056.59,1056.59
2023-09,US01,Hardware,C046,Core,HW-CTL-MCU-X,Control Systems,Controllers,Compact Controller,Premium,G2,Premium,1.0,33413.59,33413.59,24354.67,1690.73,2021.52,7368.19,5346.67,4492.6560027461,854.0139972539,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.2460027460997,0.2673080494037608,0.0013474597328683455,0.0024508581098280683,0.26620585626806487,0.26675785676686065,1002.41,1002.41
2023-09,US01,Hardware,C046,Core,HW-CTL-RCK-X,Control Systems,Controllers,Rack Controller,Premium,G2,Premium,1.0,35824.88,35824.88,27059.3,1812.74,2167.41,6952.84,4785.44,4816.8694256246845,-31.42942562468488,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.1194256246845,0.2865983210102178,0.0014446990950341024,0.002627724158990919,0.2854165881636984,0.28600842375003616,1074.75,1074.75
2023-09,US01,Hardware,C046,Core,HW-CTL-RDN-E,Control Systems,Resilient Control,Redundant Controller,Essential,G2,Volume,2.0,20151.5,40303.0,21693.47,2394.0,2105.83,16215.53,14109.7,5418.975398386587,8690.724601613414,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209.8853983865865,0.3224231911362943,0.001625286885180339,0.002956190412356189,0.3210937413540963,0.3217595565539287,1209.09,1209.09
2023-09,US01,Hardware,C046,Core,HW-CTL-SAF-E,Control Systems,Resilient Control,Safety Controller,Essential,G2,Volume,2.0,21422.31,42844.62,23841.37,2544.97,2238.63,16458.28,14219.65,5760.712556321413,8458.937443678587,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.372556321413,0.3427561001270848,0.0017277820258178116,0.0031426160550094098,0.3413428115200988,0.34205061489024596,1285.34,1285.34
2023-09,US01,Hardware,C046,Core,HW-EDG-GTW-E,Edge Appliances,Gateways,Industrial Gateway,Essential,G1 Legacy,Harvest,2.0,20761.1,41522.2,30848.47,2466.42,2169.53,8207.32,6037.78,5582.908009301727,454.8719906982724,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.238009301727,0.3321767666674798,0.0016744531946464303,0.0030456176845380287,0.33080709989958706,0.33149305657503253,1245.67,1245.67
2023-09,US01,Hardware,C046,Core,HW-EDG-SEC-E,Edge Appliances,Gateways,Secure Gateway,Essential,G2,Volume,1.0,22259.33,22259.33,11576.13,1322.2,1163.05,9361.0,8197.95,2992.8979402245122,5205.0520597754885,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.117940224512,0.17807419326491453,0.0008976452651639153,0.001632702725143848,0.17733993870767628,0.17770766816335165,667.78,667.78
2023-09,US01,Hardware,C046,Core,HW-EDG-CMP-P,Edge Appliances,Compute,Edge Compute Node,Professional,G2,Core,1.0,30458.4,30458.4,19517.29,1675.21,1675.21,9265.9,7590.68,4095.309025834752,3495.3709741652483,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.559025834752,0.24366658871314065,0.001228286679988508,0.002234097463109688,0.24266187657642377,0.24316505662958543,913.75,913.75
2023-09,US01,Hardware,C046,Core,HW-EDG-AI-E,Edge Appliances,Compute,AI Edge Appliance,Essential,G2,Volume,1.0,25255.78,25255.78,14053.86,1500.19,1319.61,9701.73,8382.11,3395.784766812991,4986.32523318701,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.114766812991,0.2020457331274644,0.0010184821975783415,0.0018524897574021088,0.20121263655350613,0.20162986807988437,757.67,757.67
2023-09,US01,Hardware,C046,Core,HW-EDG-AI-P,Edge Appliances,Compute,AI Edge Appliance,Professional,G2,Core,1.0,32379.2,32379.2,21449.74,1780.86,1780.86,9148.61,7367.75,4353.5778833198265,3014.1721166801735,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.1978833198264,0.25903295016351885,0.0013057462003481437,0.0023749864923148034,0.257964877801964,0.2584997899305503,971.38,971.38
2023-09,US01,Hardware,C046,Core,HW-EDG-AI-X,Edge Appliances,Compute,AI Edge Appliance,Premium,G2,Premium,1.0,47921.22,47921.22,38729.64,2424.81,2899.23,6766.77,3867.54,6443.2932851368705,-2575.7532851368705,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.65328513687,0.38336879824192766,0.0019325045378220424,0.0035149803020224717,0.38178805101488095,0.3825797210312696,1437.64,1437.64
2023-09,US01,Hardware,C046,Core,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,Volume,2.0,16312.3,32624.6,16372.83,1937.9,1704.64,14313.87,12609.23,4386.571356678238,8222.658643321762,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407.831356678238,0.26099614523844744,0.0013156423718893007,0.002392986371410459,0.2599199780210121,0.2604589442162941,978.74,978.74
2023-09,US01,Hardware,C046,Core,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,Volume,2.0,17489.47,34978.94,18191.05,2077.75,1827.65,14710.14,12882.49,4703.126017096507,8179.363982903493,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.7560170965066,0.2798308179878662,0.0014105851286383142,0.0025656751870178998,0.27867698963353726,0.27925485008873974,1049.37,1049.37
2023-09,US01,Hardware,C046,Core,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,Premium,1.0,35418.77,35418.77,27688.9,1792.19,2142.84,5937.68,3794.84,4762.258847525318,-967.4188475253177,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.6988475253174,0.28334944916066906,0.001428322019954317,0.002597936339514404,0.2821811124099999,0.2827662389620026,1062.56,1062.56
2023-09,US01,Hardware,C046,Core,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,Volume,2.0,19843.82,39687.64,22084.65,2357.45,2073.68,15245.54,13171.86,5336.237427050677,7835.6225729493235,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.607427050677,0.31750032348630225,0.0016004714486702884,0.0029110542852155918,0.3161911721984588,0.316846821503907,1190.63,1190.63
2023-09,US01,Hardware,C046,Core,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,Premium,1.0,37652.38,37652.38,30430.43,1905.21,2277.97,5316.74,3038.77,5062.582549351243,-2023.812549351243,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.012549351243,0.3012182843330865,0.0015183961345266231,0.002761769713380938,0.2999762688903096,0.3005982952137561,1129.57,1129.57
2023-09,US01,Hardware,C046,Core,HW-NET-ACC-E,Network Devices,Access,Access Node,Essential,G2,Volume,2.0,18907.43,37814.86,18977.6,2246.2,1975.83,16591.06,14615.23,5084.43454100273,9530.795458997269,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.9845410027297,0.3025181210721835,0.0015249484163196438,0.0027736874817406044,0.30127074600355713,0.30189545653546623,1134.45,1134.45
2023-09,US01,Hardware,C046,Core,HW-NET-ACC-P,Network Devices,Access,Access Node,Professional,G2,Core,1.0,24240.3,24240.3,14482.29,1333.22,1333.22,8424.79,7091.58,3259.251908108835,3832.328091891165,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.041908108835,0.19392191350770702,0.0009775312429059122,0.0017780051721370056,0.1931223139355805,0.19352276948947217,727.21,727.21
2023-09,US01,Hardware,C046,Core,HW-NET-ACC-X,Network Devices,Access,Access Node,Premium,G2,Premium,1.0,35875.64,35875.64,26149.23,1815.31,2170.48,7911.1,5740.63,4823.691606177549,916.938393822451,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747.421606177549,0.28700439999148664,0.0014467460781939603,0.002631447361366206,0.2858209927566849,0.28641366691036363,1076.27,1076.27
2023-09,US01,Hardware,C046,Core,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,Volume,2.0,20271.89,40543.78,21085.09,2408.3,2118.41,17050.39,14931.98,5451.346285571746,9480.633714428253,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.036285571747,0.3243494263039443,0.0016349967473795234,0.002973851418422416,0.323012034062908,0.3236818270059311,1216.31,1216.31
2023-09,US01,Hardware,C046,Core,HW-NET-SWC-P,Network Devices,Access,Secure Switch,Professional,G2,Core,1.0,25989.6,25989.6,16090.58,1429.43,1429.43,8469.59,7040.17,3494.456581889885,3545.713418110115,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.766581889885,0.20791627840001575,0.001048074734662009,0.0019063148237345214,0.2070589757659832,0.20748833017427945,779.69,779.69
2023-09,US01,Hardware,C046,Core,HW-NET-DST-E,Network Devices,Distribution,Distribution Node,Essential,G2,Volume,1.0,21636.34,21636.34,11645.96,1285.2,1130.5,8705.18,7574.68,2909.132970511566,4665.547029488434,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0429705115657,0.17309028576805324,0.0008725221359527275,0.001587006944060708,0.1723765813911939,0.17273401890306003,649.09,649.09
2023-09,US01,Hardware,C046,Core,HW-NET-DST-X,Network Devices,Distribution,Distribution Node,Premium,G2,Premium,1.0,41053.57,41053.57,32093.95,2077.31,2483.74,6882.31,4398.57,5519.89684948122,-1121.32684948122,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.28684948122,0.3284277360726804,0.0016555548944454015,0.003011244076793134,0.32707352770866405,0.32775174250442074,1231.61,1231.61
2023-09,US01,Hardware,C046,Core,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,Volume,2.0,13346.42,26692.84,13395.96,1585.55,1394.7,11711.33,10316.63,3589.0141361057345,6727.615863894265,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.2241361057345,0.2135421842862944,0.001076434081339284,0.0019578968733483314,0.21266168431546725,0.21310265641676723,800.79,800.79
2023-09,US01,Hardware,C046,Core,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,Core,1.0,17110.8,17110.8,10222.79,941.09,941.09,5946.91,5005.82,2300.6436998415306,2705.176300158469,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.3236998415305,0.1368860565936755,0.0006900220538159379,0.001255062474449651,0.1363216333662921,0.13660430787492153,513.32,513.32
2023-09,US01,Hardware,C046,Core,HW-SEN-RFID-X,Sensors & Readers,Readers,RFID Reader,Premium,G2,Premium,1.0,25323.98,25323.98,18458.28,1281.39,1532.1,5584.3,4052.2,3404.9586579419392,647.2413420580606,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.238657941939,0.20259133175872007,0.0010212324783407986,0.0018574921687889215,0.20175598551413812,0.2021743437208287,759.72,759.72
2023-09,US01,Hardware,C046,Core,HW-SEN-BIO-E,Sensors & Readers,Readers,Biometric Reader,Essential,G2,Volume,2.0,14309.57,28619.14,14883.59,1699.98,1495.35,12035.57,10540.22,3848.007500939918,6692.212499060081,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.4375009399178,0.22895254562629003,0.0011541153985346018,0.0020991893228265767,0.22800850400557457,0.2284812990436147,858.57,858.57
2023-09,US01,Hardware,C046,Core,HW-SEN-CAM-E,Sensors & Readers,Sensing,Vision Sensor,Essential,G2,Volume,2.0,15272.71,30545.42,16441.37,1814.4,1596.0,12289.65,10693.66,4107.0087766564675,6586.651223343532,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190.6487766564674,0.244362746966687,0.0012317959091959713,0.0022404803053220103,0.2433551643558107,0.24385978200018615,916.36,916.36
2023-09,US01,Hardware,C046,Core,HW-SEN-CAM-X,Sensors & Readers,Sensing,Vision Sensor,Premium,G2,Premium,1.0,28978.99,28978.99,22654.55,1466.34,1753.23,4858.1,3104.88,3896.3959499538723,-791.5159499538722,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0259499538724,0.23183133840425682,0.0011686269605928144,0.002125584011060365,0.23087542663729607,0.23135416648340654,869.37,869.37
2023-09,US01,Hardware,C046,Core,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,Volume,2.0,16235.86,32471.72,18069.25,1928.82,1696.65,12473.65,10777.0,4366.012141490651,6410.987858509349,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.8621414906506,0.25977310830668265,0.001309477226391289,0.002381772754800256,0.2587019840459181,0.25923842462703367,974.15,974.15
2023-09,US01,Hardware,C046,Core,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,Core,1.0,20815.2,20815.2,13789.12,1144.84,1144.84,5881.25,4736.41,2798.73006784846,1937.67993215154,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.27006784846,0.16652118224797643,0.0008394082716523781,0.0015267770307738023,0.16583456430126256,0.16617843638392518,624.46,624.46
2023-09,US01,Hardware,C046,Core,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,Premium,1.0,30806.5,30806.5,24897.63,1558.81,1863.79,4350.06,2486.27,4142.110118239248,-1655.8401182392477,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217.9201182392476,0.24645138172692485,0.0012423244033523094,0.00225963029894179,0.24543518703384284,0.24594411778226447,924.19,924.19
2023-09,US01,Hardware,C047,Core,HW-CTL-MCU-E,Control Systems,Controllers,Compact Controller,Essential,G1 Legacy,Harvest,2.0,17609.87,35219.74,26166.11,2092.05,1840.23,6961.58,5121.34,4735.4989933993,385.8410066007,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.9089933993,0.28175721315511476,0.0014202957973714462,0.002583337660066937,0.28059544168222017,0.2811772802110181,1056.59,1056.59
2023-09,US01,Hardware,C047,Core,HW-CTL-MCU-P,Control Systems,Controllers,Compact Controller,Professional,G2,Core,2.0,22576.75,45153.5,26976.82,2483.44,2483.44,15693.23,13209.79,6071.158652359594,7138.631347640407,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4716.548652359595,0.361227093788866,0.0018208915309031698,0.0033119704186865793,0.3597376436054931,0.3604835902254874,1354.61,1354.61
2023-09,US01,Hardware,C047,Core,HW-CTL-RCK-X,Control Systems,Controllers,Rack Controller,Premium,G2,Premium,1.0,35824.88,35824.88,27059.3,1812.74,2167.41,6952.84,4785.44,4816.8694256246845,-31.42942562468488,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.1194256246845,0.2865983210102178,0.0014446990950341024,0.002627724158990919,0.2854165881636984,0.28600842375003616,1074.75,1074.75
2023-09,US01,Hardware,C047,Core,HW-CTL-RDN-E,Control Systems,Resilient Control,Redundant Controller,Essential,G2,Volume,2.0,20151.5,40303.0,21693.47,2394.0,2105.83,16215.53,14109.7,5418.975398386587,8690.724601613414,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209.8853983865865,0.3224231911362943,0.001625286885180339,0.002956190412356189,0.3210937413540963,0.3217595565539287,1209.09,1209.09
2023-09,US01,Hardware,C047,Core,HW-CTL-RDN-P,Control Systems,Resilient Control,Redundant Controller,Professional,G2,Core,1.0,25835.25,25835.25,16554.84,1420.94,1420.94,7859.47,6438.53,3473.7038165562626,2964.826183443737,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.6438165562627,0.20668148149775323,0.0010418503089188239,0.0018949933838876818,0.20582927031035944,0.20625607481973762,775.06,775.06
2023-09,US01,Hardware,C047,Core,HW-CTL-RDN-X,Control Systems,Resilient Control,Redundant Controller,Premium,G2,Premium,1.0,38236.17,38236.17,29891.43,1934.75,2313.29,6409.99,4096.71,5141.082848503269,-1044.3728485032689,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993.992848503269,0.3058885926166748,0.0015419384571998592,0.0028045902081537694,0.30462732005933196,0.3052589907332117,1147.09,1147.09
2023-09,US01,Hardware,C047,Core,HW-EDG-GTW-E,Edge Appliances,Gateways,Industrial Gateway,Essential,G1 Legacy,Harvest,2.0,20761.1,41522.2,30848.47,2466.42,2169.53,8207.32,6037.78,5582.908009301727,454.8719906982724,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.238009301727,0.3321767666674798,0.0016744531946464303,0.0030456176845380287,0.33080709989958706,0.33149305657503253,1245.67,1245.67
2023-09,US01,Hardware,C047,Core,HW-EDG-GTW-X,Edge Appliances,Gateways,Industrial Gateway,Premium,G2,Premium,1.0,39392.86,39392.86,28712.88,1993.28,2383.27,8686.7,6303.44,5296.605922256086,1006.8340777439134,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.815922256086,0.31514208940240884,0.001588583944811681,0.0028894324255586343,0.31384266183753384,0.3144934413068753,1181.79,1181.79
2023-09,US01,Hardware,C047,Core,HW-EDG-SEC-E,Edge Appliances,Gateways,Secure Gateway,Essential,G2,Volume,1.0,22259.33,22259.33,11576.13,1322.2,1163.05,9361.0,8197.95,2992.8979402245122,5205.0520597754885,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.117940224512,0.17807419326491453,0.0008976452651639153,0.001632702725143848,0.17733993870767628,0.17770766816335165,667.78,667.78
2023-09,US01,Hardware,C047,Core,HW-EDG-SEC-P,Edge Appliances,Gateways,Secure Gateway,Professional,G2,Core,1.0,28537.6,28537.6,17668.08,1569.57,1569.57,9299.95,7730.38,3837.0501683496773,3893.329831650323,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.920168349677,0.2283002272627624,0.0011508271596288723,0.0020932084339045725,0.2273588753508835,0.22783032332862055,856.13,856.13
2023-09,US01,Hardware,C047,Core,HW-EDG-SEC-X,Edge Appliances,Gateways,Secure Gateway,Premium,G2,Premium,1.0,42235.65,42235.65,31901.49,2137.12,2555.26,8197.04,5641.78,5678.832058069286,-37.05205806928643,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.7620580692865,0.3378843523488482,0.001703224276904126,0.0030979486288770486,0.3364911514532947,0.337188894493386,1267.07,1267.07
2023-09,US01,Hardware,C047,Core,HW-EDG-CMP-E,Edge Appliances,Compute,Edge Compute Node,Essential,G2,Volume,1.0,23757.55,23757.55,12787.73,1411.2,1241.33,9558.62,8317.29,3194.345831239343,5122.944168760658,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.615831239343,0.1900599231962898,0.0009580635297376414,0.0017425958745272755,0.1892762477956234,0.189668728204049,712.73,712.73
2023-09,US01,Hardware,C047,Core,HW-EDG-CMP-P,Edge Appliances,Compute,Edge Compute Node,Professional,G2,Core,1.0,30458.4,30458.4,19517.29,1675.21,1675.21,9265.9,7590.68,4095.309025834752,3495.3709741652483,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.559025834752,0.24366658871314065,0.001228286679988508,0.002234097463109688,0.24266187657642377,0.24316505662958543,913.75,913.75
2023-09,US01,Hardware,C047,Core,HW-EDG-CMP-X,Edge Appliances,Compute,Edge Compute Node,Premium,G2,Premium,1.0,45078.43,45078.43,35240.41,2280.97,2727.25,7557.05,4829.8,6061.057149323669,-1231.2571493236692,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.70714932367,0.36062653529548827,0.0018178642057295972,0.0033064640987040574,0.35913956139912007,0.35988426784475885,1352.35,1352.35
2023-09,US01,Hardware,C047,Core,HW-EDG-AI-E,Edge Appliances,Compute,AI Edge Appliance,Essential,G2,Volume,1.0,25255.78,25255.78,14053.86,1500.19,1319.61,9701.73,8382.11,3395.784766812991,4986.32523318701,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.114766812991,0.2020457331274644,0.0010184821975783415,0.0018524897574021088,0.20121263655350613,0.20162986807988437,757.67,757.67
2023-09,US01,Hardware,C047,Core,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,Volume,2.0,16312.3,32624.6,16372.83,1937.9,1704.64,14313.87,12609.23,4386.571356678238,8222.658643321762,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407.831356678238,0.26099614523844744,0.0013156423718893007,0.002392986371410459,0.2599199780210121,0.2604589442162941,978.74,978.74
2023-09,US01,Hardware,C047,Core,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,Core,1.0,20913.2,20913.2,12494.52,1150.23,1150.23,7268.45,6118.22,2811.90674425076,3306.3132557492404,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.5067442507598,0.16730518028115898,0.0008433602879972575,0.0015339652465495735,0.16661532966991258,0.1669608207360152,627.4,627.4
2023-09,US01,Hardware,C047,Core,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,Volume,2.0,17489.47,34978.94,18191.05,2077.75,1827.65,14710.14,12882.49,4703.126017096507,8179.363982903493,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.7560170965066,0.2798308179878662,0.0014105851286383142,0.0025656751870178998,0.27867698963353726,0.27925485008873974,1049.37,1049.37
2023-09,US01,Hardware,C047,Core,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,Core,1.0,22422.4,22422.4,13882.07,1233.23,1233.23,7307.1,6073.87,3014.8215608461755,3059.0484391538243,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.1515608461755,0.1793787499921705,0.0009042213397084,0.00164466376949645,0.1786391163471228,0.17900953975820189,672.67,672.67
2023-09,US01,Hardware,C047,Core,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,Volume,2.0,18666.65,37333.3,20095.0,2217.6,1950.66,15020.7,13070.04,5019.682766632409,8050.357233367592,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899.682766632409,0.29866565073688356,0.0015055286919212754,0.002738365469608152,0.29743416058593364,0.29805091563146136,1120.0,1120.0
2023-09,US01,Hardware,C047,Core,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,Core,1.0,25440.8,25440.8,16853.36,1399.24,1399.24,7188.2,5788.95,3420.6611940370067,2368.288805962993,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.4411940370064,0.2035258894141934,0.0010259434431306844,0.0018660608153902027,0.20268668970154313,0.2031069778025752,763.22,763.22
2023-09,US01,Hardware,C047,Core,HW-NET-ACC-E,Network Devices,Access,Access Node,Essential,G2,Volume,2.0,18907.43,37814.86,18977.6,2246.2,1975.83,16591.06,14615.23,5084.43454100273,9530.795458997269,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.9845410027297,0.3025181210721835,0.0015249484163196438,0.0027736874817406044,0.30127074600355713,0.30189545653546623,1134.45,1134.45
2023-09,US01,Hardware,C047,Core,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,Volume,2.0,20271.89,40543.78,21085.09,2408.3,2118.41,17050.39,14931.98,5451.346285571746,9480.633714428253,CZ01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.036285571747,0.3243494263039443,0.0016349967473795234,0.002973851418422416,0.323012034062908,0.3236818270059311,1216.31,1216.31
2023-09,US01,Hardware,C047,Core,HW-NET-DST-E,Network Devices,Distribution,Distribution Node,Essential,G2,Volume,2.0,21636.34,43272.68,23291.93,2570.4,2261.0,17410.35,15149.36,5818.265941023132,9331.094058976869,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.085941023131,0.3461805715361065,0.001745044271905455,0.003174013888121416,0.3447531627823878,0.34546803780612007,1298.18,1298.18
2023-09,US01,Hardware,C047,Core,HW-NET-DST-P,Network Devices,Distribution,Distribution Node,Professional,G2,Core,1.0,27738.9,27738.9,17774.68,1525.64,1525.64,8438.58,6912.95,3729.6612556709347,3183.288744329065,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.4912556709346,0.22191064329232452,0.0011186182264181057,0.0020346244753320373,0.2209956375963859,0.2214538908590867,832.17,832.17
2023-09,US01,Hardware,C047,Core,HW-NET-DST-X,Network Devices,Distribution,Distribution Node,Premium,G2,Premium,1.0,41053.57,41053.57,32093.95,2077.31,2483.74,6882.31,4398.57,5519.89684948122,-1121.32684948122,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.28684948122,0.3284277360726804,0.0016555548944454015,0.003011244076793134,0.32707352770866405,0.32775174250442074,1231.61,1231.61
2023-09,US01,Hardware,C047,Core,HW-NET-RTR-E,Network Devices,Distribution,Secure Router,Essential,G2,Volume,1.0,23000.8,23000.8,12799.06,1366.25,1201.79,8835.5,7633.7,3092.588842796075,4541.111157203924,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.568842796075,0.18400593838393367,0.0009275463014826675,0.001687088912401614,0.18324722542086938,0.1836272041382925,690.02,690.02
2023-09,US01,Hardware,C047,Core,HW-NET-RTR-X,Network Devices,Distribution,Secure Router,Premium,G2,Premium,1.0,43642.54,43642.54,35271.64,2208.31,2640.37,6162.59,3522.22,5867.9999934124635,-2345.7799934124637,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558.719993412464,0.34913944411317693,0.001759959504204609,0.003201142801252301,0.34769983501962143,0.34842082021901827,1309.28,1309.28
2023-09,US01,Hardware,C047,Core,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,Volume,2.0,13346.42,26692.84,13395.96,1585.55,1394.7,11711.33,10316.63,3589.0141361057345,6727.615863894265,CN01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.2241361057345,0.2135421842862944,0.001076434081339284,0.0019578968733483314,0.21266168431546725,0.21310265641676723,800.79,800.79
