budget_year,budget_vintage,max_source_month,month,entity,division,budget_model,revenue_budget,marginal_contribution_budget,gross_profit_budget,opex_budget,depreciation_budget,ebit_budget,revenue_growth_target,mc_margin_target,gross_margin_target,opex_pct_target,revenue,marginal_contribution,gross_profit,opex,depreciation,ebit,revenue_variance,revenue_variance_pct,marginal_contribution_variance,marginal_contribution_variance_pct,gross_profit_variance,gross_profit_variance_pct,opex_variance,opex_variance_pct,depreciation_variance,depreciation_variance_pct,ebit_variance,ebit_variance_pct
2025,2024-10,2024-10,2025-05,ES01,Hardware,Driver-based commercial,4808301.73,1593969.39,1331939.44,447333.63,33367.55,851238.26,0.045,0.3315,0.27701,0.09303,5283867.51,1687830.11,1391413.58,502728.2,33122.14419278499,855563.2358072151,475565.77999999933,0.09890514503963944,93860.7200000002,0.05888489489751131,59474.14000000013,0.04465228539219481,55394.57000000001,0.12383278672788363,-245.40580721501465,-0.007354624694201841,4324.975807215087,0.0050808052345004875
2025,2024-10,2024-10,2025-06,ES01,Hardware,Driver-based commercial,4901666.82,1624920.26,1357802.34,456019.72,34015.46,867767.16,0.045,0.3315,0.27701,0.09303,5402074.99,1709765.29,1411571.48,513557.6,27287.845071832875,870726.0349281671,500408.1699999999,0.1020893888499749,84845.03000000003,0.05221488837858421,53769.1399999999,0.03960012324032369,57537.880000000005,0.1261741049268659,-6727.614928167124,-0.19778109507168576,2958.87492816709,0.0034097567464607555
2025,2024-10,2024-10,2025-07,ES01,Hardware,Driver-based commercial,4434841.4,1470165.95,1228487.83,412589.27,30775.9,785122.67,0.045,0.3315,0.27701,0.09303,4901878.15,1547883.85,1280069.58,464354.39999999997,34058.25191570909,781656.9280842908,467036.75,0.10531081224234985,77717.90000000014,0.052863351922958185,51581.75,0.04198800243711002,51765.12999999995,0.12546407229640252,3282.351915709085,0.10665332015340201,-3465.7419157092227,-0.004414268047704217
2025,2024-10,2024-10,2025-08,ES01,Hardware,Driver-based commercial,3921333.45,1299936.21,1086241.87,364815.77,27212.37,694213.73,0.045,0.3315,0.27701,0.09303,4289503.38,1404678.73,1173967.76,405778.19,32738.44067971712,735451.1293202828,368169.9299999997,0.09388896269456495,104742.52000000002,0.08057512299007351,87725.8899999999,0.08076091745570431,40962.419999999984,0.11228248164820283,5526.070679717122,0.20307201025552432,41237.39932028286,0.059401589940151225
2025,2024-10,2024-10,2025-09,ES01,Hardware,Driver-based commercial,4854984.27,1609444.83,1344870.89,451676.67,33691.51,859502.71,0.045,0.3315,0.27701,0.09303,5355721.48,1679711.75,1380851.29,512918.56,31130.644215833738,836802.0857841662,500737.2100000009,0.10313879142599178,70266.91999999993,0.04365910448760143,35980.40000000014,0.026753794931199785,61241.890000000014,0.13558789742228664,-2560.8657841662643,-0.07600923152943469,-22700.624215833726,-0.02641134687735159
2025,2024-10,2024-10,2025-10,ES01,Hardware,Driver-based commercial,5041714.44,1671346.55,1396596.69,469048.85,34987.33,892560.5,0.045,0.3315,0.27701,0.09303,5550758.14,1766862.72,1447675.92,526671.33,29325.0149607097,891679.5750392902,509043.69999999925,0.10096638872708531,95516.16999999993,0.057149230959910695,51079.22999999998,0.03657407350721988,57622.47999999998,0.12284963495806457,-5662.315039290301,-0.16183901541758974,-880.924960709759,-0.0009869638648693944
2025,2024-10,2024-10,2025-11,ES01,Hardware,Driver-based commercial,5228444.6,1733248.27,1448322.49,486421.03,36283.16,925618.3,0.045,0.3315,0.27701,0.09303,5740081.58,1832161.26,1521148.8,545806.72,35260.55459009243,940081.5254099077,511636.98000000045,0.097856440900225,98912.98999999999,0.057067987149930915,72826.31000000006,0.050283214203212474,59385.689999999944,0.12208701173960332,-1022.60540990757,-0.02818402283339075,14463.225409907638,0.015625474787941896
2025,2024-10,2024-10,2025-12,ES01,Hardware,Driver-based commercial,5508539.85,1826100.86,1525911.2,512479.3,38226.9,975204.99,0.045,0.3315,0.27701,0.09303,6148991.78,1933607.88,1591628.54,585249.47,30997.564850634037,975381.5051493661,640451.9300000006,0.11626528035374033,107507.01999999979,0.058872443661189544,65717.34000000008,0.04306760445824114,72770.16999999998,0.14199631087538558,-7229.335149365965,-0.1891164376228772,176.51514936611056,0.00018100312362645987
2025,2024-10,2024-10,2025-01,ES01,Spare Parts,Driver-based commercial,1716556.43,783113.81,724365.44,159680.38,11927.74,552757.33,0.06,0.45621,0.42199,0.09302,1711852.87,780738.07,727964.08,160947.82,13454.7947941787,553561.4652058212,-4703.559999999823,-0.002740113821949811,-2375.740000000107,-0.003033709749033933,3598.640000000014,0.0049679896379374675,1267.4400000000023,0.007937355860500848,1527.0547941787008,0.12802549302539298,804.1352058212506,0.001454770768614232
2025,2024-10,2024-10,2025-02,ES01,Spare Parts,Driver-based commercial,1794581.73,818709.89,757291.15,166938.58,12469.91,577882.66,0.06,0.45621,0.42199,0.09302,1821793.56,829385.01,763320.37,173359.87,11965.663908311775,577994.8360916881,27211.830000000075,0.015163327222773006,10675.119999999995,0.013038953273179582,6029.219999999972,0.007961561415315592,6421.290000000008,0.038464985146034,-504.2460916882246,-0.040437027347288365,112.17609168810304,0.0001941156906976635
2025,2024-10,2024-10,2025-03,ES01,Spare Parts,Driver-based commercial,1931125.99,881003.03,814911.13,179640.43,13418.7,621852.0,0.06,0.45621,0.42199,0.09302,1963111.58,897083.74,827827.35,186942.63,12544.16706734323,628340.5529326568,31985.590000000084,0.01656318135928567,16080.709999999963,0.018252729505368402,12916.219999999972,0.015849851013815423,7302.200000000012,0.04064897862914274,-874.5329326567698,-0.06517270172645412,6488.552932656836,0.010434239871636395
2025,2024-10,2024-10,2025-04,ES01,Spare Parts,Driver-based commercial,1970138.63,898801.07,831373.98,183269.52,13689.79,634414.66,0.06,0.45621,0.42199,0.09302,2020587.2,921581.75,849464.63,192147.27,14240.422379822276,643076.9376201777,50448.570000000065,0.02560660921612408,22780.68000000005,0.02534563070780507,18090.650000000023,0.0217599424990424,8877.75,0.048440951883324625,550.6323798222747,0.04022212026789854,8662.277620177716,0.013653968242438969
2025,2024-10,2024-10,2025-05,ES01,Spare Parts,Driver-based commercial,2009151.28,916599.11,847836.83,186898.62,13960.87,646977.33,0.06,0.45621,0.42199,0.09302,2089888.44,954904.35,882309.0299999999,198758.50999999998,13100.552980465342,670449.9670195347,80737.15999999992,0.04018470923702665,38305.23999999999,0.04179061443775566,34472.19999999995,0.04065900274702616,11859.889999999985,0.06345627378094063,-860.3170195346593,-0.06162345323283285,23472.63701953471,0.03628046290205364
2025,2024-10,2024-10,2025-06,ES01,Spare Parts,Driver-based commercial,2048163.93,934397.16,864299.68,190527.72,14231.96,659540.0,0.06,0.45621,0.42199,0.09302,2147290.5,979815.94,905434.5499999999,204179.79,10846.74511121856,690408.0148887814,99126.57000000007,0.0483977715592326,45418.77999999991,0.048607574963091614,41134.86999999988,0.0475932954180891,13652.070000000007,0.07165398294799312,-3385.2148887814383,-0.23786006205620577,30868.014888781356,0.04680233934072438
2025,2024-10,2024-10,2025-07,ES01,Spare Parts,Driver-based commercial,1853100.69,845406.95,781985.42,172382.23,12876.53,596726.66,0.06,0.45621,0.42199,0.09302,1941120.22,883273.07,818748.9400000001,183775.87999999998,13486.90429023346,621486.1557097664,88019.53000000003,0.0474985145032783,37866.119999999995,0.044790405378143626,36763.52000000002,0.04701305044792269,11393.649999999965,0.06609526979666039,610.3742902334598,0.04740207883905522,24759.4957097664,0.041492189589394914
2025,2024-10,2024-10,2025-08,ES01,Spare Parts,Driver-based commercial,1638531.14,747517.72,691439.74,152422.18,11385.57,527632.0,0.06,0.45621,0.42199,0.09302,1727503.55,786363.34,728011.12,163432.41999999998,13184.690041129126,551394.0099588708,88972.41000000015,0.05430010320096825,38845.619999999995,0.05196615272210536,36571.380000000005,0.05289163738260113,11010.23999999999,0.07223515632698595,1799.1200411291265,0.15801756443718906,23762.009958870825,0.04503519490643256
2025,2024-10,2024-10,2025-09,ES01,Spare Parts,Driver-based commercial,2028657.6,925498.13,856068.25,188713.17,14096.42,653258.66,0.06,0.45621,0.42199,0.09302,2142731.7,975514.08,897183.5,204813.77000000002,12454.833294036154,679914.8967059639,114074.1000000001,0.05623132262437983,50015.94999999995,0.0540421945531105,41115.25,0.048028004776488324,16100.600000000006,0.08531783976709206,-1641.5867059638458,-0.11645415686847056,26656.23670596385,0.04080502615298486
2025,2024-10,2024-10,2025-10,ES01,Spare Parts,Driver-based commercial,2106682.89,961094.22,888993.96,195971.37,14638.59,678384.0,0.06,0.45621,0.42199,0.09302,2249213.43,1028570.42,948966.07,214053.44,11882.74030699871,723029.8896930013,142530.54000000004,0.06765638088037067,67476.20000000007,0.07020768473667449,59972.109999999986,0.06746064956391828,18082.070000000007,0.09226893703911958,-2755.84969300129,-0.18825923077299725,44645.889693001285,0.06581212070597374
2025,2024-10,2024-10,2025-11,ES01,Spare Parts,Driver-based commercial,2184708.19,996690.3,921919.66,203229.57,15180.76,703509.33,0.06,0.45621,0.42199,0.09302,2346609.08,1074014.84,993949.54,223237.69999999998,14414.906201898715,756296.9337981013,161900.89000000013,0.0741064141843127,77324.54000000004,0.0775813108645685,72029.88,0.07813032211505284,20008.129999999976,0.09845087995806898,-765.8537981012851,-0.05044897607901614,52787.60379810131,0.0750346890184119
2025,2024-10,2024-10,2025-12,ES01,Spare Parts,Driver-based commercial,2301746.13,1050084.42,971308.21,214116.87,15994.01,741197.33,0.06,0.45621,0.42199,0.09302,2469334.45,1123743.13,1037400.92,234975.83000000002,12448.114665032082,789976.975334968,167588.3200000003,0.0728092111530998,73658.70999999996,0.07014551268173273,66092.71000000008,0.06804504411632646,20858.96000000002,0.09741857332399835,-3545.8953349679177,-0.22170145791880322,48779.645334967994,0.06581195500929286
2025,2024-10,2024-10,2025-01,JP01,Hardware,Driver-based commercial,2703172.21,1001616.35,857884.16,251492.95,27595.38,578795.83,0.045,0.37053,0.31736,0.09304,2871610.51,1053430.88,906949.76,269070.36,30560.94588814863,607318.4541118514,168438.2999999998,0.062311346416216606,51814.52999999991,0.051730914735966436,49065.59999999998,0.05719373580694155,17577.409999999974,0.06989225741715611,2965.5658881486306,0.10746602830432596,28522.624111851444,0.049279249492608555
2025,2024-10,2024-10,2025-02,JP01,Hardware,Driver-based commercial,2826043.68,1047144.37,896878.89,262924.45,28849.71,605104.73,0.045,0.37053,0.31736,0.09304,2907175.01,1064619.34,905973.14,276214.7,30063.32803071453,599695.1119692855,81131.32999999961,0.028708448696022845,17474.97000000009,0.016688214634625873,9094.25,0.01013988633404004,13290.25,0.050547790439420905,1213.6180307145296,0.04206690572329946,-5409.618030714453,-0.008939969830866226
2025,2024-10,2024-10,2025-03,JP01,Hardware,Driver-based commercial,3041068.74,1126818.4,965119.68,282929.57,31044.8,651145.31,0.045,0.37053,0.31736,0.09304,3455650.17,1246371.31,1054549.1400000001,330180.08,31762.438641881698,692606.6213581183,414581.4299999997,0.1363275431912794,119552.91000000015,0.10609776162689583,89429.46000000008,0.0926615235946697,47250.51000000001,0.16700449514697246,717.6386418816983,0.023116226932745527,41461.3113581182,0.06367443752012618
2025,2024-10,2024-10,2025-04,JP01,Hardware,Driver-based commercial,3102504.47,1149582.41,984617.05,288645.32,31671.97,664299.76,0.045,0.37053,0.31736,0.09304,3563368.79,1279521.59,1089130.57,339041.25,32027.664093025167,718061.6559069749,460864.31999999983,0.1485459004028445,129939.18000000017,0.11303163554842509,104513.52000000002,0.10614636421337617,50395.92999999999,0.17459465478255456,355.6940930251658,0.011230564218934464,53761.89590697491,0.08093017511699073
2025,2024-10,2024-10,2025-05,JP01,Hardware,Driver-based commercial,3163940.2,1172346.41,1004114.41,294361.07,32299.13,677454.21,0.045,0.37053,0.31736,0.09304,3667094.85,1314321.75,1118211.88,348756.03,31887.11676574326,737568.7332342567,503154.6499999999,0.15902786342169167,141975.34000000008,0.12110357381484206,114097.46999999986,0.11362994979825043,54394.96000000002,0.1847899248361885,-412.01323425674127,-0.012756171273243003,60114.523234256776,0.08873592096247623
2025,2024-10,2024-10,2025-06,JP01,Hardware,Driver-based commercial,3225375.93,1195110.42,1023611.78,300076.82,32926.3,690608.66,0.045,0.37053,0.31736,0.09304,3866107.67,1372756.31,1167049.13,367990.25,32247.7446668944,766811.1353331056,640731.7399999998,0.19865335201407042,177645.89000000013,0.14864391358917292,143437.34999999986,0.14012866284129696,67913.43,0.22632014695436986,-678.5553331056035,-0.020608308042677236,76202.47533310554,0.11034103646065709
2025,2024-10,2024-10,2025-07,JP01,Hardware,Driver-based commercial,2918197.27,1081290.38,926124.95,271498.07,29790.46,624836.41,0.045,0.37053,0.31736,0.09304,3408981.06,1211105.55,1031938.5499999999,322274.66000000003,31572.61122474614,678091.2787752538,490783.79000000004,0.1681804705409789,129815.17000000016,0.12005578926911398,105813.59999999998,0.11425412953187362,50776.590000000026,0.18702376042673166,1782.1512247461396,0.05982288372674137,53254.868775253766,0.08523009850730971
2025,2024-10,2024-10,2025-08,JP01,Hardware,Driver-based commercial,2580300.75,956088.34,818889.43,240061.45,26341.04,552486.93,0.045,0.37053,0.31736,0.09304,2689559.68,982244.57,841147.26,252848.8,29266.195435437843,559032.2645645621,109258.93000000017,0.04234348651024504,26156.22999999998,0.027357545224325173,22257.829999999958,0.027180507141238784,12787.349999999977,0.05326698643201554,2925.1554354378422,0.11104935247195412,6545.334564562072,0.01184703964772899
2025,2024-10,2024-10,2025-09,JP01,Hardware,Driver-based commercial,3194658.07,1183728.42,1013863.1,297218.94,32612.72,684031.44,0.045,0.37053,0.31736,0.09304,3820578.31,1344544.81,1130439.69,371057.87,31931.298949749,727450.5210502511,625920.2400000002,0.19592714659443985,160816.39000000013,0.13585581564392965,116576.58999999997,0.11498257506363528,73838.93,0.24843278830077245,-681.4210502509995,-0.02089433356834387,43419.081050251145,0.06347527103469272
2025,2024-10,2024-10,2025-10,JP01,Hardware,Driver-based commercial,3317529.53,1229256.43,1052857.83,308650.44,33867.05,710340.34,0.045,0.37053,0.31736,0.09304,3863590.39,1369061.56,1160675.0999999999,363208.57,31686.48624733464,765780.0437526652,546060.8600000003,0.16459864337665756,139805.13000000012,0.11373146122164285,107817.26999999979,0.10240439585276179,54558.130000000005,0.17676349335513666,-2180.5637526653627,-0.06438599620177614,55439.7037526652,0.0780466779525223
2025,2024-10,2024-10,2025-11,JP01,Hardware,Driver-based commercial,3440401.0,1274784.45,1091852.57,320081.94,35121.39,736649.24,0.045,0.37053,0.31736,0.09304,3939455.27,1402024.1,1192512.93,374514.88,31394.606258220152,786603.4437417798,499054.27,0.14505700643616834,127239.65000000014,0.09981267813550765,100660.35999999987,0.09219226364966093,54432.94,0.17005939166702128,-3726.7837417798473,-0.10611151044363129,49954.203741779784,0.06781274048661176
2025,2024-10,2024-10,2025-12,JP01,Hardware,Driver-based commercial,3624708.19,1343076.47,1150344.67,337229.18,37002.89,776112.59,0.045,0.37053,0.31736,0.09304,4099411.82,1419189.97,1200104.4,389999.22000000003,31129.910758194947,778975.269241805,474703.6299999999,0.13096326796999344,76113.5,0.056671009953737035,49759.72999999998,0.0432563659376976,52770.04000000004,0.1564812392569351,-5872.979241805053,-0.15871677163067677,2862.679241804988,0.0036884844785277718
2025,2024-10,2024-10,2025-01,JP01,Software,Driver-based commercial,539913.65,420473.4,396709.0,109612.69,5620.6,281475.71,0.12,0.77878,0.73476,0.20302,603645.74,466913.44,439707.23,123723.84999999999,6424.264269652446,309559.1157303475,63732.08999999997,0.11804126456147195,46440.03999999998,0.11044703422380578,42998.22999999998,0.10838733177215536,14111.159999999989,0.1287365541343798,803.6642696524459,0.14298549436936375,28083.4057303475,0.09977203976267614
2025,2024-10,2024-10,2025-02,JP01,Software,Driver-based commercial,564455.18,439585.83,414741.23,114595.09,5876.08,294270.06,0.12,0.77878,0.73476,0.20302,607761.35,470743.87,443431.3,124600.97,6284.908464949934,312545.42153505003,43306.169999999925,0.07672207029794628,31158.03999999998,0.07088044671503624,28690.070000000007,0.06917583284401217,10005.880000000005,0.08731508479115471,408.82846494993373,0.06957503385759448,18275.361535050033,0.06210404665377794
2025,2024-10,2024-10,2025-03,JP01,Software,Driver-based commercial,607402.86,473032.57,446297.63,123314.28,6323.17,316660.18,0.12,0.77878,0.73476,0.20302,608211.62,471730.83,444348.37,124687.18,5590.347202746355,314070.84279725363,808.7600000000093,0.001331505090377759,-1301.7399999999907,-0.002751903531716623,-1949.2600000000093,-0.004367623462396628,1372.8999999999942,0.011133341572443955,-732.8227972536451,-0.11589484344935296,-2589.337202746363,-0.008177021824298726
2025,2024-10,2024-10,2025-04,JP01,Software,Driver-based commercial,619673.62,482588.79,455313.74,125805.48,6450.91,323057.35,0.12,0.77878,0.73476,0.20302,622726.97,483037.34,454985.53,127696.03,5597.088427332654,321692.41157266736,3053.3499999999767,0.004927351917933793,448.55000000004657,0.0009294662646433345,-328.20999999996275,-0.000720843609946765,1890.550000000003,0.015027564776987481,-853.8215726673461,-0.13235676403288002,-1364.938427332614,-0.004225065386478946
2025,2024-10,2024-10,2025-05,JP01,Software,Driver-based commercial,631944.39,492145.0,464329.85,128296.67,6578.65,329454.53,0.12,0.77878,0.73476,0.20302,634224.85,490141.37,461551.02,130047.06,5514.88376355632,325989.0762364437,2280.4599999999627,0.0036086403108981833,-2003.6300000000047,-0.004071218848103719,-2778.829999999958,-0.005984603402085733,1750.3899999999994,0.013643300328839396,-1063.7662364436792,-0.1616997767693492,-3465.4537635563174,-0.010518761917027874
2025,2024-10,2024-10,2025-06,JP01,Software,Driver-based commercial,644215.15,501701.21,473345.97,130787.87,6706.39,335851.7,0.12,0.77878,0.73476,0.20302,645872.65,499229.32,470152.32,132434.21,5387.31408495161,332330.7959150484,1657.5,0.002572898200236365,-2471.890000000014,-0.004927016221467781,-3193.649999999965,-0.00674696776229016,1646.3399999999965,0.012587864608545093,-1319.07591504839,-0.19668941338758855,-3520.904084951617,-0.01048350830128779
2025,2024-10,2024-10,2025-07,JP01,Software,Driver-based commercial,582861.33,453920.15,428265.4,118331.88,6067.69,303865.82,0.12,0.77878,0.73476,0.20302,649731.01,500179.23,470944.35,133208.11000000002,6017.547243102503,331718.6927568975,66869.68000000005,0.11472656798144433,46259.07999999996,0.10191017076461566,42678.94999999995,0.09965537724971467,14876.23000000001,0.12571616372527852,-50.14275689749684,-0.008263895633675557,27852.872756897472,0.09166174977132167
2025,2024-10,2024-10,2025-08,JP01,Software,Driver-based commercial,515372.12,401360.97,378676.77,104630.3,5365.12,268681.36,0.12,0.77878,0.73476,0.20302,651665.9400000001,500783.36,471465.37,133596.15999999997,7091.04278312884,330778.16721687117,136293.82000000007,0.26445710722574606,99422.39000000001,0.24771314958701646,92788.59999999998,0.24503377907232063,28965.85999999997,0.2768400740512067,1725.92278312884,0.3216932301847563,62096.80721687118,0.23111691565381084
2025,2024-10,2024-10,2025-09,JP01,Software,Driver-based commercial,638079.77,496923.11,468837.91,129542.27,6642.52,332653.11,0.12,0.77878,0.73476,0.20302,669408.34,514775.82,484628.41,137272.69,5594.723125566616,341760.9968744334,31328.56999999995,0.04909820287830148,17852.71000000002,0.03592650380055784,15790.5,0.03368008359221634,7730.419999999998,0.059674884499090516,-1047.7968744333848,-0.15774086859104447,9107.886874433432,0.02737953321534686
2025,2024-10,2024-10,2025-10,JP01,Software,Driver-based commercial,662621.3,516035.53,486870.14,134524.67,6898.01,345447.46,0.12,0.77878,0.73476,0.20302,663931.38,513406.47,483504.71,136091.13,5445.104272956821,341968.47572704323,1310.079999999958,0.0019771172463063863,-2629.060000000056,-0.005094726713875798,-3365.429999999993,-0.00691237708683468,1566.4599999999919,0.011644406932943911,-1452.9057270431795,-0.2106267933857996,-3478.98427295679,-0.010070950508528242
2025,2024-10,2024-10,2025-11,JP01,Software,Driver-based commercial,687162.83,535147.96,504902.37,139507.06,7153.49,358241.81,0.12,0.77878,0.73476,0.20302,668851.32,516817.78,486684.42,137131.06,5330.260758790341,344223.0992412097,-18311.51000000001,-0.026647992587142715,-18330.179999999935,-0.03425254578191784,-18217.95000000001,-0.036082124154022115,-2376.0,-0.017031396117157083,-1823.2292412096585,-0.2548726902825975,-14018.710758790316,-0.03913197836620554
2025,2024-10,2024-10,2025-12,JP01,Software,Driver-based commercial,723975.12,563816.6,531950.71,146980.66,7536.71,377433.34,0.12,0.77878,0.73476,0.20302,695928.52,535543.93,504201.8,142735.72,5284.707580728665,356181.37241927127,-28046.599999999977,-0.03873972906693254,-28272.669999999925,-0.050145153583629726,-27748.909999999974,-0.0521644383179787,-4244.940000000002,-0.028880942567545975,-2252.0024192713354,-0.29880444109848137,-21251.967580728757,-0.056306545629299085
2025,2024-10,2024-10,2025-01,JP01,Spare Parts,Driver-based commercial,2383674.38,1088741.2,1006833.23,221735.96,24555.03,760542.24,0.06,0.45675,0.42239,0.09302,2397456.51,1093380.46,1021070.58,225353.86,25514.789842198923,770201.930157801,13782.129999999888,0.005781884520653316,4639.260000000009,0.004261122845355728,14237.349999999977,0.014140723186103002,3617.899999999994,0.016316252898266905,959.7598421989242,0.03908607899069658,9659.69015780103,0.012701056758926407
2025,2024-10,2024-10,2025-02,JP01,Spare Parts,Driver-based commercial,2492023.22,1138229.43,1052598.37,231814.87,25671.17,795112.34,0.06,0.45675,0.42239,0.09302,2528920.06,1152610.03,1061396.52,240561.79,26151.763504335533,794682.9664956643,36896.83999999985,0.01480597761043328,14380.600000000093,0.012634183953581391,8798.149999999907,0.00835850619833271,8746.920000000013,0.03773235081942764,480.5935043355348,0.01872113753816187,-429.3735043356428,-0.0005400161495866645
2025,2024-10,2024-10,2025-03,JP01,Spare Parts,Driver-based commercial,2681633.68,1224833.84,1132687.38,249452.96,27624.41,855610.02,0.06,0.45675,0.42239,0.09302,2735935.23,1249891.32,1153696.27,260539.37,25147.214155371952,868009.6858446279,54301.549999999814,0.020249428699001055,25057.47999999998,0.02045786063520255,21008.89000000013,0.01854782738022572,11086.410000000003,0.04444288815013461,-2477.195844628048,-0.08967416298223375,12399.665844627889,0.014492193353027689
2025,2024-10,2024-10,2025-04,JP01,Spare Parts,Driver-based commercial,2735808.1,1249577.96,1155569.95,254492.41,28182.47,872895.07,0.06,0.45675,0.42239,0.09302,2767597.42,1263614.56,1167422.47,263042.45,24875.24747964218,879504.7725203579,31789.319999999832,0.011619718502916864,14036.600000000093,0.011233072644783279,11852.520000000019,0.010256860694586268,8550.040000000008,0.033596443996109775,-3307.22252035782,-0.11735034297411902,6609.7025203579105,0.0075721615890875765
2025,2024-10,2024-10,2025-05,JP01,Spare Parts,Driver-based commercial,2789982.52,1274322.08,1178452.53,259531.87,28740.54,890180.12,0.06,0.45675,0.42239,0.09302,2886330.09,1320097.64,1217899.52,274548.79,25097.999470700423,918252.7305292997,96347.56999999983,0.03453339557123814,45775.55999999982,0.03592149953173519,39446.98999999999,0.03347355026680624,15016.919999999984,0.05786156436201837,-3642.5405292995783,-0.12673876445256693,28072.61052929971,0.0315358767271726
2025,2024-10,2024-10,2025-06,JP01,Spare Parts,Driver-based commercial,2844156.93,1299066.2,1201335.1,264571.32,29298.61,907465.17,0.06,0.45675,0.42239,0.09302,2981000.41,1361202.38,1257221.5899999999,283484.54,24864.94124815399,948872.1087518458,136843.47999999998,0.048113899256606765,62136.179999999935,0.04783141921481749,55886.48999999976,0.046520317270343434,18913.219999999972,0.0714862820354072,-4433.668751846009,-0.15132693161368438,41406.93875184574,0.04562923197575256
2025,2024-10,2024-10,2025-07,JP01,Spare Parts,Driver-based commercial,2573284.84,1175345.61,1086922.23,239374.05,26508.27,821039.91,0.06,0.45675,0.42239,0.09302,2689583.62,1223936.65,1134132.34,254663.9,24909.84153215136,854558.5984678487,116298.78000000026,0.045194678098674945,48591.039999999804,0.041341916442772776,47210.1100000001,0.043434671494390266,15289.850000000006,0.06387430049330747,-1598.4284678486401,-0.060299237477535884,33518.6884678487,0.04082467619369282
2025,2024-10,2024-10,2025-08,JP01,Spare Parts,Driver-based commercial,2275325.55,1039252.96,961068.08,211657.06,23438.89,725972.13,0.06,0.45675,0.42239,0.09302,2402516.52,1094676.75,1012874.78,227363.12,26142.76178143331,759368.8982185667,127190.9700000002,0.05590011943565624,55423.79000000004,0.05333041341542105,51806.70000000007,0.05390533831900865,15706.059999999998,0.07420522613325536,2703.8717814333104,0.11535835448834439,33396.76821856666,0.046002824128478136
2025,2024-10,2024-10,2025-09,JP01,Spare Parts,Driver-based commercial,2817069.72,1286694.14,1189893.81,262051.59,29019.58,898822.64,0.06,0.45675,0.42239,0.09302,2988135.2,1360950.75,1244625.25,285529.85000000003,24973.977924684397,934121.4220753156,171065.47999999998,0.06072461706769543,74256.6100000001,0.057711158923907206,54731.439999999944,0.04599691127059476,23478.26000000004,0.08959403757099905,-4045.6020753156045,-0.13940939446110537,35298.7820753156,0.03927224404952193
2025,2024-10,2024-10,2025-10,JP01,Spare Parts,Driver-based commercial,2925418.56,1336182.38,1235658.96,272130.5,30135.72,933392.74,0.06,0.45675,0.42239,0.09302,3093215.9,1415305.88,1303365.75,294267.55000000005,25368.40947970854,983729.7905202915,167797.33999999985,0.05735840412525442,79123.5,0.0592160929408454,67706.79000000004,0.05479407521958975,22137.050000000047,0.08134718453095131,-4767.310520291459,-0.15819467795332115,50337.05052029155,0.05392912154029777
2025,2024-10,2024-10,2025-11,JP01,Spare Parts,Driver-based commercial,3033767.39,1385670.61,1281424.11,282209.41,31251.85,967962.85,0.06,0.45675,0.42239,0.09302,3234313.01,1484776.44,1374539.81,307688.3,25775.132982989508,1041076.3770170106,200545.61999999965,0.06610448139862155,99105.82999999984,0.07152192540188164,93115.69999999995,0.07266579368480897,25478.890000000014,0.09028363015960388,-5476.717017010491,-0.17524457006578784,73113.52701701061,0.07553340194513726
2025,2024-10,2024-10,2025-12,JP01,Spare Parts,Driver-based commercial,3196290.65,1459902.97,1350071.83,297327.77,32926.06,1019818.0,0.06,0.45675,0.42239,0.09302,3435111.74,1562607.94,1441280.05,326946.5,26085.38166107639,1088248.1683389235,238821.09000000032,0.07471820186315044,102704.96999999997,0.0703505452831567,91208.21999999997,0.0675580498557621,29618.72999999998,0.09961642667955294,-6840.678338923608,-0.20775878859856323,68430.16833892348,0.06710037314395655
2025,2024-10,2024-10,2025-01,US01,Events,Driver-based commercial,1839735.05,828496.39,728950.37,244844.24,13478.52,470627.62,0.03,0.45033,0.39623,0.13309,2053647.86,948285.27,836340.4299999999,275234.27999999997,15940.850290673296,545165.2997093266,213912.81000000006,0.11627370473808174,119788.88,0.14458588045265955,107390.05999999994,0.14732149734693178,30390.03999999998,0.12411988944481593,2462.330290673295,0.18268550928984006,74537.67970932659,0.1583793142215635
2025,2024-10,2024-10,2025-02,US01,Events,Driver-based commercial,1923359.37,866155.32,762084.48,255973.52,14091.18,492019.78,0.03,0.45033,0.39623,0.13309,2156192.32,934189.04,814178.51,291476.25,15827.675586903722,506874.5844130963,232832.94999999972,0.12105535430957955,68033.72000000009,0.07854678996833973,52094.03000000003,0.06835729025737412,35502.73000000001,0.13869688552159617,1736.4955869037221,0.1232328014335011,14854.80441309628,0.030191478100933828
2025,2024-10,2024-10,2025-03,US01,Events,Driver-based commercial,2069701.94,932058.44,820069.17,275449.77,15163.34,529456.07,0.03,0.45033,0.39623,0.13309,3436355.69,1556613.7,1367797.53,466953.69,21003.78208252706,879840.0579174729,1366653.75,0.6603142817752783,624555.26,0.670081652819967,547728.36,0.6679050743975657,191503.91999999998,0.6952408056104021,5840.442082527061,0.38516857648295566,350383.98791747296,0.6617810386373943
