vintage,month,horizon_month,entity,division,scenario,revenue_forecast,gross_profit_forecast,marginal_contribution_forecast,opex_forecast,bias_correction,active_action_count,action_opex_reduction_pct,action_revenue_impact_forecast,action_gross_profit_impact_forecast,action_opex_impact_forecast,action_ebit_impact_forecast,personnel_cost_forecast,non_people_opex_forecast,workforce_fte_forecast,workforce_hires_forecast,workforce_attrition_forecast,workforce_target_fte
2026-08,2026-12,4,US01,Hardware,Base,7200595.62,2202452.75,2589533.07,990859.04,1.01938,13,0.031789,36370.8,92981.51,6866.99,99848.5,781708.16,209150.88,53.6978,3.0123,0.4689,56.1624
2026-08,2026-12,4,US01,Hardware,Upside,7283641.11,2313842.22,2679590.32,1000693.37,1.01938,13,0.031789,36790.27,93079.95,6946.19,100026.14,789130.33,211563.05,54.2058,3.1831,0.472,56.8101
2026-08,2026-12,4,US01,Hardware,Downside,7066087.72,2036180.82,2453569.41,974913.09,1.01938,13,0.031789,35691.39,92661.87,6738.72,99400.59,769669.17,205243.92,52.8739,2.737,0.4638,55.1133
2026-08,2026-12,4,US01,Software,Base,1528291.89,1120640.85,1188741.77,320831.55,1.07266,9,0.021044,5447.54,6647.18,1768.88,8416.06,238544.35,82287.19,15.8086,0.9984,0.137,16.6255
2026-08,2026-12,4,US01,Software,Upside,1545917.89,1151996.01,1215353.16,324041.48,1.07266,9,0.021044,5510.37,6669.61,1789.28,8458.89,240805.26,83236.22,15.9586,1.0494,0.1379,16.8172
2026-08,2026-12,4,US01,Software,Downside,1499743.23,1072886.93,1147761.79,315627.02,1.07266,9,0.021044,5345.78,6601.94,1735.83,8337.77,234876.96,80750.06,15.5651,0.9164,0.1355,16.3149
2026-08,2027-01,5,DE01,Hardware,Base,5012196.87,1536053.63,1806542.77,718408.56,1.05396,12,0.023981,25317.02,64689.03,3605.92,68294.95,571648.59,146759.98,50.0337,0.0,0.4629,39.5034
2026-08,2027-01,5,DE01,Hardware,Upside,5084558.71,1618256.5,1874642.75,725940.79,1.05396,12,0.023981,25682.53,64943.08,3657.98,68601.06,577062.02,148878.77,50.5075,0.0,0.4673,40.0737
2026-08,2027-01,5,DE01,Hardware,Downside,4895435.97,1413579.85,1703775.11,706208.7,1.05396,12,0.023981,24727.25,64163.97,3521.92,67685.89,562867.55,143341.15,49.2652,0.0,0.4558,38.5832
2026-08,2027-01,5,DE01,Software,Base,908435.6,665108.98,705638.41,196134.1,1.06211,8,0.01315,3238.09,3954.15,657.03,4611.18,146827.17,49306.93,12.4295,0.0,0.115,9.9078
2026-08,2027-01,5,DE01,Software,Upside,921550.82,685698.12,723516.62,198239.21,1.06211,8,0.01315,3284.84,3978.9,666.51,4645.41,148220.43,50018.78,12.5475,0.0,0.1161,10.0508
2026-08,2027-01,5,DE01,Software,Downside,887273.27,633747.73,678093.2,192725.52,1.06211,8,0.01315,3162.66,3908.73,641.72,4550.45,144567.21,48158.3,12.2382,0.0,0.1132,9.677
2026-08,2027-01,5,ES01,Events,Base,3316033.3,1317228.88,1496705.35,576746.67,1.13636,9,0.01315,11819.89,29802.7,1962.26,31764.96,429487.42,147259.24,59.4488,0.0,0.55,46.9917
2026-08,2027-01,5,ES01,Events,Upside,3363907.37,1376110.27,1546218.56,582949.36,1.13636,9,0.01315,11990.53,29874.32,1990.59,31864.91,433564.12,149385.25,60.0131,0.0,0.5552,47.6701
2026-08,2027-01,5,ES01,Events,Downside,3238785.13,1228971.21,1421538.41,566703.47,1.13636,9,0.01315,11544.54,29626.4,1916.55,31542.95,422874.69,143828.79,58.5335,0.0,0.5415,45.897
2026-08,2027-01,5,ES01,Hardware,Base,4673693.8,1403860.01,1656191.29,503364.41,1.06388,12,0.023981,23607.21,60642.49,3362.4,64004.89,366516.0,136848.41,47.2529,0.0,0.4372,37.3181
2026-08,2027-01,5,ES01,Hardware,Upside,4741168.63,1480100.43,1719282.85,508811.93,1.06388,12,0.023981,23948.04,60884.03,3410.94,64294.97,369987.82,138824.11,47.7005,0.0,0.4413,37.8569
2026-08,2027-01,5,ES01,Hardware,Downside,4564818.45,1290320.47,1561024.44,494544.91,1.06388,12,0.023981,23057.28,60145.38,3284.07,63429.45,360884.43,133660.48,46.5268,0.0,0.4304,36.4488
2026-08,2027-01,5,ES01,Spare Parts,Base,1953538.75,856215.87,923610.07,224680.37,1.01939,8,0.01315,6963.32,10192.53,770.67,10963.2,166844.84,57835.53,23.3438,0.0,0.216,18.4456
2026-08,2027-01,5,ES01,Spare Parts,Upside,1981742.28,892203.8,953483.0,227094.05,1.01939,8,0.01315,7063.85,10270.15,781.8,11051.95,168423.55,58670.51,23.5647,0.0,0.218,18.7119
2026-08,2027-01,5,ES01,Spare Parts,Downside,1908030.37,802148.3,878209.05,220772.28,1.01939,8,0.01315,6801.11,10055.5,752.72,10808.22,164284.05,56488.23,22.9855,0.0,0.2126,18.0159
2026-08,2027-01,5,JP01,Hardware,Base,2973520.69,994769.24,1151263.95,407936.33,0.98578,13,0.023981,15019.5,37431.53,2139.24,39570.77,320869.96,87066.37,30.2433,0.0,0.2798,23.8234
2026-08,2027-01,5,JP01,Hardware,Upside,3016449.86,1044742.1,1192812.77,412224.94,0.98578,13,0.023981,15236.34,37568.59,2170.12,39738.71,323901.58,88323.36,30.529,0.0,0.2824,24.1673
2026-08,2027-01,5,JP01,Hardware,Downside,2904251.47,920165.78,1088443.88,400990.55,0.98578,13,0.023981,14669.61,37142.06,2089.41,39231.47,315952.42,85038.13,29.7798,0.0,0.2755,23.2684
2026-08,2027-01,5,JP01,Software,Base,769093.39,562899.24,597319.21,158224.92,1.07769,9,0.01315,2741.41,3348.2,556.25,3904.45,116481.02,41743.89,10.512,0.0,0.0973,8.3832
2026-08,2027-01,5,JP01,Software,Upside,780196.91,580327.52,612453.93,159933.4,1.07769,9,0.01315,2780.99,3369.16,564.28,3933.44,117586.84,42346.56,10.6118,0.0,0.0982,8.5042
2026-08,2027-01,5,JP01,Software,Downside,751177.09,536352.84,574001.02,155458.77,1.07769,9,0.01315,2677.54,3309.73,543.29,3853.02,114687.31,40771.46,10.3501,0.0,0.0958,8.1879
2026-08,2027-01,5,JP01,Spare Parts,Base,2702730.14,1185655.24,1279223.69,399249.53,1.01685,9,0.01315,9633.79,14098.24,1066.23,15164.47,319233.82,80015.71,32.2542,0.0,0.2984,25.4843
2026-08,2027-01,5,JP01,Spare Parts,Upside,2741749.87,1235460.26,1320573.31,403425.13,1.01685,9,0.01315,9772.87,14205.59,1081.62,15287.21,322254.22,81170.91,32.5593,0.0,0.3012,25.8522
2026-08,2027-01,5,JP01,Spare Parts,Downside,2639769.09,1110827.43,1216378.43,392486.21,1.01685,9,0.01315,9409.37,13908.74,1041.39,14950.13,314334.49,78151.72,31.7591,0.0,0.2938,24.8906
2026-08,2027-01,5,US01,Events,Base,2371890.74,981726.03,1109895.94,672351.04,1.13636,10,0.021044,8454.52,20961.54,2246.13,23207.67,567862.1,104488.95,41.2994,0.0,0.3821,32.6471
2026-08,2027-01,5,US01,Events,Upside,2406134.09,1024413.52,1145879.59,679249.99,1.13636,10,0.021044,8576.58,21007.63,2278.56,23286.19,573252.52,105997.47,41.6915,0.0,0.3857,33.1184
2026-08,2027-01,5,US01,Events,Downside,2316636.71,917676.05,1055214.29,661173.22,1.13636,10,0.021044,8257.57,20843.72,2193.81,23037.53,559118.38,102054.84,40.6635,0.0,0.3762,31.8866
2026-08,2027-01,5,US01,Hardware,Base,5385352.26,1647222.6,1936721.42,932424.96,1.01938,13,0.031789,27201.86,69541.22,5135.85,74677.07,776000.24,156424.72,53.2056,0.0,0.4922,41.9623
2026-08,2027-01,5,US01,Hardware,Upside,5463101.4,1735499.39,2009829.07,942023.97,1.01938,13,0.031789,27594.58,69814.7,5210.0,75024.7,783340.92,158683.05,53.7089,0.0,0.4969,42.5681
2026-08,2027-01,5,US01,Hardware,Downside,5259898.57,1515705.02,1826403.34,916873.82,1.01938,13,0.031789,26568.18,68976.23,5016.21,73992.44,764093.06,152780.75,52.3892,0.0,0.4847,40.9848
2026-08,2027-01,5,US01,Software,Base,1149265.83,842714.83,893926.29,298939.84,1.07266,9,0.021044,4096.52,4998.64,1330.18,6328.82,237060.39,61879.45,15.6636,0.0,0.1449,12.4898
2026-08,2027-01,5,US01,Software,Upside,1165857.96,868780.76,916561.71,302083.43,1.07266,9,0.021044,4155.66,5029.9,1349.39,6379.29,239310.62,62772.81,15.8123,0.0,0.1463,12.6701
2026-08,2027-01,5,US01,Software,Downside,1122493.28,803009.71,859050.31,293848.31,1.07266,9,0.021044,4001.09,4941.27,1299.2,6240.47,233410.37,60437.95,15.4225,0.0,0.1427,12.1989
2026-08,2027-02,6,DE01,Hardware,Base,5255067.58,1610484.55,1894080.5,721768.55,1.05396,12,0.023981,26543.78,67823.6,3780.65,71604.25,567897.19,153871.37,49.5751,0.0,0.4586,41.3764
2026-08,2027-02,6,DE01,Hardware,Upside,5346240.36,1701541.6,1971123.02,729816.06,1.05396,12,0.023981,27004.3,68285.43,3846.25,72131.68,573275.1,156540.96,50.0445,0.0,0.463,42.0943
2026-08,2027-02,6,DE01,Hardware,Downside,5108509.55,1475105.83,1777931.83,708753.84,1.05396,12,0.023981,25803.5,66956.7,3675.21,70631.91,559173.77,149580.07,48.8136,0.0,0.4516,40.2225
2026-08,2027-02,6,DE01,Software,Base,957663.25,701150.89,743876.59,197842.47,1.06211,8,0.01315,3413.56,4168.42,692.63,4861.05,145863.63,51978.84,12.3156,0.0,0.1139,10.4343
2026-08,2027-02,6,DE01,Software,Upside,974278.23,724930.99,764913.31,200128.4,1.06211,8,0.01315,3472.78,4206.56,704.65,4911.21,147247.75,52880.65,12.4325,0.0,0.115,10.6153
2026-08,2027-02,6,DE01,Software,Downside,930955.08,664948.1,711476.76,194147.71,1.06211,8,0.01315,3318.36,4101.16,673.31,4774.47,143618.5,50529.21,12.126,0.0,0.1122,10.1433
2026-08,2027-02,6,ES01,Events,Base,3473903.05,1379939.53,1567960.51,580938.91,1.13636,9,0.01315,12382.61,31221.55,2055.68,33277.23,426668.95,154269.96,58.9039,0.0,0.5449,49.18
2026-08,2027-02,6,ES01,Events,Upside,3534173.52,1445762.9,1624481.32,587665.35,1.13636,9,0.01315,12597.44,31386.42,2091.35,33477.77,430718.88,156946.47,59.463,0.0,0.5501,50.0332
2026-08,2027-02,6,ES01,Events,Downside,3377019.73,1281424.93,1482211.1,570067.15,1.13636,9,0.01315,12037.27,30890.89,1998.35,32889.24,420099.6,149967.54,57.997,0.0,0.5366,47.8084
2026-08,2027-02,6,ES01,Hardware,Base,4900162.03,1471885.37,1736443.6,507590.3,1.06388,12,0.023981,24751.12,63580.98,3525.32,67106.3,364110.77,143479.53,46.8197,0.0,0.4332,39.0876
2026-08,2027-02,6,ES01,Hardware,Upside,4985177.38,1556275.21,1807767.38,513528.63,1.06388,12,0.023981,25180.54,64017.49,3586.49,67603.98,367559.8,145968.83,47.2632,0.0,0.4373,39.7657
2026-08,2027-02,6,ES01,Hardware,Downside,4763501.92,1346481.6,1628967.95,497994.2,1.06388,12,0.023981,24060.84,62763.21,3427.01,66190.22,358516.15,139478.05,46.1003,0.0,0.4265,37.9975
2026-08,2027-02,6,ES01,Spare Parts,Base,2050656.7,898781.66,969526.29,226460.69,1.01939,8,0.01315,7309.5,10699.24,808.98,11508.22,165749.93,60710.75,23.1298,0.0,0.214,19.3433
2026-08,2027-02,6,ES01,Spare Parts,Upside,2086234.56,939247.46,1003757.75,229082.33,1.01939,8,0.01315,7436.31,10811.67,823.02,11634.69,167318.28,61764.05,23.3487,0.0,0.216,19.6789
2026-08,2027-02,6,ES01,Spare Parts,Downside,1993466.15,838066.06,917532.57,222223.55,1.01939,8,0.01315,7105.64,10505.76,786.42,11292.18,163205.95,59017.6,22.7748,0.0,0.2107,18.8039
2026-08,2027-02,6,JP01,Hardware,Base,3117605.43,1042971.72,1207049.52,410049.53,0.98578,13,0.023981,15747.28,39245.31,2242.9,41488.21,318764.28,91285.25,29.9661,0.0,0.2772,24.9529
2026-08,2027-02,6,JP01,Hardware,Upside,3171694.32,1098510.74,1254202.02,414645.01,0.98578,13,0.023981,16020.49,39502.09,2281.81,41783.9,321776.0,92869.0,30.2492,0.0,0.2798,25.3859
2026-08,2027-02,6,JP01,Hardware,Downside,3030658.86,960215.95,1135818.33,402618.41,0.98578,13,0.023981,15308.11,38758.67,2180.35,40939.02,313879.01,88739.41,29.5068,0.0,0.273,24.257
2026-08,2027-02,6,JP01,Software,Base,810770.17,593402.45,629687.62,159722.6,1.07769,9,0.01315,2889.96,3529.63,586.39,4116.02,115716.62,44005.97,10.4156,0.0,0.0964,8.8287
2026-08,2027-02,6,JP01,Software,Upside,824836.62,613531.51,647496.06,161584.64,1.07769,9,0.01315,2940.1,3561.93,596.56,4158.49,116815.19,44769.46,10.5145,0.0,0.0973,8.9818
2026-08,2027-02,6,JP01,Software,Downside,788158.68,562758.31,602259.96,156713.38,1.07769,9,0.01315,2809.36,3472.67,570.04,4042.71,113934.68,42778.7,10.2552,0.0,0.0949,8.5824
2026-08,2027-02,6,JP01,Spare Parts,Base,2837093.28,1244598.74,1342818.83,401132.47,1.01685,9,0.01315,10112.72,14799.12,1119.23,15918.35,317138.87,83993.6,31.9585,0.0,0.2957,26.7246
2026-08,2027-02,6,JP01,Spare Parts,Upside,2886315.43,1300602.96,1390203.81,405590.3,1.01685,9,0.01315,10288.17,14954.61,1138.65,16093.26,320139.45,85450.85,32.2609,0.0,0.2985,27.1883
2026-08,2027-02,6,JP01,Spare Parts,Downside,2757969.89,1160566.89,1270844.14,393922.81,1.01685,9,0.01315,9830.69,14531.53,1088.02,15619.55,312271.7,81651.11,31.468,0.0,0.2911,25.9793
2026-08,2027-02,6,US01,Events,Base,2484811.74,1028464.06,1162735.88,673599.0,1.13636,10,0.021044,8857.03,21959.47,2353.07,24312.54,564135.54,109463.46,40.9209,0.0,0.3786,34.1674
2026-08,2027-02,6,US01,Events,Upside,2527921.98,1076264.81,1203878.96,680853.19,1.13636,10,0.021044,9010.69,22070.94,2393.89,24464.83,569490.59,111362.6,41.3093,0.0,0.3822,34.7602
2026-08,2027-02,6,US01,Events,Downside,2415513.09,956843.38,1100251.9,661859.85,1.13636,10,0.021044,8610.01,21733.35,2287.44,24020.79,555449.21,106410.64,40.2908,0.0,0.3727,33.2145
2026-08,2027-02,6,US01,Hardware,Base,5646304.56,1727040.32,2030567.08,934912.23,1.01938,13,0.031789,28519.95,72910.91,5384.71,78295.62,770907.8,164004.43,52.7179,0.0,0.4877,43.9519
2026-08,2027-02,6,US01,Hardware,Upside,5744265.11,1824818.51,2113266.83,945050.13,1.01938,13,0.031789,29014.76,73407.78,5478.13,78885.91,778200.3,166849.82,53.2166,0.0,0.4923,44.7145
2026-08,2027-02,6,US01,Hardware,Downside,5488835.36,1581675.99,1905897.45,918509.29,1.01938,13,0.031789,27724.56,71978.41,5234.54,77212.95,759078.76,159430.53,51.909,0.0,0.4802,42.7262
2026-08,2027-02,6,US01,Software,Base,1211543.95,888381.11,942367.7,300737.36,1.07266,9,0.021044,4318.51,5269.51,1402.27,6671.78,235504.7,65232.66,15.5201,0.0,0.1436,13.1536
2026-08,2027-02,6,US01,Software,Upside,1232563.63,918488.88,969003.66,304104.58,1.07266,9,0.021044,4393.43,5317.69,1426.59,6744.28,237740.16,66364.42,15.6674,0.0,0.1449,13.3818
2026-08,2027-02,6,US01,Software,Downside,1177755.33,842543.1,901342.67,295292.03,1.07266,9,0.021044,4198.07,5184.53,1363.16,6547.69,231878.63,63413.4,15.2811,0.0,0.1414,12.7867
2026-08,2027-03,7,DE01,Hardware,Base,5671144.35,1737996.74,2044046.77,730224.74,1.05396,12,0.023981,28645.42,73193.62,4079.99,77273.61,564170.4,166054.33,49.1206,0.0,0.4544,44.6081
2026-08,2027-03,7,DE01,Hardware,Upside,5786099.61,1841535.09,2133296.17,738933.31,1.05396,12,0.023981,29226.07,73903.58,4162.69,78066.27,569513.02,169420.29,49.5858,0.0,0.4587,45.5123
2026-08,2027-03,7,DE01,Hardware,Downside,5487054.28,1584412.38,1909678.03,716168.31,1.05396,12,0.023981,27715.57,71918.25,3947.55,75865.8,555504.24,160664.07,48.3661,0.0,0.4475,43.1601
2026-08,2027-03,7,DE01,Software,Base,1039139.16,760803.29,807163.99,201307.5,1.06211,8,0.01315,3703.98,4523.06,751.56,5274.62,144906.41,56401.09,12.2027,0.0,0.1129,11.3108
2026-08,2027-03,7,DE01,Software,Upside,1060202.73,788864.81,832373.29,203825.8,1.06211,8,0.01315,3779.06,4577.55,766.79,5344.34,146281.45,57544.35,12.3185,0.0,0.114,11.5401
2026-08,2027-03,7,DE01,Software,Downside,1005407.84,718127.05,768376.83,197246.28,1.06211,8,0.01315,3583.74,4429.15,727.16,5156.31,142676.02,54570.26,12.0149,0.0,0.1112,10.9436
2026-08,2027-03,7,ES01,Events,Base,3745921.88,1487993.65,1690737.34,590218.81,1.13636,9,0.01315,13352.21,33666.3,2216.65,35882.95,423868.96,166349.84,58.3639,0.0,0.54,52.9783
2026-08,2027-03,7,ES01,Events,Upside,3821852.48,1563446.87,1756712.83,597614.12,1.13636,9,0.01315,13622.86,33941.25,2261.58,36202.83,427892.33,169721.79,58.9179,0.0,0.5451,54.0521
2026-08,2027-03,7,ES01,Events,Downside,3624326.14,1375266.43,1590756.6,578292.72,1.13636,9,0.01315,12918.79,33153.09,2144.7,35297.79,417342.73,160949.99,57.4653,0.0,0.5316,51.2585
2026-08,2027-03,7,ES01,Hardware,Base,5288138.69,1588423.79,1873928.76,516561.03,1.06388,12,0.023981,26710.83,68615.09,3804.45,72419.54,361721.32,154839.71,46.3905,0.0,0.4292,42.1405
2026-08,2027-03,7,ES01,Hardware,Upside,5395330.35,1684316.97,1956500.53,523126.06,1.06388,12,0.023981,27252.26,69284.49,3881.56,73166.05,365147.72,157978.34,46.83,0.0,0.4332,42.9947
2026-08,2027-03,7,ES01,Hardware,Downside,5116481.31,1446256.99,1749675.8,505976.9,1.06388,12,0.023981,25843.77,67414.01,3680.95,71094.96,356163.42,149813.48,45.6777,0.0,0.4226,40.7725
2026-08,2027-03,7,ES01,Spare Parts,Base,2215675.23,971107.58,1047545.1,230258.42,1.01939,8,0.01315,7897.7,11560.22,874.08,12434.3,164662.21,65596.21,22.9178,0.0,0.212,20.8791
2026-08,2027-03,7,ES01,Spare Parts,Upside,2260587.42,1017743.18,1087644.79,233146.13,1.01939,8,0.01315,8057.79,11715.23,891.8,12607.03,166220.27,66925.86,23.1346,0.0,0.214,21.3024
2026-08,2027-03,7,ES01,Spare Parts,Downside,2143752.57,901247.44,986704.89,225601.83,1.01939,8,0.01315,7641.33,11297.78,845.71,12143.49,162134.92,63466.91,22.566,0.0,0.2088,20.2014
2026-08,2027-03,7,JP01,Hardware,Base,3364445.87,1125550.36,1302619.23,415185.29,0.98578,13,0.023981,16994.09,42352.61,2420.48,44773.09,316672.41,98512.88,29.6914,0.0,0.2747,26.9019
2026-08,2027-03,7,JP01,Hardware,Upside,3432643.88,1188890.16,1357390.86,420174.13,0.98578,13,0.023981,17338.57,42752.11,2469.55,45221.66,319664.37,100509.76,29.9719,0.0,0.2773,27.4472
2026-08,2027-03,7,JP01,Hardware,Downside,3255233.16,1031368.73,1219983.4,407134.27,0.98578,13,0.023981,16442.45,41630.72,2341.91,43972.63,311819.2,95315.07,29.2363,0.0,0.2705,26.0286
2026-08,2027-03,7,JP01,Software,Base,879748.73,643887.85,683260.08,162707.15,1.07769,9,0.01315,3135.83,3829.93,636.28,4466.21,114957.24,47749.91,10.3201,0.0,0.0955,9.5703
2026-08,2027-03,7,JP01,Software,Upside,897581.42,667640.68,704600.67,164766.4,1.07769,9,0.01315,3199.4,3876.07,649.18,4525.25,116048.59,48717.81,10.4181,0.0,0.0964,9.7643
2026-08,2027-03,7,JP01,Software,Downside,851191.36,607764.68,650425.46,159386.9,1.07769,9,0.01315,3034.04,3750.4,615.62,4366.02,113187.0,46199.91,10.1612,0.0,0.094,9.2596
2026-08,2027-03,7,JP01,Spare Parts,Base,3065397.21,1344752.93,1450876.9,405810.33,1.01685,9,0.01315,10926.5,15990.02,1209.3,17199.32,315057.67,90752.66,31.6655,0.0,0.293,28.8465
2026-08,2027-03,7,JP01,Spare Parts,Upside,3127533.44,1409298.24,1506387.3,410630.79,1.01685,9,0.01315,11147.99,16204.42,1233.81,17438.23,318038.56,92592.23,31.9651,0.0,0.2957,29.4312
2026-08,2027-03,7,JP01,Spare Parts,Downside,2965891.86,1248061.45,1366652.45,398029.19,1.01685,9,0.01315,10571.82,15627.06,1170.04,16797.1,310222.44,87806.75,31.1796,0.0,0.2885,27.9101
2026-08,2027-03,7,US01,Events,Base,2679381.25,1108996.41,1253782.19,678468.28,1.13636,10,0.021044,9550.56,23678.98,2537.32,26216.3,560433.45,118034.83,40.5458,0.0,0.3751,36.8062
2026-08,2027-03,7,US01,Events,Upside,2733692.85,1163871.92,1301873.76,686180.78,1.13636,10,0.021044,9744.15,23867.5,2588.75,26456.25,565753.35,120427.42,40.9306,0.0,0.3787,37.5523
2026-08,2027-03,7,US01,Events,Downside,2592406.3,1026915.08,1180825.71,666007.44,1.13636,10,0.021044,9240.54,23324.93,2454.96,25779.89,551804.11,114203.32,39.9215,0.0,0.3693,35.6114
2026-08,2027-03,7,US01,Hardware,Base,6093358.02,1863780.97,2191339.85,942838.47,1.01938,13,0.031789,30778.06,78683.72,5811.05,84494.77,765848.78,176989.69,52.2346,0.0,0.4832,47.3848
2026-08,2027-03,7,US01,Hardware,Upside,6216871.64,1974954.54,2287134.8,953670.73,1.01938,13,0.031789,31401.93,79447.37,5928.84,85376.21,773093.42,180577.31,52.7287,0.0,0.4878,48.3453
2026-08,2027-03,7,US01,Hardware,Downside,5895562.55,1698879.48,2047126.01,925341.82,1.01938,13,0.031789,29778.97,77312.07,5622.42,82934.49,754097.37,171244.46,51.4331,0.0,0.4758,45.8466
2026-08,2027-03,7,US01,Software,Base,1314619.48,963962.65,1022542.3,304741.74,1.07266,9,0.021044,4685.92,5717.83,1521.57,7239.4,233959.22,70782.52,15.3778,0.0,0.1423,14.2585
2026-08,2027-03,7,US01,Software,Upside,1341267.09,999493.15,1054462.98,308397.3,1.07266,9,0.021044,4780.9,5786.67,1552.41,7339.08,236180.01,72217.29,15.5238,0.0,0.1436,14.5475
2026-08,2027-03,7,US01,Software,Downside,1271945.84,909925.14,973427.19,298841.8,1.07266,9,0.021044,4533.81,5599.16,1472.18,7071.34,230356.94,68484.86,15.141,0.0,0.1401,13.7956
2026-08,2027-04,8,DE01,Hardware,Base,5802323.12,1778198.2,2091327.45,730363.4,1.05396,12,0.023981,29308.01,74886.66,4174.37,79061.03,560468.08,169895.32,48.6704,0.0,0.4503,45.5946
2026-08,2027-04,8,DE01,Hardware,Upside,5936932.94,1889540.63,2188907.41,739612.41,1.05396,12,0.023981,29987.94,75830.12,4271.21,80101.33,565775.64,173836.77,49.1313,0.0,0.4545,46.6524
2026-08,2027-04,8,DE01,Hardware,Downside,5587571.78,1613437.27,1944661.48,715466.07,1.05396,12,0.023981,28223.29,73235.72,4019.87,77255.59,551858.79,163607.28,47.9227,0.0,0.4434,43.9071
2026-08,2027-04,8,DE01,Software,Base,1068989.44,782658.1,830350.56,201976.74,1.06211,8,0.01315,3810.38,4652.99,773.15,5426.14,143955.48,58021.26,12.0909,0.0,0.1119,11.6241
2026-08,2027-04,8,DE01,Software,Upside,1093789.24,813855.52,858742.33,204688.8,1.06211,8,0.01315,3898.77,4722.56,791.08,5513.64,145321.49,59367.32,12.2056,0.0,0.1129,11.8938
2026-08,2027-04,8,DE01,Software,Downside,1029424.79,735281.5,786731.64,197613.54,1.06211,8,0.01315,3669.35,4534.96,744.53,5279.49,141739.72,55873.82,11.9048,0.0,0.1101,11.1939
2026-08,2027-04,8,ES01,Events,Base,3829468.93,1521181.07,1728446.65,591147.38,1.13636,9,0.01315,13650.01,34417.18,2266.09,36683.27,421087.36,170060.02,57.8289,0.0,0.535,54.106
2026-08,2027-04,8,ES01,Events,Upside,3918309.92,1602905.76,1801049.45,599089.61,1.13636,9,0.01315,13966.68,34797.87,2318.66,37116.53,425084.32,174005.3,58.3778,0.0,0.5401,55.3613
2026-08,2027-04,8,ES01,Events,Downside,3687735.44,1399327.37,1618587.64,578369.84,1.13636,9,0.01315,13144.81,33733.12,2182.22,35915.34,414603.95,163765.89,56.9386,0.0,0.5268,52.1035
2026-08,2027-04,8,ES01,Hardware,Base,5410458.19,1625165.49,1917274.45,517768.84,1.06388,12,0.023981,27328.67,70202.22,3892.45,74094.67,359347.55,158421.29,45.9653,0.0,0.4252,43.0724
2026-08,2027-04,8,ES01,Hardware,Upside,5535977.02,1728224.12,2007503.02,524848.02,1.06388,12,0.023981,27962.68,71090.62,3982.75,75073.37,362751.46,162096.56,46.4007,0.0,0.4293,44.0716
2026-08,2027-04,8,ES01,Hardware,Downside,5210210.27,1472751.01,1781728.16,506384.04,1.06388,12,0.023981,26317.2,68648.97,3748.38,72397.35,353826.12,152557.92,45.259,0.0,0.4187,41.4782
2026-08,2027-04,8,ES01,Spare Parts,Base,2269645.64,994762.26,1073061.68,230775.66,1.01939,8,0.01315,8090.07,11841.81,895.38,12737.19,163581.63,67194.04,22.7077,0.0,0.2101,21.3665
2026-08,2027-04,8,ES01,Spare Parts,Upside,2322299.83,1045526.83,1117336.71,233882.35,1.01939,8,0.01315,8277.76,12035.05,916.15,12951.2,165129.46,68752.89,22.9226,0.0,0.2121,21.8622
2026-08,2027-04,8,ES01,Spare Parts,Downside,2185643.18,918858.52,1005985.88,225778.02,1.01939,8,0.01315,7790.65,11518.55,862.24,12380.79,161070.92,64707.1,22.3592,0.0,0.2069,20.5757
2026-08,2027-04,8,JP01,Hardware,Base,3442268.59,1151585.37,1332750.01,415385.84,0.98578,13,0.023981,17387.18,43332.26,2476.47,45808.73,314594.27,100791.57,29.4192,0.0,0.2722,27.4968
2026-08,2027-04,8,JP01,Hardware,Upside,3522126.8,1219882.41,1392775.62,420696.47,0.98578,13,0.023981,17790.55,43866.58,2533.92,46400.5,317566.6,103129.87,29.6972,0.0,0.2747,28.1347
2026-08,2027-04,8,JP01,Hardware,Downside,3314865.87,1050262.41,1242332.31,406834.06,0.98578,13,0.023981,16743.66,42393.35,2384.81,44778.16,309772.91,97061.15,28.9683,0.0,0.268,26.4791
2026-08,2027-04,8,JP01,Software,Base,905020.36,662384.15,702887.39,163324.41,1.07769,9,0.01315,3225.91,3939.94,654.56,4594.5,114202.85,49121.57,10.2255,0.0,0.0946,9.8354
2026-08,2027-04,8,JP01,Software,Upside,926016.2,688791.09,726921.95,165548.19,1.07769,9,0.01315,3300.75,3998.86,669.74,4668.6,115287.03,50261.15,10.3226,0.0,0.0955,10.0636
2026-08,2027-04,8,JP01,Software,Downside,871524.41,622282.82,665962.67,159747.73,1.07769,9,0.01315,3106.52,3839.99,630.33,4470.32,112444.22,47303.52,10.0681,0.0,0.0931,9.4714
2026-08,2027-04,8,JP01,Spare Parts,Base,3140065.53,1377509.02,1486218.01,405953.38,1.01685,9,0.01315,11192.66,16379.51,1238.76,17618.27,312990.13,92963.25,31.3753,0.0,0.2903,29.5198
2026-08,2027-04,8,JP01,Spare Parts,Upside,3212912.85,1447771.07,1547510.58,411071.39,1.01685,9,0.01315,11452.32,16646.78,1267.49,17914.27,315951.45,95119.93,31.6721,0.0,0.293,30.2047
2026-08,2027-04,8,JP01,Spare Parts,Downside,3023847.73,1272449.55,1393357.92,397709.19,1.01685,9,0.01315,10778.4,15932.42,1192.91,17125.33,308186.63,89522.56,30.8937,0.0,0.2858,28.4272
