close_month,observation_month,driver,value,unit,source,official_source,source_url,status
2026-08,2025-05,USD,0.90009556,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-05,JPY,0.00596003,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-05,CNY,0.12585728,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-05,CZK,0.03962474,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-06,inflation,0.02,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-06,industrial_index,99.1,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-06,energy_index,92.2,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-06,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-06,USD,0.92672548,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-06,JPY,0.00595173,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-06,CNY,0.12574758,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-06,CZK,0.03958065,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-07,inflation,0.02,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-07,industrial_index,99.4,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-07,energy_index,91.7,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-07,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-07,USD,0.89946501,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-07,JPY,0.00609854,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-07,CNY,0.12490295,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-07,CZK,0.03949281,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-08,inflation,0.02,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-08,industrial_index,99.3,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-08,energy_index,88.1,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-08,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-08,USD,0.92185497,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-08,JPY,0.00617509,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-08,CNY,0.12570991,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-08,CZK,0.03960072,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-09,inflation,0.022,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-09,industrial_index,98.8,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-09,energy_index,87.6,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-09,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-09,USD,0.950719,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-09,JPY,0.0061751,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-09,CNY,0.12613468,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-09,CZK,0.03974404,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-10,inflation,0.021,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-10,industrial_index,99.0,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-10,energy_index,84.3,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-10,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-10,USD,0.95133804,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-10,JPY,0.00618614,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-10,CNY,0.12532486,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-10,CZK,0.03975948,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-11,inflation,0.021,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-11,industrial_index,99.7,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-11,energy_index,84.0,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-11,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-11,USD,0.95219991,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-11,JPY,0.00612946,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-11,CNY,0.12635696,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-11,CZK,0.03971632,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-12,inflation,0.02,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2025-12,industrial_index,99.2,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2025-12,energy_index,82.9,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2025-12,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2025-12,USD,0.9454705,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-12,JPY,0.0062327,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-12,CNY,0.125348,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2025-12,CZK,0.0399006,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-01,inflation,0.017,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-01,industrial_index,97.4,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-01,energy_index,92.8,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-01,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-01,USD,0.9595588,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-01,JPY,0.00637179,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-01,CNY,0.12674494,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-01,CZK,0.04004103,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-02,inflation,0.019,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-02,industrial_index,98.2,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-02,energy_index,92.4,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-02,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-02,USD,0.94653496,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-02,JPY,0.00629615,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-02,CNY,0.12603899,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-02,CZK,0.04012826,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-03,inflation,0.026,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-03,industrial_index,98.8,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-03,energy_index,130.6,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-03,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-03,USD,0.97908194,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-03,JPY,0.00639079,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-03,CNY,0.12834377,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-03,CZK,0.04001102,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-04,inflation,0.03,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-04,industrial_index,99.3,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-04,energy_index,146.7,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-04,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-04,USD,0.99445616,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-04,JPY,0.00627473,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-04,CNY,0.12940266,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-04,CZK,0.0400871,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-05,inflation,0.032,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-05,industrial_index,99.3,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-05,energy_index,133.7,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-05,policy_rate,0.0215,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-05,USD,0.96554839,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-05,JPY,0.00635823,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-05,CNY,0.1271507,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-05,CZK,0.0402889,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-06,inflation,0.027,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-06,industrial_index,99.0,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-06,energy_index,109.9,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-06,policy_rate,0.024,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-06,USD,0.95585466,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-06,JPY,0.0064866,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-06,CNY,0.12909914,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-06,CZK,0.04046942,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-07,inflation,0.029,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-07,industrial_index,98.7,2021=100,Eurostat_STS,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Official
2026-08,2026-07,energy_index,108.8,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-07,policy_rate,0.024,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-07,USD,0.97166992,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-07,JPY,0.00651437,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-07,CNY,0.12899384,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-07,CZK,0.04038762,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-08,inflation,0.032,Annual rate,Eurostat_HICP,Eurostat HICP,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_minr/default/table,Official
2026-08,2026-08,industrial_index,104.66736915,2021=100,deterministic_fallback,Eurostat industrial production,https://ec.europa.eu/eurostat/databrowser/view/sts_inpr_m/default/table,Fallback
2026-08,2026-08,energy_index,118.4,2010=100,World_Bank_Pink_Sheet,World Bank Pink Sheet energy index,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx,Official
2026-08,2026-08,policy_rate,0.024,Annual rate,ECB_MRO,ECB main refinancing operations,https://data.ecb.europa.eu/data/datasets/FM,Official
2026-08,2026-08,USD,0.95503963,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-08,JPY,0.00657634,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-08,CNY,0.12828012,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
2026-08,2026-08,CZK,0.04032337,EUR per currency unit,deterministic_fallback,ECB reference exchange rate,https://data.ecb.europa.eu/data/datasets/EXR,Fallback
