month,entity,division,customer,customer_name,customer_segment,risk_score,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ar,overdue_ar,overdue_pct,weighted_age_days,risk_multiplier,ecl_current,ecl_overdue_1_30,ecl_overdue_31_60,ecl_overdue_61_90,ecl_overdue_90_plus,gross_ar,credit_loss_allowance,net_ar,allowance_pct
2024-05,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,90877.73,0.0,0.0,0.0,0.0,90877.73,0.0,0.0,0.0,0.8756958125000001,159.16249522101126,0.0,0.0,0.0,0.0,90877.73,159.16249522101126,90718.56750477898,0.001751391625
2024-05,DE01,Software,C007,Vertex DE01,Core,2.185245,30,62752.01,0.0,0.0,0.0,0.0,62752.01,0.0,0.0,0.0,0.8926023125,112.02517848004626,0.0,0.0,0.0,0.0,62752.01,112.02517848004626,62639.98482151995,0.0017852046250000002
2024-05,ES01,Events,C026,Axiom ES01,Core,2.21812,30,282410.57999999984,0.0,0.0,0.0,0.0,282410.57999999984,0.0,0.0,17.345133457818747,0.8979444999999999,507.1780541056197,0.0,0.0,0.0,0.0,282410.57999999984,507.1780541056197,281903.40194589423,0.001795889
2024-05,ES01,Events,C022,Vector ES01,Strategic,1.0,30,224999.87,0.0,0.0,0.0,0.0,224999.87,0.0,0.0,0.0,0.7,314.99981799999995,0.0,0.0,0.0,0.0,224999.87,314.99981799999995,224684.87018199998,0.0013999999999999998
2024-05,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,190856.73,0.0,0.0,0.0,0.0,190856.73,0.0,0.0,0.0,0.9918410625,378.59908373695134,0.0,0.0,0.0,0.0,190856.73,378.59908373695134,190478.13091626306,0.0019836821250000004
2024-05,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,735941.7000000001,0.0,0.0,0.0,0.0,735941.7000000001,0.0,0.0,0.0,0.703703375,1035.7693161864752,0.0,0.0,0.0,0.0,735941.7000000001,1035.7693161864752,734905.9306838136,0.0014074067500000002
2024-05,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,165192.13,0.0,0.0,0.0,0.0,165192.13,0.0,0.0,0.0,0.875669,289.30725456994,0.0,0.0,0.0,0.0,165192.13,289.30725456994,164902.82274543005,0.001751338
2024-05,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1134770.96,0.0,0.0,0.0,0.0,1134770.96,0.0,0.0,13.647508392354348,0.7218131875,1638.1852874400702,0.0,0.0,0.0,0.0,1134770.96,1638.1852874400702,1133132.77471256,0.0014436263750000002
2024-05,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,712531.3300000001,0.0,0.0,0.0,0.0,712531.3300000001,0.0,0.0,14.389115914383721,0.892521875,1271.8995972956877,0.0,0.0,0.0,0.0,712531.3300000001,1271.8995972956877,711259.4304027044,0.00178504375
2024-05,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1725755.62,0.0,0.0,0.0,0.0,1725755.62,0.0,0.0,13.536066479679203,0.7383361875,2548.3756500549975,0.0,0.0,0.0,0.0,1725755.62,2548.3756500549975,1723207.244349945,0.0014766723749999999
2024-05,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1321804.3199999998,0.0,0.0,0.0,0.0,1321804.3199999998,0.0,0.0,14.18548405107346,0.7464043125,1973.2008894582598,0.0,0.0,0.0,0.0,1321804.3199999998,1973.2008894582598,1319831.1191105417,0.001492808625
2024-05,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,991760.44,0.0,0.0,0.0,0.0,991760.44,0.0,0.0,14.984698421727732,0.8966095625,1778.443788426415,0.0,0.0,0.0,0.0,991760.44,1778.443788426415,989981.9962115735,0.0017932191250000001
2024-05,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1786084.9199999985,0.0,0.0,0.0,0.0,1786084.9199999985,0.0,0.0,11.93258991291409,0.7,2500.518887999998,0.0,0.0,0.0,0.0,1786084.9199999985,2500.518887999998,1783584.4011119986,0.0014
2024-05,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,782628.71,0.0,0.0,0.0,0.0,782628.71,0.0,0.0,14.408264424646523,0.8476507499999999,1326.7916260060647,0.0,0.0,0.0,0.0,782628.71,1326.7916260060647,781301.918373994,0.0016953014999999997
2024-05,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,508476.7600000001,0.0,0.0,0.0,0.0,508476.7600000001,0.0,0.0,10.315012430459955,0.9035897500000001,918.9087768984203,0.0,0.0,0.0,0.0,508476.7600000001,918.9087768984203,507557.8512231017,0.0018071795000000003
2024-05,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,618809.7,0.0,0.0,0.0,0.0,618809.7,0.0,0.0,15.108582493131573,1.0318859375,1277.0820548371876,0.0,0.0,0.0,0.0,618809.7,1277.0820548371876,617532.6179451628,0.0020637718750000002
2024-05,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,500367.43,0.0,0.0,0.0,0.0,500367.43,0.0,0.0,14.84092579726862,0.9180026875,918.6772909549363,0.0,0.0,0.0,0.0,500367.43,918.6772909549363,499448.7527090451,0.0018360053750000002
2024-05,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,354217.5,0.0,0.0,0.0,0.0,354217.5,0.0,0.0,14.3986059412649,0.9801345625,694.3616287846876,0.0,0.0,0.0,0.0,354217.5,694.3616287846876,353523.1383712153,0.001960269125
2024-05,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,372384.63,0.0,0.0,0.0,0.0,372384.63,0.0,0.0,14.603768152299947,0.9944077499999999,740.6043241057649,0.0,0.0,0.0,0.0,372384.63,740.6043241057649,371644.0256758942,0.0019888155
2024-05,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,353138.73,0.0,0.0,0.0,0.0,353138.73,0.0,0.0,14.795635415010981,1.0004430000000002,706.5903409147802,0.0,0.0,0.0,0.0,353138.73,706.5903409147802,352432.1396590852,0.0020008860000000008
2024-05,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,441235.79,0.0,0.0,0.0,0.0,441235.79,0.0,0.0,0.0,0.8633368750000001,761.8702561535126,0.0,0.0,0.0,0.0,441235.79,761.8702561535126,440473.91974384646,0.0017266737500000004
2024-05,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1076991.54,0.0,0.0,0.0,0.0,1076991.54,0.0,0.0,14.161897316296468,0.99157375,2135.83308007215,0.0,0.0,0.0,0.0,1076991.54,2135.83308007215,1074855.7069199278,0.0019831475
2024-05,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,767573.0000000002,0.0,0.0,0.0,0.0,767573.0000000002,0.0,0.0,5.141387073281636,0.857898,1316.9986831080005,0.0,0.0,0.0,0.0,767573.0000000002,1316.9986831080005,766256.0013168922,0.0017157960000000001
2024-05,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1153899.38,0.0,0.0,0.0,0.0,1153899.38,0.0,0.0,15.698813704189702,1.006743125,2323.360535513525,0.0,0.0,0.0,0.0,1153899.38,2323.360535513525,1151576.0194644863,0.0020134862500000004
2024-05,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,809918.1799999999,0.0,0.0,0.0,0.0,809918.1799999999,0.0,0.0,16.641016503667075,1.0142368125,1642.8976665380026,0.0,0.0,0.0,0.0,809918.1799999999,1642.8976665380026,808275.2823334619,0.0020284736250000004
2024-05,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,505886.68,0.0,0.0,0.0,0.0,505886.68,0.0,0.0,14.954454424457271,1.031660875,1043.80698987929,0.0,0.0,0.0,0.0,505886.68,1043.80698987929,504842.8730101207,0.0020633217500000004
2024-05,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,395546.19,0.0,0.0,0.0,0.0,395546.19,0.0,0.0,13.639409344329673,1.0465312500000001,827.9028973068752,0.0,0.0,0.0,0.0,395546.19,827.9028973068752,394718.2871026931,0.0020930625000000003
2024-05,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,983828.09,0.0,0.0,0.0,0.0,983828.09,0.0,0.0,14.117268190624644,1.0389985625,2044.3919425142412,0.0,0.0,0.0,0.0,983828.09,2044.3919425142412,981783.6980574857,0.002077997125
2024-05,JP01,Software,C053,Atlas JP01,Core,2.188565,30,52339.46,0.0,0.0,0.0,0.0,52339.46,0.0,0.0,0.0,0.8931418125,93.49312033934251,0.0,0.0,0.0,0.0,52339.46,93.49312033934251,52245.96687966066,0.0017862836250000002
2024-05,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,66936.47,0.0,0.0,0.0,0.0,66936.47,0.0,0.0,0.0,0.8887031249999999,118.97330013093749,0.0,0.0,0.0,0.0,66936.47,118.97330013093749,66817.49669986907,0.0017774062499999997
2024-05,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,2691.989999999976,0.0,0.0,0.0,0.0,2691.989999999976,0.0,0.0,0.0,0.748628125,4.030598852437464,0.0,0.0,0.0,0.0,2691.989999999976,4.030598852437464,2687.9594011475388,0.0014972562499999998
2024-05,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,104329.27,0.0,0.0,0.0,0.0,104329.27,0.0,0.0,0.0,0.8912348750000001,185.96376781458252,0.0,0.0,0.0,0.0,104329.27,185.96376781458252,104143.30623218542,0.00178246975
2024-05,JP01,Software,C057,Vertex JP01,Core,2.26337,30,77112.4,0.0,0.0,0.0,0.0,77112.4,0.0,0.0,0.0,0.905297625,139.6193451561,0.0,0.0,0.0,0.0,77112.4,139.6193451561,76972.7806548439,0.00181059525
2024-05,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,80792.9,0.0,0.0,0.0,0.0,80792.9,0.0,0.0,0.0,0.9120291875000001,147.3709658855375,0.0,0.0,0.0,0.0,80792.9,147.3709658855375,80645.52903411446,0.001824058375
2024-05,JP01,Software,C059,Meridian JP01,Growth,3.295,30,44631.31,0.0,0.0,0.0,0.0,44631.31,0.0,0.0,0.0,1.0729375,95.77321234625,0.0,0.0,0.0,0.0,44631.31,95.77321234625,44535.53678765375,0.002145875
2024-05,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,512639.81,0.0,0.0,0.0,0.0,512639.81,0.0,0.0,14.887969001080895,0.929853,953.35933049586,0.0,0.0,0.0,0.0,512639.81,953.35933049586,511686.4506695041,0.001859706
2024-05,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,797602.1499999999,0.0,0.0,0.0,0.0,797602.1499999999,0.0,0.0,14.679139092089962,0.918401625,1465.0382213269875,0.0,0.0,0.0,0.0,797602.1499999999,1465.0382213269875,796137.1117786729,0.0018368032500000002
2024-05,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,524291.34,0.0,0.0,0.0,0.0,524291.34,0.0,0.0,14.833572494254817,1.0714555000000001,1123.50967969074,0.0,0.0,0.0,0.0,524291.34,1123.50967969074,523167.8303203092,0.0021429110000000004
2024-05,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,617655.4700000002,0.0,0.0,0.0,0.0,617655.4700000002,0.0,0.0,8.516244824966913,0.8577606875,1059.6011611706717,0.0,0.0,0.0,0.0,617655.4700000002,1059.6011611706717,616595.8688388296,0.0017155213750000003
2024-05,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,577121.63,0.0,0.0,0.0,0.0,577121.63,0.0,0.0,14.67633521204187,1.0049109375,1159.9116765096562,0.0,0.0,0.0,0.0,577121.63,1159.9116765096562,575961.7183234903,0.0020098218749999997
2024-05,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,816346.46,0.0,0.0,0.0,0.0,816346.46,0.0,0.0,14.692916779476207,0.8982199375,1466.5173325590924,0.0,0.0,0.0,0.0,816346.46,1466.5173325590924,814879.9426674409,0.001796439875
2024-05,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,557846.33,0.0,0.0,0.0,0.0,557846.33,0.0,0.0,0.0,0.7295928749999999,814.0014154257974,0.0,0.0,0.0,0.0,557846.33,814.0014154257974,557032.3285845742,0.00145918575
2024-05,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,568033.1700000004,0.0,0.0,0.0,0.0,568033.1700000004,0.0,0.0,9.43668254443664,1.0446876875000002,1186.8345175811899,0.0,0.0,0.0,0.0,568033.1700000004,1186.8345175811899,566846.3354824192,0.0020893753750000003
2024-05,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,298213.49,0.0,0.0,0.0,0.0,298213.49,0.0,0.0,0.0,0.7727991875,460.9182855470787,0.0,0.0,0.0,0.0,298213.49,460.9182855470787,297752.57171445293,0.0015455983749999998
2024-05,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,421622.83999999997,0.0,0.0,0.0,0.0,421622.83999999997,0.0,0.0,0.0,0.9998125,843.087571435,0.0,0.0,0.0,0.0,421622.83999999997,843.087571435,420779.75242856494,0.001999625
2024-05,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,378844.35,0.0,0.0,0.0,0.0,378844.35,0.0,0.0,0.0,0.9969833750000001,755.4030373253626,0.0,0.0,0.0,0.0,378844.35,755.4030373253626,378088.9469626746,0.0019939667500000003
2024-05,US01,Events,C052,Redwood US01,Growth,2.88081,30,154073.43,0.0,0.0,0.0,0.0,154073.43,0.0,0.0,0.0,1.005631625,309.88222756044746,0.0,0.0,0.0,0.0,154073.43,309.88222756044746,153763.54777243955,0.00201126325
2024-05,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1268669.82,0.0,0.0,0.0,0.0,1268669.82,0.0,0.0,15.384369985249592,0.996986625,2529.693684162315,0.0,0.0,0.0,0.0,1268669.82,2529.693684162315,1266140.1263158377,0.00199397325
2024-05,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,779089.1,0.0,0.0,0.0,0.0,779089.1,0.0,0.0,14.98469905431869,1.0091895625,1572.4971759550376,0.0,0.0,0.0,0.0,779089.1,1572.4971759550376,777516.602824045,0.002018379125
2024-05,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1173650.5,0.0,0.0,0.0,0.0,1173650.5,0.0,0.0,14.669698261961294,0.86271125,2025.04297983625,0.0,0.0,0.0,0.0,1173650.5,2025.04297983625,1171625.4570201638,0.0017254225
2024-05,US01,Hardware,C044,Nova US01,Core,2.11017,45,1513665.23,0.0,0.0,0.0,0.0,1513665.23,0.0,0.0,14.77544641756751,0.880402625,2665.2696837264575,0.0,0.0,0.0,0.0,1513665.23,2665.2696837264575,1510999.9603162736,0.0017608052500000001
2024-05,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1151794.5499999986,0.0,0.0,0.0,0.0,1151794.5499999986,0.0,0.0,4.326402308467223,0.7081249999999999,1631.229031437498,0.0,0.0,0.0,0.0,1151794.5499999986,1631.229031437498,1150163.320968561,0.00141625
2024-05,US01,Hardware,C046,Orion US01,Core,2.182275,45,2073729.24,0.0,0.0,0.0,0.0,2073729.24,0.0,0.0,14.820482108840787,0.8921196875,3700.0293630968254,0.0,0.0,0.0,0.0,2073729.24,3700.0293630968254,2070029.210636903,0.0017842393750000002
2024-05,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2352874.99,0.0,0.0,0.0,0.0,2352874.99,0.0,0.0,14.512968493919006,0.902388875,4246.416430483473,0.0,0.0,0.0,0.0,2352874.99,4246.416430483473,2348628.5735695167,0.00180477775
2024-05,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,83196.59,0.0,0.0,0.0,0.0,83196.59,0.0,0.0,0.0,1.0152451249999999,168.92986482824747,0.0,0.0,0.0,0.0,83196.59,168.92986482824747,83027.66013517175,0.0020304902499999997
2024-05,US01,Software,C035,Helix US01,Core,2.18574,30,84741.55,0.0,0.0,0.0,0.0,84741.55,0.0,0.0,0.0,0.89268275,151.294639786525,0.0,0.0,0.0,0.0,84741.55,151.294639786525,84590.25536021347,0.0017853655
2024-05,US01,Software,C036,Vector US01,Growth,3.016975,30,66949.3,0.0,0.0,0.0,0.0,66949.3,0.0,0.0,0.0,1.0277584375,137.6154159194375,0.0,0.0,0.0,0.0,66949.3,137.6154159194375,66811.68458408056,0.0020555168750000003
2024-05,US01,Software,C037,Redwood US01,Core,2.305165,30,106665.08,0.0,0.0,0.0,0.0,106665.08,0.0,0.0,0.0,0.9120893125,194.576158969915,0.0,0.0,0.0,0.0,106665.08,194.576158969915,106470.50384103009,0.0018241786250000002
2024-05,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,97410.12000000008,0.0,0.0,0.0,0.0,97410.12000000008,0.0,0.0,0.0,0.740522625,144.26879552793014,0.0,0.0,0.0,0.0,97410.12000000008,144.26879552793014,97265.85120447216,0.0014810452500000001
2024-05,US01,Software,C039,Keystone US01,Strategic,1.335245,30,156644.31,0.0,0.0,0.0,0.0,156644.31,0.0,0.0,0.0,0.7544773124999999,236.36915605443372,0.0,0.0,0.0,0.0,156644.31,236.36915605443372,156407.94084394557,0.0015089546249999997
2024-05,US01,Software,C040,Axiom US01,Growth,2.8075,30,59189.0,0.0,0.0,0.0,0.0,59189.0,0.0,0.0,0.0,0.99371875,117.6344381875,0.0,0.0,0.0,0.0,59189.0,117.6344381875,59071.3655618125,0.0019874375
2024-06,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,755281.44,329757.33,0.0,0.0,0.0,1085038.77,329757.3300000001,0.3039129468157162,29.117197627878312,1.1703221250000002,1767.8451596677203,3859.222991799263,0.0,0.0,0.0,1085038.77,5627.068151466983,1079411.701848533,0.005186052615859047
2024-06,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1037446.44,0.0,0.0,0.0,0.0,1037446.44,0.0,0.0,14.211596022248628,0.8991120625,1865.561216803365,0.0,0.0,0.0,0.0,1037446.44,1865.561216803365,1035580.8787831966,0.0017982241250000001
2024-06,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1739304.58,0.0,0.0,0.0,0.0,1739304.58,0.0,0.0,14.904906994495466,0.7498460625,2608.4213816024326,0.0,0.0,0.0,0.0,1739304.58,2608.4213816024326,1736696.1586183975,0.0014996921249999999
2024-06,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1805195.5800000017,0.0,0.0,0.0,0.0,1805195.5800000017,0.0,0.0,6.561990584975862,0.7,2527.273812000002,0.0,0.0,0.0,0.0,1805195.5800000017,2527.273812000002,1802668.3061880018,0.0014
2024-06,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,908184.73,0.0,0.0,0.0,0.0,908184.73,0.0,0.0,14.976127599062364,0.9848454375,1788.8431754953385,0.0,0.0,0.0,0.0,908184.73,1788.8431754953385,906395.8868245046,0.0019696908749999996
2024-06,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1489377.69,0.0,0.0,0.0,0.0,1489377.69,0.0,0.0,14.76231331221297,0.8412904999999999,2505.9986030178898,0.0,0.0,0.0,0.0,1489377.69,2505.9986030178898,1486871.691396982,0.0016825809999999998
2024-06,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1171145.6600000001,0.0,0.0,0.0,0.0,1171145.6600000001,0.0,0.0,13.780810236704458,0.8701464375000001,2038.136447685173,0.0,0.0,0.0,0.0,1171145.6600000001,2038.136447685173,1169107.523552315,0.0017402928750000002
2024-06,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,116658.2,0.0,0.0,0.0,0.0,116658.2,0.0,0.0,14.892853652807947,1.1749753125,274.141010001375,0.0,0.0,0.0,0.0,116658.2,274.141010001375,116384.05898999862,0.002349950625
2024-06,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,83517.45,0.0,0.0,0.0,0.0,83517.45,0.0,0.0,0.0,0.8448110624999999,141.11293134358124,0.0,0.0,0.0,0.0,83517.45,141.11293134358124,83376.33706865642,0.001689622125
2024-06,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,43158.39,0.0,0.0,0.0,0.0,43158.39,0.0,0.0,0.0,0.9853240000000001,85.04999493672,0.0,0.0,0.0,0.0,43158.39,85.04999493672,43073.34000506328,0.0019706479999999998
2024-06,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,69459.27999999984,0.0,0.0,0.0,0.0,69459.27999999984,0.0,0.0,0.0,0.7,97.24299199999976,0.0,0.0,0.0,0.0,69459.27999999984,97.24299199999976,69362.03700799984,0.0013999999999999998
2024-06,DE01,Software,C005,Summit DE01,Core,2.047655,30,77664.39,0.0,0.0,0.0,0.0,77664.39,0.0,0.0,0.0,0.8702439375,135.17392911427123,0.0,0.0,0.0,0.0,77664.39,135.17392911427123,77529.21607088573,0.0017404878749999997
2024-06,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,96798.69,0.0,0.0,0.0,0.0,96798.69,0.0,0.0,0.0,0.8756958125000001,169.53241497697127,0.0,0.0,0.0,0.0,96798.69,169.53241497697127,96629.15758502303,0.001751391625
2024-06,DE01,Software,C007,Vertex DE01,Core,2.185245,30,70429.03,0.0,0.0,0.0,0.0,70429.03,0.0,0.0,0.0,0.8926023125,125.73023009026375,0.0,0.0,0.0,0.0,70429.03,125.73023009026375,70303.29976990973,0.001785204625
2024-06,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,459309.93999999994,0.0,0.0,0.0,0.0,459309.93999999994,0.0,0.0,12.465878487193203,0.9918410625,911.1249178128223,0.0,0.0,0.0,0.0,459309.93999999994,911.1249178128223,458398.8150821871,0.001983682125
2024-06,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,1104132.7599999998,0.0,0.0,0.0,0.0,1104132.7599999998,0.0,0.0,2.336236993819472,0.703703375,1553.9638993201297,0.0,0.0,0.0,0.0,1104132.7599999998,1553.9638993201297,1102578.7961006796,0.00140740675
2024-06,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,872672.7500000001,0.0,0.0,0.0,0.0,872672.7500000001,0.0,0.0,5.678834248004192,0.875669,1528.3449486395004,0.0,0.0,0.0,0.0,872672.7500000001,1528.3449486395004,871144.4050513606,0.0017513380000000003
2024-06,ES01,Events,C026,Axiom ES01,Core,2.21812,30,268016.9,0.0,0.0,0.0,0.0,268016.9,0.0,0.0,13.334488235629918,0.8979444999999999,481.3286025241,0.0,0.0,0.0,0.0,268016.9,481.3286025241,267535.5713974759,0.001795889
2024-06,ES01,Events,C022,Vector ES01,Strategic,1.0,30,583970.04,0.0,0.0,0.0,0.0,583970.04,0.0,0.0,0.0,0.7,817.558056,0.0,0.0,0.0,0.0,583970.04,817.558056,583152.481944,0.0013999999999999998
2024-06,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1202781.62,0.0,0.0,0.0,0.0,1202781.62,0.0,0.0,15.427848490069211,0.7218131875,1736.3672699972278,0.0,0.0,0.0,0.0,1202781.62,1736.3672699972278,1201045.2527300029,0.0014436263750000002
2024-06,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,742731.6799999999,0.0,0.0,0.0,0.0,742731.6799999999,0.0,0.0,14.976127044964612,0.892521875,1325.808543311,0.0,0.0,0.0,0.0,742731.6799999999,1325.808543311,741405.871456689,0.00178504375
2024-06,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1983836.1600000001,0.0,0.0,0.0,0.0,1983836.1600000001,0.0,0.0,14.3221130720795,0.7383361875,2929.4760539980803,0.0,0.0,0.0,0.0,1983836.1600000001,2929.4760539980803,1980906.683946002,0.001476672375
2024-06,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1409272.46,0.0,0.0,0.0,0.0,1409272.46,0.0,0.0,14.832969559342699,0.7464043125,2103.774083262967,0.0,0.0,0.0,0.0,1409272.46,2103.774083262967,1407168.685916737,0.0014928086249999997
2024-06,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1031047.03,0.0,0.0,0.0,0.0,1031047.03,0.0,0.0,14.443164731292615,0.8966095625,1848.8932529704487,0.0,0.0,0.0,0.0,1031047.03,1848.8932529704487,1029198.1367470296,0.001793219125
2024-06,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1563116.769999999,0.0,0.0,0.0,0.0,1563116.769999999,0.0,0.0,8.441552066516422,0.7,2188.363477999999,0.0,0.0,0.0,0.0,1563116.769999999,2188.363477999999,1560928.406521999,0.0014
2024-06,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,814799.39,0.0,0.0,0.0,0.0,814799.39,0.0,0.0,14.976127927636274,0.8476507499999999,1381.330628066085,0.0,0.0,0.0,0.0,814799.39,1381.330628066085,813418.0593719339,0.0016953015
2024-06,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,547751.29,0.0,0.0,0.0,0.0,547751.29,0.0,0.0,11.135857662699436,0.9035897500000001,989.8849023865552,0.0,0.0,0.0,0.0,547751.29,989.8849023865552,546761.4050976135,0.0018071795
2024-06,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,640915.6699999999,0.0,0.0,0.0,0.0,640915.6699999999,0.0,0.0,14.37779419560767,1.0318859375,1322.7037339927813,0.0,0.0,0.0,0.0,640915.6699999999,1322.7037339927813,639592.9662660072,0.0020637718750000002
2024-06,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,521465.70999999996,0.0,0.0,0.0,0.0,521465.70999999996,0.0,0.0,14.545744532272314,0.9180026875,957.4138464381912,0.0,0.0,0.0,0.0,521465.70999999996,957.4138464381912,520508.2961535618,0.001836005375
2024-06,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,371196.3,0.0,0.0,0.0,0.0,371196.3,0.0,0.0,14.887774474045134,0.9801345625,727.6446462042375,0.0,0.0,0.0,0.0,371196.3,727.6446462042375,370468.65535379574,0.001960269125
2024-06,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,390766.24,0.0,0.0,0.0,0.0,390766.24,0.0,0.0,14.67199443841413,0.9944077499999999,777.1619549887199,0.0,0.0,0.0,0.0,390766.24,777.1619549887199,389989.07804501127,0.0019888155
2024-06,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,359300.52,0.0,0.0,0.0,0.0,359300.52,0.0,0.0,14.943618784631873,1.0004430000000002,718.9193802607201,0.0,0.0,0.0,0.0,359300.52,718.9193802607201,358581.60061973927,0.0020008860000000003
2024-06,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,462654.11,0.0,0.0,0.0,0.0,462654.11,0.0,0.0,0.0,0.8633368750000001,798.8527070666127,0.0,0.0,0.0,0.0,462654.11,798.8527070666127,461855.25729293335,0.0017266737500000004
2024-06,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1110137.29,0.0,0.0,0.0,0.0,1110137.29,0.0,0.0,15.365219017190208,0.99157375,2201.5659913202753,0.0,0.0,0.0,0.0,1110137.29,2201.5659913202753,1107935.7240086799,0.0019831475000000004
2024-06,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,968881.7200000002,0.0,0.0,0.0,0.0,968881.7200000002,0.0,0.0,8.546639212059864,0.857898,1662.4033796491206,0.0,0.0,0.0,0.0,968881.7200000002,1662.4033796491206,967219.316620351,0.0017157960000000001
2024-06,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1165261.21,0.0,0.0,0.0,0.0,1165261.21,0.0,0.0,14.161743185461395,1.006743125,2346.2374239933624,0.0,0.0,0.0,0.0,1165261.21,2346.2374239933624,1162914.9725760065,0.00201348625
