month,entity,division,journal_id,account,debit,credit,counterparty,description
2024-02,DE01,Software,PAY-000066,2100_AP,746682.94,0.0,EXTERNAL,Supplier payments
2024-02,DE01,Software,PAY-000066,1000_CASH,0.0,746682.94,EXTERNAL,Supplier payments
2024-02,US01,Software,REV-000067,1100_AR,1739777.5,0.0,EXTERNAL,External sale
2024-02,US01,Software,REV-000067,4000_REVENUE,0.0,1739777.5,EXTERNAL,External sale
2024-02,US01,Software,COGS-000067,5000_VARIABLE_COGS,501591.44,0.0,EXTERNAL,Variable cost of sales
2024-02,US01,Software,COGS-000067,2100_AP,0.0,501591.44,EXTERNAL,Variable cost of sales
2024-02,US01,Software,OPEX-000067,6000_OPEX,400148.83,0.0,EXTERNAL,Operating expenses
2024-02,US01,Software,OPEX-000067,2100_AP,0.0,400148.83,EXTERNAL,Operating expenses
2024-02,US01,Software,CAPEX-000067,1500_PPE,17397.78,0.0,EXTERNAL,Capital expenditure
2024-02,US01,Software,CAPEX-000067,1000_CASH,0.0,17397.78,EXTERNAL,Capital expenditure
2024-02,US01,Software,DEP-000067,6100_DEPRECIATION,207.12,0.0,EXTERNAL,Depreciation
2024-02,US01,Software,DEP-000067,1590_ACCUM_DEP,0.0,207.12,EXTERNAL,Depreciation
2024-02,US01,Software,COLL-000067,1000_CASH,1426617.55,0.0,EXTERNAL,Customer collections
2024-02,US01,Software,COLL-000067,1100_AR,0.0,1426617.55,EXTERNAL,Customer collections
2024-02,US01,Software,PAY-000067,2100_AP,703357.4,0.0,EXTERNAL,Supplier payments
2024-02,US01,Software,PAY-000067,1000_CASH,0.0,703357.4,EXTERNAL,Supplier payments
2024-02,JP01,Software,REV-000068,1100_AR,1836962.96,0.0,EXTERNAL,External sale
2024-02,JP01,Software,REV-000068,4000_REVENUE,0.0,1836962.96,EXTERNAL,External sale
2024-02,JP01,Software,COGS-000068,5000_VARIABLE_COGS,525126.65,0.0,EXTERNAL,Variable cost of sales
2024-02,JP01,Software,COGS-000068,2100_AP,0.0,525126.65,EXTERNAL,Variable cost of sales
2024-02,JP01,Software,OPEX-000068,6000_OPEX,422501.48,0.0,EXTERNAL,Operating expenses
2024-02,JP01,Software,OPEX-000068,2100_AP,0.0,422501.48,EXTERNAL,Operating expenses
2024-02,JP01,Software,CAPEX-000068,1500_PPE,18369.63,0.0,EXTERNAL,Capital expenditure
2024-02,JP01,Software,CAPEX-000068,1000_CASH,0.0,18369.63,EXTERNAL,Capital expenditure
2024-02,JP01,Software,DEP-000068,6100_DEPRECIATION,218.69,0.0,EXTERNAL,Depreciation
2024-02,JP01,Software,DEP-000068,1590_ACCUM_DEP,0.0,218.69,EXTERNAL,Depreciation
2024-02,JP01,Software,COLL-000068,1000_CASH,1506309.63,0.0,EXTERNAL,Customer collections
2024-02,JP01,Software,COLL-000068,1100_AR,0.0,1506309.63,EXTERNAL,Customer collections
2024-02,JP01,Software,PAY-000068,2100_AP,739149.94,0.0,EXTERNAL,Supplier payments
2024-02,JP01,Software,PAY-000068,1000_CASH,0.0,739149.94,EXTERNAL,Supplier payments
2024-02,DE01,Hardware,REV-000069,1100_AR,2160012.34,0.0,EXTERNAL,External sale
2024-02,DE01,Hardware,REV-000069,4000_REVENUE,0.0,2160012.34,EXTERNAL,External sale
2024-02,DE01,Hardware,COGS-000069,5000_VARIABLE_COGS,1363209.22,0.0,EXTERNAL,Variable cost of sales
2024-02,DE01,Hardware,COGS-000069,2100_AP,0.0,1363209.22,EXTERNAL,Variable cost of sales
2024-02,DE01,Hardware,COGS-000069,5100_FIXED_PRODUCTION,174870.92,0.0,EXTERNAL,Fixed production cost
2024-02,DE01,Hardware,COGS-000069,2100_AP,0.0,174870.92,EXTERNAL,Fixed production cost
2024-02,DE01,Hardware,OPEX-000069,6000_OPEX,237601.36,0.0,EXTERNAL,Operating expenses
2024-02,DE01,Hardware,OPEX-000069,2100_AP,0.0,237601.36,EXTERNAL,Operating expenses
2024-02,DE01,Hardware,CAPEX-000069,1500_PPE,75600.43,0.0,EXTERNAL,Capital expenditure
2024-02,DE01,Hardware,CAPEX-000069,1000_CASH,0.0,75600.43,EXTERNAL,Capital expenditure
2024-02,DE01,Hardware,DEP-000069,6100_DEPRECIATION,900.01,0.0,EXTERNAL,Depreciation
2024-02,DE01,Hardware,DEP-000069,1590_ACCUM_DEP,0.0,900.01,EXTERNAL,Depreciation
2024-02,DE01,Hardware,COLL-000069,1000_CASH,1771210.12,0.0,EXTERNAL,Customer collections
2024-02,DE01,Hardware,COLL-000069,1100_AR,0.0,1771210.12,EXTERNAL,Customer collections
2024-02,DE01,Hardware,PAY-000069,2100_AP,1385031.57,0.0,EXTERNAL,Supplier payments
2024-02,DE01,Hardware,PAY-000069,1000_CASH,0.0,1385031.57,EXTERNAL,Supplier payments
2024-02,ES01,Hardware,REV-000070,1100_AR,2211826.33,0.0,EXTERNAL,External sale
2024-02,ES01,Hardware,REV-000070,4000_REVENUE,0.0,2211826.33,EXTERNAL,External sale
2024-02,ES01,Hardware,COGS-000070,5000_VARIABLE_COGS,1403514.82,0.0,EXTERNAL,Variable cost of sales
2024-02,ES01,Hardware,COGS-000070,2100_AP,0.0,1403514.82,EXTERNAL,Variable cost of sales
2024-02,ES01,Hardware,COGS-000070,5100_FIXED_PRODUCTION,74669.13,0.0,EXTERNAL,Fixed production cost
2024-02,ES01,Hardware,COGS-000070,2100_AP,0.0,74669.13,EXTERNAL,Fixed production cost
2024-02,ES01,Hardware,OPEX-000070,6000_OPEX,243300.9,0.0,EXTERNAL,Operating expenses
2024-02,ES01,Hardware,OPEX-000070,2100_AP,0.0,243300.9,EXTERNAL,Operating expenses
2024-02,ES01,Hardware,CAPEX-000070,1500_PPE,77413.92,0.0,EXTERNAL,Capital expenditure
2024-02,ES01,Hardware,CAPEX-000070,1000_CASH,0.0,77413.92,EXTERNAL,Capital expenditure
2024-02,ES01,Hardware,DEP-000070,6100_DEPRECIATION,921.59,0.0,EXTERNAL,Depreciation
2024-02,ES01,Hardware,DEP-000070,1590_ACCUM_DEP,0.0,921.59,EXTERNAL,Depreciation
2024-02,ES01,Hardware,COLL-000070,1000_CASH,1813697.59,0.0,EXTERNAL,Customer collections
2024-02,ES01,Hardware,COLL-000070,1100_AR,0.0,1813697.59,EXTERNAL,Customer collections
2024-02,ES01,Hardware,PAY-000070,2100_AP,1342758.18,0.0,EXTERNAL,Supplier payments
2024-02,ES01,Hardware,PAY-000070,1000_CASH,0.0,1342758.18,EXTERNAL,Supplier payments
2024-02,US01,Hardware,REV-000071,1100_AR,2112956.56,0.0,EXTERNAL,External sale
2024-02,US01,Hardware,REV-000071,4000_REVENUE,0.0,2112956.56,EXTERNAL,External sale
2024-02,US01,Hardware,COGS-000071,5000_VARIABLE_COGS,1330530.03,0.0,EXTERNAL,Variable cost of sales
2024-02,US01,Hardware,COGS-000071,2100_AP,0.0,1330530.03,EXTERNAL,Variable cost of sales
2024-02,US01,Hardware,COGS-000071,5100_FIXED_PRODUCTION,122504.97,0.0,EXTERNAL,Fixed production cost
2024-02,US01,Hardware,COGS-000071,2100_AP,0.0,122504.97,EXTERNAL,Fixed production cost
2024-02,US01,Hardware,OPEX-000071,6000_OPEX,232425.22,0.0,EXTERNAL,Operating expenses
2024-02,US01,Hardware,OPEX-000071,2100_AP,0.0,232425.22,EXTERNAL,Operating expenses
2024-02,US01,Hardware,CAPEX-000071,1500_PPE,73953.48,0.0,EXTERNAL,Capital expenditure
2024-02,US01,Hardware,CAPEX-000071,1000_CASH,0.0,73953.48,EXTERNAL,Capital expenditure
2024-02,US01,Hardware,DEP-000071,6100_DEPRECIATION,880.4,0.0,EXTERNAL,Depreciation
2024-02,US01,Hardware,DEP-000071,1590_ACCUM_DEP,0.0,880.4,EXTERNAL,Depreciation
2024-02,US01,Hardware,COLL-000071,1000_CASH,1732624.38,0.0,EXTERNAL,Customer collections
2024-02,US01,Hardware,COLL-000071,1100_AR,0.0,1732624.38,EXTERNAL,Customer collections
2024-02,US01,Hardware,PAY-000071,2100_AP,1314658.97,0.0,EXTERNAL,Supplier payments
2024-02,US01,Hardware,PAY-000071,1000_CASH,0.0,1314658.97,EXTERNAL,Supplier payments
2024-02,JP01,Hardware,REV-000072,1100_AR,2145234.93,0.0,EXTERNAL,External sale
2024-02,JP01,Hardware,REV-000072,4000_REVENUE,0.0,2145234.93,EXTERNAL,External sale
2024-02,JP01,Hardware,COGS-000072,5000_VARIABLE_COGS,1359861.51,0.0,EXTERNAL,Variable cost of sales
2024-02,JP01,Hardware,COGS-000072,2100_AP,0.0,1359861.51,EXTERNAL,Variable cost of sales
2024-02,JP01,Hardware,COGS-000072,5100_FIXED_PRODUCTION,114563.92,0.0,EXTERNAL,Fixed production cost
2024-02,JP01,Hardware,COGS-000072,2100_AP,0.0,114563.92,EXTERNAL,Fixed production cost
2024-02,JP01,Hardware,OPEX-000072,6000_OPEX,235975.84,0.0,EXTERNAL,Operating expenses
2024-02,JP01,Hardware,OPEX-000072,2100_AP,0.0,235975.84,EXTERNAL,Operating expenses
2024-02,JP01,Hardware,CAPEX-000072,1500_PPE,75083.22,0.0,EXTERNAL,Capital expenditure
2024-02,JP01,Hardware,CAPEX-000072,1000_CASH,0.0,75083.22,EXTERNAL,Capital expenditure
2024-02,JP01,Hardware,DEP-000072,6100_DEPRECIATION,893.85,0.0,EXTERNAL,Depreciation
2024-02,JP01,Hardware,DEP-000072,1590_ACCUM_DEP,0.0,893.85,EXTERNAL,Depreciation
2024-02,JP01,Hardware,COLL-000072,1000_CASH,1759092.64,0.0,EXTERNAL,Customer collections
2024-02,JP01,Hardware,COLL-000072,1100_AR,0.0,1759092.64,EXTERNAL,Customer collections
2024-02,JP01,Hardware,PAY-000072,2100_AP,1334113.0,0.0,EXTERNAL,Supplier payments
2024-02,JP01,Hardware,PAY-000072,1000_CASH,0.0,1334113.0,EXTERNAL,Supplier payments
2024-02,ES01,Events,REV-000073,1100_AR,1090033.3,0.0,EXTERNAL,External sale
2024-02,ES01,Events,REV-000073,4000_REVENUE,0.0,1090033.3,EXTERNAL,External sale
2024-02,ES01,Events,COGS-000073,5000_VARIABLE_COGS,649898.17,0.0,EXTERNAL,Variable cost of sales
2024-02,ES01,Events,COGS-000073,2100_AP,0.0,649898.17,EXTERNAL,Variable cost of sales
2024-02,ES01,Events,COGS-000073,5100_FIXED_PRODUCTION,20767.45,0.0,EXTERNAL,Fixed production cost
2024-02,ES01,Events,COGS-000073,2100_AP,0.0,20767.45,EXTERNAL,Fixed production cost
2024-02,ES01,Events,OPEX-000073,6000_OPEX,185305.66,0.0,EXTERNAL,Operating expenses
2024-02,ES01,Events,OPEX-000073,2100_AP,0.0,185305.66,EXTERNAL,Operating expenses
2024-02,ES01,Events,CAPEX-000073,1500_PPE,10900.33,0.0,EXTERNAL,Capital expenditure
2024-02,ES01,Events,CAPEX-000073,1000_CASH,0.0,10900.33,EXTERNAL,Capital expenditure
2024-02,ES01,Events,DEP-000073,6100_DEPRECIATION,129.77,0.0,EXTERNAL,Depreciation
2024-02,ES01,Events,DEP-000073,1590_ACCUM_DEP,0.0,129.77,EXTERNAL,Depreciation
2024-02,ES01,Events,COLL-000073,1000_CASH,893827.31,0.0,EXTERNAL,Customer collections
2024-02,ES01,Events,COLL-000073,1100_AR,0.0,893827.31,EXTERNAL,Customer collections
2024-02,ES01,Events,PAY-000073,2100_AP,667657.6,0.0,EXTERNAL,Supplier payments
2024-02,ES01,Events,PAY-000073,1000_CASH,0.0,667657.6,EXTERNAL,Supplier payments
2024-02,US01,Events,REV-000074,1100_AR,1020674.06,0.0,EXTERNAL,External sale
2024-02,US01,Events,REV-000074,4000_REVENUE,0.0,1020674.06,EXTERNAL,External sale
2024-02,US01,Events,COGS-000074,5000_VARIABLE_COGS,586050.46,0.0,EXTERNAL,Variable cost of sales
2024-02,US01,Events,COGS-000074,2100_AP,0.0,586050.46,EXTERNAL,Variable cost of sales
2024-02,US01,Events,COGS-000074,5100_FIXED_PRODUCTION,82719.99,0.0,EXTERNAL,Fixed production cost
2024-02,US01,Events,COGS-000074,2100_AP,0.0,82719.99,EXTERNAL,Fixed production cost
2024-02,US01,Events,OPEX-000074,6000_OPEX,173514.59,0.0,EXTERNAL,Operating expenses
2024-02,US01,Events,OPEX-000074,2100_AP,0.0,173514.59,EXTERNAL,Operating expenses
2024-02,US01,Events,CAPEX-000074,1500_PPE,10206.74,0.0,EXTERNAL,Capital expenditure
2024-02,US01,Events,CAPEX-000074,1000_CASH,0.0,10206.74,EXTERNAL,Capital expenditure
2024-02,US01,Events,DEP-000074,6100_DEPRECIATION,121.51,0.0,EXTERNAL,Depreciation
2024-02,US01,Events,DEP-000074,1590_ACCUM_DEP,0.0,121.51,EXTERNAL,Depreciation
2024-02,US01,Events,COLL-000074,1000_CASH,836952.73,0.0,EXTERNAL,Customer collections
2024-02,US01,Events,COLL-000074,1100_AR,0.0,836952.73,EXTERNAL,Customer collections
2024-02,US01,Events,PAY-000074,2100_AP,656982.34,0.0,EXTERNAL,Supplier payments
2024-02,US01,Events,PAY-000074,1000_CASH,0.0,656982.34,EXTERNAL,Supplier payments
2024-02,ES01,Spare Parts,REV-000075,1100_AR,1494306.6,0.0,EXTERNAL,External sale
2024-02,ES01,Spare Parts,REV-000075,4000_REVENUE,0.0,1494306.6,EXTERNAL,External sale
2024-02,ES01,Spare Parts,COGS-000075,5000_VARIABLE_COGS,694902.67,0.0,EXTERNAL,Variable cost of sales
2024-02,ES01,Spare Parts,COGS-000075,2100_AP,0.0,694902.67,EXTERNAL,Variable cost of sales
2024-02,ES01,Spare Parts,COGS-000075,5100_FIXED_PRODUCTION,63277.64,0.0,EXTERNAL,Fixed production cost
2024-02,ES01,Spare Parts,COGS-000075,2100_AP,0.0,63277.64,EXTERNAL,Fixed production cost
2024-02,ES01,Spare Parts,OPEX-000075,6000_OPEX,179316.79,0.0,EXTERNAL,Operating expenses
2024-02,ES01,Spare Parts,OPEX-000075,2100_AP,0.0,179316.79,EXTERNAL,Operating expenses
2024-02,ES01,Spare Parts,CAPEX-000075,1500_PPE,14943.07,0.0,EXTERNAL,Capital expenditure
2024-02,ES01,Spare Parts,CAPEX-000075,1000_CASH,0.0,14943.07,EXTERNAL,Capital expenditure
2024-02,ES01,Spare Parts,DEP-000075,6100_DEPRECIATION,177.89,0.0,EXTERNAL,Depreciation
2024-02,ES01,Spare Parts,DEP-000075,1590_ACCUM_DEP,0.0,177.89,EXTERNAL,Depreciation
2024-02,ES01,Spare Parts,COLL-000075,1000_CASH,1225331.41,0.0,EXTERNAL,Customer collections
2024-02,ES01,Spare Parts,COLL-000075,1100_AR,0.0,1225331.41,EXTERNAL,Customer collections
2024-02,ES01,Spare Parts,PAY-000075,2100_AP,731247.74,0.0,EXTERNAL,Supplier payments
2024-02,ES01,Spare Parts,PAY-000075,1000_CASH,0.0,731247.74,EXTERNAL,Supplier payments
2024-02,JP01,Spare Parts,REV-000076,1100_AR,1368534.1,0.0,EXTERNAL,External sale
2024-02,JP01,Spare Parts,REV-000076,4000_REVENUE,0.0,1368534.1,EXTERNAL,External sale
2024-02,JP01,Spare Parts,COGS-000076,5000_VARIABLE_COGS,658427.55,0.0,EXTERNAL,Variable cost of sales
2024-02,JP01,Spare Parts,COGS-000076,2100_AP,0.0,658427.55,EXTERNAL,Variable cost of sales
2024-02,JP01,Spare Parts,COGS-000076,5100_FIXED_PRODUCTION,65701.88,0.0,EXTERNAL,Fixed production cost
2024-02,JP01,Spare Parts,COGS-000076,2100_AP,0.0,65701.88,EXTERNAL,Fixed production cost
2024-02,JP01,Spare Parts,OPEX-000076,6000_OPEX,164224.09,0.0,EXTERNAL,Operating expenses
2024-02,JP01,Spare Parts,OPEX-000076,2100_AP,0.0,164224.09,EXTERNAL,Operating expenses
2024-02,JP01,Spare Parts,CAPEX-000076,1500_PPE,13685.34,0.0,EXTERNAL,Capital expenditure
2024-02,JP01,Spare Parts,CAPEX-000076,1000_CASH,0.0,13685.34,EXTERNAL,Capital expenditure
2024-02,JP01,Spare Parts,DEP-000076,6100_DEPRECIATION,162.92,0.0,EXTERNAL,Depreciation
2024-02,JP01,Spare Parts,DEP-000076,1590_ACCUM_DEP,0.0,162.92,EXTERNAL,Depreciation
2024-02,JP01,Spare Parts,COLL-000076,1000_CASH,1122197.96,0.0,EXTERNAL,Customer collections
2024-02,JP01,Spare Parts,COLL-000076,1100_AR,0.0,1122197.96,EXTERNAL,Customer collections
2024-02,JP01,Spare Parts,PAY-000076,2100_AP,692915.75,0.0,EXTERNAL,Supplier payments
2024-02,JP01,Spare Parts,PAY-000076,1000_CASH,0.0,692915.75,EXTERNAL,Supplier payments
2024-03,DE01,Software,REV-000077,1100_AR,1932965.83,0.0,EXTERNAL,External sale
2024-03,DE01,Software,REV-000077,4000_REVENUE,0.0,1932965.83,EXTERNAL,External sale
2024-03,DE01,Software,COGS-000077,5000_VARIABLE_COGS,557836.0,0.0,EXTERNAL,Variable cost of sales
2024-03,DE01,Software,COGS-000077,2100_AP,0.0,557836.0,EXTERNAL,Variable cost of sales
2024-03,DE01,Software,OPEX-000077,6000_OPEX,444582.14,0.0,EXTERNAL,Operating expenses
2024-03,DE01,Software,OPEX-000077,2100_AP,0.0,444582.14,EXTERNAL,Operating expenses
2024-03,DE01,Software,CAPEX-000077,1500_PPE,19329.66,0.0,EXTERNAL,Capital expenditure
2024-03,DE01,Software,CAPEX-000077,1000_CASH,0.0,19329.66,EXTERNAL,Capital expenditure
2024-03,DE01,Software,DEP-000077,6100_DEPRECIATION,230.11,0.0,EXTERNAL,Depreciation
2024-03,DE01,Software,DEP-000077,1590_ACCUM_DEP,0.0,230.11,EXTERNAL,Depreciation
2024-03,DE01,Software,COLL-000077,1000_CASH,1585031.98,0.0,EXTERNAL,Customer collections
2024-03,DE01,Software,COLL-000077,1100_AR,0.0,1585031.98,EXTERNAL,Customer collections
2024-03,DE01,Software,PAY-000077,2100_AP,781886.15,0.0,EXTERNAL,Supplier payments
2024-03,DE01,Software,PAY-000077,1000_CASH,0.0,781886.15,EXTERNAL,Supplier payments
2024-03,US01,Software,REV-000078,1100_AR,1958020.88,0.0,EXTERNAL,External sale
2024-03,US01,Software,REV-000078,4000_REVENUE,0.0,1958020.88,EXTERNAL,External sale
2024-03,US01,Software,COGS-000078,5000_VARIABLE_COGS,576411.97,0.0,EXTERNAL,Variable cost of sales
2024-03,US01,Software,COGS-000078,2100_AP,0.0,576411.97,EXTERNAL,Variable cost of sales
2024-03,US01,Software,OPEX-000078,6000_OPEX,450344.8,0.0,EXTERNAL,Operating expenses
2024-03,US01,Software,OPEX-000078,2100_AP,0.0,450344.8,EXTERNAL,Operating expenses
2024-03,US01,Software,CAPEX-000078,1500_PPE,19580.21,0.0,EXTERNAL,Capital expenditure
2024-03,US01,Software,CAPEX-000078,1000_CASH,0.0,19580.21,EXTERNAL,Capital expenditure
2024-03,US01,Software,DEP-000078,6100_DEPRECIATION,233.1,0.0,EXTERNAL,Depreciation
2024-03,US01,Software,DEP-000078,1590_ACCUM_DEP,0.0,233.1,EXTERNAL,Depreciation
2024-03,US01,Software,COLL-000078,1000_CASH,1605577.12,0.0,EXTERNAL,Customer collections
2024-03,US01,Software,COLL-000078,1100_AR,0.0,1605577.12,EXTERNAL,Customer collections
2024-03,US01,Software,PAY-000078,2100_AP,800870.28,0.0,EXTERNAL,Supplier payments
2024-03,US01,Software,PAY-000078,1000_CASH,0.0,800870.28,EXTERNAL,Supplier payments
2024-03,JP01,Software,REV-000079,1100_AR,1817890.38,0.0,EXTERNAL,External sale
2024-03,JP01,Software,REV-000079,4000_REVENUE,0.0,1817890.38,EXTERNAL,External sale
2024-03,JP01,Software,COGS-000079,5000_VARIABLE_COGS,537307.31,0.0,EXTERNAL,Variable cost of sales
2024-03,JP01,Software,COGS-000079,2100_AP,0.0,537307.31,EXTERNAL,Variable cost of sales
2024-03,JP01,Software,OPEX-000079,6000_OPEX,418114.79,0.0,EXTERNAL,Operating expenses
2024-03,JP01,Software,OPEX-000079,2100_AP,0.0,418114.79,EXTERNAL,Operating expenses
2024-03,JP01,Software,CAPEX-000079,1500_PPE,18178.9,0.0,EXTERNAL,Capital expenditure
2024-03,JP01,Software,CAPEX-000079,1000_CASH,0.0,18178.9,EXTERNAL,Capital expenditure
2024-03,JP01,Software,DEP-000079,6100_DEPRECIATION,216.42,0.0,EXTERNAL,Depreciation
2024-03,JP01,Software,DEP-000079,1590_ACCUM_DEP,0.0,216.42,EXTERNAL,Depreciation
2024-03,JP01,Software,COLL-000079,1000_CASH,1490670.11,0.0,EXTERNAL,Customer collections
2024-03,JP01,Software,COLL-000079,1100_AR,0.0,1490670.11,EXTERNAL,Customer collections
2024-03,JP01,Software,PAY-000079,2100_AP,745229.23,0.0,EXTERNAL,Supplier payments
2024-03,JP01,Software,PAY-000079,1000_CASH,0.0,745229.23,EXTERNAL,Supplier payments
2024-03,DE01,Hardware,REV-000080,1100_AR,2282065.46,0.0,EXTERNAL,External sale
2024-03,DE01,Hardware,REV-000080,4000_REVENUE,0.0,2282065.46,EXTERNAL,External sale
2024-03,DE01,Hardware,COGS-000080,5000_VARIABLE_COGS,1441678.76,0.0,EXTERNAL,Variable cost of sales
2024-03,DE01,Hardware,COGS-000080,2100_AP,0.0,1441678.76,EXTERNAL,Variable cost of sales
2024-03,DE01,Hardware,COGS-000080,5100_FIXED_PRODUCTION,136670.1,0.0,EXTERNAL,Fixed production cost
2024-03,DE01,Hardware,COGS-000080,2100_AP,0.0,136670.1,EXTERNAL,Fixed production cost
2024-03,DE01,Hardware,OPEX-000080,6000_OPEX,251027.2,0.0,EXTERNAL,Operating expenses
2024-03,DE01,Hardware,OPEX-000080,2100_AP,0.0,251027.2,EXTERNAL,Operating expenses
2024-03,DE01,Hardware,CAPEX-000080,1500_PPE,79872.29,0.0,EXTERNAL,Capital expenditure
2024-03,DE01,Hardware,CAPEX-000080,1000_CASH,0.0,79872.29,EXTERNAL,Capital expenditure
2024-03,DE01,Hardware,DEP-000080,6100_DEPRECIATION,950.86,0.0,EXTERNAL,Depreciation
2024-03,DE01,Hardware,DEP-000080,1590_ACCUM_DEP,0.0,950.86,EXTERNAL,Depreciation
2024-03,DE01,Hardware,COLL-000080,1000_CASH,1871293.68,0.0,EXTERNAL,Customer collections
2024-03,DE01,Hardware,COLL-000080,1100_AR,0.0,1871293.68,EXTERNAL,Customer collections
2024-03,DE01,Hardware,PAY-000080,2100_AP,1426913.32,0.0,EXTERNAL,Supplier payments
2024-03,DE01,Hardware,PAY-000080,1000_CASH,0.0,1426913.32,EXTERNAL,Supplier payments
2024-03,ES01,Hardware,REV-000081,1100_AR,2275637.28,0.0,EXTERNAL,External sale
2024-03,ES01,Hardware,REV-000081,4000_REVENUE,0.0,2275637.28,EXTERNAL,External sale
2024-03,ES01,Hardware,COGS-000081,5000_VARIABLE_COGS,1455248.72,0.0,EXTERNAL,Variable cost of sales
2024-03,ES01,Hardware,COGS-000081,2100_AP,0.0,1455248.72,EXTERNAL,Variable cost of sales
2024-03,ES01,Hardware,COGS-000081,5100_FIXED_PRODUCTION,151328.66,0.0,EXTERNAL,Fixed production cost
2024-03,ES01,Hardware,COGS-000081,2100_AP,0.0,151328.66,EXTERNAL,Fixed production cost
2024-03,ES01,Hardware,OPEX-000081,6000_OPEX,250320.1,0.0,EXTERNAL,Operating expenses
2024-03,ES01,Hardware,OPEX-000081,2100_AP,0.0,250320.1,EXTERNAL,Operating expenses
2024-03,ES01,Hardware,CAPEX-000081,1500_PPE,79647.3,0.0,EXTERNAL,Capital expenditure
2024-03,ES01,Hardware,CAPEX-000081,1000_CASH,0.0,79647.3,EXTERNAL,Capital expenditure
2024-03,ES01,Hardware,DEP-000081,6100_DEPRECIATION,948.18,0.0,EXTERNAL,Depreciation
2024-03,ES01,Hardware,DEP-000081,1590_ACCUM_DEP,0.0,948.18,EXTERNAL,Depreciation
2024-03,ES01,Hardware,COLL-000081,1000_CASH,1866022.57,0.0,EXTERNAL,Customer collections
2024-03,ES01,Hardware,COLL-000081,1100_AR,0.0,1866022.57,EXTERNAL,Customer collections
2024-03,ES01,Hardware,PAY-000081,2100_AP,1448380.04,0.0,EXTERNAL,Supplier payments
2024-03,ES01,Hardware,PAY-000081,1000_CASH,0.0,1448380.04,EXTERNAL,Supplier payments
2024-03,US01,Hardware,REV-000082,1100_AR,2223927.91,0.0,EXTERNAL,External sale
2024-03,US01,Hardware,REV-000082,4000_REVENUE,0.0,2223927.91,EXTERNAL,External sale
2024-03,US01,Hardware,COGS-000082,5000_VARIABLE_COGS,1363590.38,0.0,EXTERNAL,Variable cost of sales
2024-03,US01,Hardware,COGS-000082,2100_AP,0.0,1363590.38,EXTERNAL,Variable cost of sales
2024-03,US01,Hardware,COGS-000082,5100_FIXED_PRODUCTION,199962.22,0.0,EXTERNAL,Fixed production cost
2024-03,US01,Hardware,COGS-000082,2100_AP,0.0,199962.22,EXTERNAL,Fixed production cost
2024-03,US01,Hardware,OPEX-000082,6000_OPEX,244632.07,0.0,EXTERNAL,Operating expenses
2024-03,US01,Hardware,OPEX-000082,2100_AP,0.0,244632.07,EXTERNAL,Operating expenses
2024-03,US01,Hardware,CAPEX-000082,1500_PPE,77837.48,0.0,EXTERNAL,Capital expenditure
2024-03,US01,Hardware,CAPEX-000082,1000_CASH,0.0,77837.48,EXTERNAL,Capital expenditure
2024-03,US01,Hardware,DEP-000082,6100_DEPRECIATION,926.64,0.0,EXTERNAL,Depreciation
2024-03,US01,Hardware,DEP-000082,1590_ACCUM_DEP,0.0,926.64,EXTERNAL,Depreciation
2024-03,US01,Hardware,COLL-000082,1000_CASH,1823620.89,0.0,EXTERNAL,Customer collections
2024-03,US01,Hardware,COLL-000082,1100_AR,0.0,1823620.89,EXTERNAL,Customer collections
2024-03,US01,Hardware,PAY-000082,2100_AP,1410384.04,0.0,EXTERNAL,Supplier payments
2024-03,US01,Hardware,PAY-000082,1000_CASH,0.0,1410384.04,EXTERNAL,Supplier payments
2024-03,JP01,Hardware,REV-000083,1100_AR,2393265.61,0.0,EXTERNAL,External sale
2024-03,JP01,Hardware,REV-000083,4000_REVENUE,0.0,2393265.61,EXTERNAL,External sale
2024-03,JP01,Hardware,COGS-000083,5000_VARIABLE_COGS,1501284.76,0.0,EXTERNAL,Variable cost of sales
2024-03,JP01,Hardware,COGS-000083,2100_AP,0.0,1501284.76,EXTERNAL,Variable cost of sales
2024-03,JP01,Hardware,COGS-000083,5100_FIXED_PRODUCTION,215185.09,0.0,EXTERNAL,Fixed production cost
2024-03,JP01,Hardware,COGS-000083,2100_AP,0.0,215185.09,EXTERNAL,Fixed production cost
2024-03,JP01,Hardware,OPEX-000083,6000_OPEX,263259.22,0.0,EXTERNAL,Operating expenses
2024-03,JP01,Hardware,OPEX-000083,2100_AP,0.0,263259.22,EXTERNAL,Operating expenses
2024-03,JP01,Hardware,CAPEX-000083,1500_PPE,83764.3,0.0,EXTERNAL,Capital expenditure
2024-03,JP01,Hardware,CAPEX-000083,1000_CASH,0.0,83764.3,EXTERNAL,Capital expenditure
2024-03,JP01,Hardware,DEP-000083,6100_DEPRECIATION,997.19,0.0,EXTERNAL,Depreciation
2024-03,JP01,Hardware,DEP-000083,1590_ACCUM_DEP,0.0,997.19,EXTERNAL,Depreciation
2024-03,JP01,Hardware,COLL-000083,1000_CASH,1962477.8,0.0,EXTERNAL,Customer collections
2024-03,JP01,Hardware,COLL-000083,1100_AR,0.0,1962477.8,EXTERNAL,Customer collections
2024-03,JP01,Hardware,PAY-000083,2100_AP,1544188.67,0.0,EXTERNAL,Supplier payments
2024-03,JP01,Hardware,PAY-000083,1000_CASH,0.0,1544188.67,EXTERNAL,Supplier payments
